iteration,energy
1,-114.161865234375
2,-62.5546875
3,64.076904296875
4,-118.3046875
5,-60.325439453125
6,630.017822265625
7,264.73291015625
8,265.353515625
9,-100.40673828125
10,66.469482421875
11,208.939697265625
12,622.917236328125
13,-490.399658203125
14,1575.0146484375
15,-765.569580078125
16,2776.03125
17,1129.076171875
18,1108.5986328125
19,32.53515625
20,-490.679931640625
21,-156.237548828125
22,185.413818359375
23,-458.674072265625
24,395.3056640625
25,-15.022216796875
26,395.10595703124994
27,141.842529296875
28,-1307.341552734375
29,-344.885986328125
30,88.70117187499999
31,1410.944091796875
32,-698.681884765625
33,988.6875
34,-1146.845947265625
35,-189.74511718750003
36,-1003.1640625
37,-1473.699462890625
38,-1450.12841796875
39,-1311.568115234375
40,-986.94287109375
41,-1366.423583984375
42,-1273.132568359375
43,-1517.138427734375
44,-1595.881103515625
45,-1412.048095703125
46,-1412.1247558593752
47,-1614.097412109375
48,-1477.88671875
49,-1649.80078125
50,-1309.2231445312502
51,-1569.492431640625
