iteration,energy
1,-0.104736328125
2,-0.135009765625
3,-0.043701171875000014
4,-0.05517578125000001
5,0.13671875
6,0.102294921875
7,0.121337890625
8,0.1416015625
9,-0.06884765625
10,-0.054443359375
11,-0.0634765625
12,-0.05004882812500001
13,0.052978515625
14,0.0556640625
15,-0.123046875
16,-0.1201171875
17,-0.003417968749999987
18,-0.034423828124999986
19,-0.024169921875
20,-0.055419921875
21,-0.118896484375
22,-0.124755859375
23,0.1298828125
24,0.10205078124999997
25,0.028076171875
26,0.046142578124999986
27,0.053955078125
28,0.050048828125
29,-0.010253906249999995
30,-0.005371093750000017
31,-0.127685546875
32,-0.10791015625
33,-0.020751953124999993
34,-0.04052734375
35,0.029052734375
36,0.0751953125
37,-0.12548828125
38,-0.133056640625
39,-0.112548828125
40,-0.12036132812499999
41,0.05078125
42,0.028808593750000007
43,0.12524414062500003
44,0.1259765625
45,0.062011718750000014
46,0.04956054687500002
47,-0.013916015625000005
48,-0.023437499999999993
49,-0.054199218750000014
50,-0.04833984375
51,-0.07470703125
52,-0.052001953125000014
53,-0.074462890625
54,0.10473632812500003
55,0.09252929687499997
56,0.12133789062499997
57,0.271484375
58,0.074462890625
59,0.05322265624999999
60,0.084228515625
61,-0.144775390625
62,-0.035156250000000014
63,0.019042968750000007
64,0.314697265625
65,-0.093017578125
66,0.151611328125
67,0.019775390624999993
68,0.032226562499999986
69,0.002929687499999984
70,0.034423828125000014
71,-0.026611328124999993
72,-0.067138671875
73,-0.16796875
74,0.081787109375
75,0.18994140624999997
76,0.17211914062499997
77,0.12109375
78,0.083740234375
79,-0.03124999999999998
80,0.047607421875
81,0.062744140625
82,-0.048339843750000014
83,-0.17529296875000003
84,0.014892578124999998
85,-0.044189453125
86,-0.19775390625
87,-0.01879882812500001
88,-0.03564453125000001
89,-0.0634765625
90,-0.03735351562500001
91,-0.087890625
92,-0.08740234374999999
93,-0.07373046874999999
94,-0.07958984375000003
95,-0.03686523437500002
96,-0.015380859374999965
97,-0.11865234375
98,-0.08276367187499999
99,-0.193115234375
100,-0.10522460937499999
101,-0.05737304687499998
102,-0.20092773437499997
103,-0.05029296875000002
104,-0.08227539062500001
105,-0.02587890625000001
106,-0.008300781250000016
107,-0.11425781249999997
108,-0.001708984375
109,0.11059570312500003
110,0.080078125
111,0.041015625
112,0.114013671875
113,0.010498046875000005
114,-0.0283203125
115,-0.02197265625
116,-0.003417968750000028
117,-0.039794921875000014
118,-0.03662109374999996
119,0.07714843750000001
120,-0.051513671875
121,0.057861328125
122,-0.092529296875
123,-0.04443359375
124,-0.07983398437500001
125,-0.059326171875000014
126,-0.10937500000000003
127,0.009033203125
128,-0.08251953125000003
129,0.001953124999999996
130,0.02685546874999999
131,-0.024658203125000003
132,-0.021972656249999993
133,0.00415039062499999
134,0.002197265624999984
135,-0.00659179687500001
136,-0.008300781250000007
137,-0.004882812500000008
138,0.019775390624999993
139,0.005615234375000015
140,0.012207031249999995
141,-0.017333984375000017
142,0.013427734374999991
143,-0.007812500000000007
144,-0.026611328125
145,-0.02734375
146,-0.008300781250000003
147,-0.033691406250000014
148,-0.000732421875000004
149,-0.031494140625
150,-0.031982421875
151,0.005615234374999976
152,-0.083251953125
153,0.019287109374999997
154,0.001953124999999986
155,-0.001220703125000011
156,0.040283203125000014
157,0.000732421874999976
158,0.003417968750000016
159,-0.011718750000000014
160,-0.058349609375000014
161,-0.08154296875
162,-0.02172851562500001
163,-0.037841796875
164,-0.01953125000000001
165,-0.037353515625000014
166,0.029541015625000007
167,-0.03393554687500003
168,-0.03613281250000001
169,-0.027587890625
170,-0.0634765625
171,-0.06396484375
172,-0.07128906250000001
173,-0.05664062500000002
174,-0.07153320312500001
175,-0.05273437500000001
176,-0.076171875
