iteration,energy
1,-0.875
2,-4.874267578125
3,6.5078125
4,1.543212890625
5,-5.633544921875
6,-5.735107421875
7,-4.98486328125
8,-8.210693359375
9,7.678466796875
10,-0.548828125
11,-6.046142578125
12,-8.0361328125
13,1.4125976562499998
14,4.33349609375
15,-3.300048828125
16,-3.97998046875
17,7.220458984375
18,-0.7873535156249999
19,-11.004638671875
20,-4.833984375000001
21,9.554931640625
22,3.81591796875
23,-6.853759765625
24,-5.4736328125
25,5.563232421875
26,4.931640624999999
27,-6.146728515625
28,-2.45361328125
29,-5.518798828125
30,-6.15380859375
31,3.626220703125
32,2.336669921875
33,-0.7717285156249999
34,-4.8974609375
35,-5.747314453125
36,-8.191162109375
37,-6.97119140625
38,-0.29760742187500006
39,-5.399169921875
40,-4.5771484375
41,1.7270507812499998
42,6.6181640625
43,7.216552734375
44,3.998779296875
45,-6.84765625
46,-3.814453125
47,-8.55078125
48,-7.079345703125
49,1.7607421875
50,6.37060546875
51,8.1708984375
52,4.67626953125
53,-4.430908203125
54,16.124755859375
55,0.9787597656249999
56,24.417236328125
57,-26.302978515625
58,-12.657470703125
59,-4.33154296875
60,11.373046875
61,47.977294921875
