iteration,energy
1,-1.471435546875
2,-0.193115234375
3,4.859619140625001
4,0.478515625
5,1.734130859375
6,32.151611328125
7,42.267333984375
8,-64.6064453125
9,-12.322509765625
10,-17.835693359375
11,-36.679443359375
12,14.4765625
13,-37.389404296875
14,30.605224609375
15,-46.703857421875
16,-1.6640625
17,-43.298828125
18,-67.416748046875
19,-10.283203125
20,-59.6201171875
21,-42.119140625
22,-67.25634765625
23,-57.553955078125
24,-65.444580078125
25,-57.786376953125
26,-58.003662109375
27,-66.612548828125
28,-65.233154296875
29,-64.796142578125
30,-69.858154296875
31,-67.59033203125
32,-68.526611328125
33,-64.52197265625
34,-65.91259765625
35,-67.328369140625
36,-65.076171875
37,-68.184326171875
38,-66.128662109375
39,-68.480712890625
40,-68.7138671875
41,-67.09033203125
42,-72.91259765625
43,-66.815673828125
44,-64.98388671875
45,-67.56005859375
46,-69.4052734375
