iteration,energy,paramter,std
1,10.517804118261784,[0.5 0.5 0.5 0.5],0.376288322320543
2,-1.9195730825195385,[2.5 0.5 0.5 0.5],0.32603527431898793
3,13.64556706337884,[2.5 2.5 0.5 0.5],0.41268306727285353
4,6.281835526269583,[2.5 0.5 2.5 0.5],0.3731140918320222
5,2.0130081252929664,[2.5 0.5 0.5 2.5],0.3434380329511317
6,-5.868495197558596,[ 3.63573854 -0.9213551  -0.24892444  0.1408902 ],0.2301200021768531
7,2.784692406445307,[ 5.00207176  0.14387804 -1.14990677 -0.29113146],0.3759040548635459
8,1.2122462900390574,[ 2.97159631 -1.46565269 -0.7110441  -0.0806965 ],0.3457025269063866
9,28.17467210224608,[ 3.63573854 -0.9213551  -0.03274188 -0.30995911],0.4784185891355035
10,-0.2618174226562465,[ 3.71918332 -0.9908995  -0.52432277  1.09606364],0.36841063944009117
11,3.71546181298828,[ 3.81560855 -1.07126203  0.18485195  0.05714815],0.3600500309403008
12,1.0100711662109363,[ 3.82118305 -1.01993767 -0.37120957  0.0822544 ],0.29969364273294263
13,9.532821370605474,[ 3.41570451 -0.47338464 -0.26828991  0.11781479],0.41544516133431936
14,-4.25194616796874,[ 3.61897396 -0.97572806 -0.25140889  0.38431649],0.3405697025791683
15,3.647474174316408,[ 3.45110767 -1.07670959 -0.27634583  0.08152277],0.33155610748696585
16,-0.7833953216796894,[ 3.67400678 -0.92947964 -0.13027549  0.13677212],0.3371570110223995
17,-4.248592446875008,[ 3.61649725 -0.80794307 -0.29578276  0.15491817],0.3213269652906664
18,-2.906360758984377,[ 3.5818984  -0.94533675 -0.26432653  0.12692076],0.2651692617637014
19,-3.4961978589843725,[ 3.6427931  -0.91770721 -0.25199358  0.11082246],0.2981444608620737
20,-4.375657014550787,[ 3.66563347 -0.93982845 -0.27753861  0.18393097],0.31081554780692144
21,5.883162274414075,[ 3.63353053 -0.91546802 -0.22196113  0.1553819 ],0.349531042918886
22,-5.261028433886727,[ 3.62878451 -0.89587257 -0.26501377  0.14535996],0.25986039487701296
23,-5.1935193044921775,[ 3.62455177 -0.92931687 -0.25627774  0.13965077],0.24193043041522067
24,-5.743257554199236,[ 3.64614614 -0.92593964 -0.25863468  0.14541962],0.2455610307974614
25,-5.326724939843736,[ 3.63663822 -0.92111138 -0.24417309  0.14702135],0.2503979775358303
26,-6.141889445898443,[ 3.63468828 -0.91841208 -0.25075911  0.14234911],0.2305249407565133
27,-5.516438617187482,[ 3.63594709 -0.91216686 -0.25332485  0.13862558],0.2321478094549878
28,-6.246491147656231,[ 3.63171093 -0.91971437 -0.25279677  0.14308816],0.22866478028057569
29,-6.58941570947264,[ 3.63096953 -0.919176   -0.25184807  0.14676501],0.2250810841662508
30,-6.643509127343746,[ 3.629696   -0.91754075 -0.25191706  0.15007532],0.23998510761960537
31,-6.131434264257793,[ 3.62876315 -0.92009568 -0.24941055  0.15133161],0.2500509583279502
32,-6.83687959335936,[ 3.62970642 -0.91870999 -0.25338122  0.1506264 ],0.2351760136769822
33,-7.08926353593747,[ 3.63332683 -0.91851861 -0.2538054   0.15201739],0.24000629762619008
34,-6.470435148730442,[ 3.63437248 -0.91766278 -0.2574594   0.15230248],0.2499773209904168
35,-6.5300017919921665,[ 3.63354691 -0.92002521 -0.25302429  0.15295882],0.24711067286854846
36,-6.308900558789064,[ 3.6330108  -0.91803276 -0.25372108  0.15279882],0.24733650758957657
37,-6.863781812792975,[ 3.63417041 -0.9184906  -0.25335487  0.15031466],0.23367940194211326
38,-6.545322668164045,[ 3.63256903 -0.91889131 -0.25408     0.15161106],0.24025517623483536
39,-6.626945050781227,[ 3.63386408 -0.91867843 -0.25459952  0.15211166],0.24657994697939992
40,-6.590135297851538,[ 3.63344451 -0.91890125 -0.25355983  0.152151  ],0.243709658148988
41,-6.673596907421885,[ 3.63347709 -0.91823276 -0.25367805  0.15167401],0.2432007923049106
42,-6.299826376464805,[ 3.63313174 -0.91858421 -0.25389697  0.15192329],0.24563215200269997
43,-6.707521958300772,[ 3.63339733 -0.91856217 -0.25388754  0.15198151],0.2436194652285456
44,-6.302056985156241,[ 3.63333503 -0.91837111 -0.25376738  0.152208  ],0.2430700791218666
45,-6.324183094824209,[ 3.63335212 -0.91847913 -0.25372861  0.15193489],0.2476845957843251
46,-6.602852102539082,[ 3.6333297  -0.91861703 -0.25375029  0.15206396],0.24313614894539837
47,-6.827849070605468,[ 3.63327209 -0.91851969 -0.25383145  0.15201039],0.24320649229890265
48,-6.515663391699207,[ 3.63334191 -0.91848336 -0.25381463  0.15206397],0.24429886115619498
49,-6.410971633886744,[ 3.63332507 -0.91854445 -0.25379227  0.15202677],0.24908496994097018
50,-6.742582442285132,[ 3.6333328  -0.91852514 -0.25381783  0.15201794],0.24040105177445753
51,-6.651626598535121,[ 3.63332749 -0.9185002  -0.25379397  0.15199592],0.24272894349888408
52,-6.88870579277343,[ 3.63331247 -0.91851675 -0.25381012  0.15201832],0.24103497241022878
53,-6.39057018124998,[ 3.6333303  -0.91850971 -0.25380366  0.15202916],0.2485492685332568
54,-6.552812674316386,[ 3.63332562 -0.91852442 -0.25380068  0.15201656],0.24341772255239766
55,-6.387834544042955,[ 3.63332788 -0.91851432 -0.25380615  0.15201122],0.24773451084585624
56,-6.6441767700195395,[ 3.63332746 -0.91851713 -0.25380516  0.15202084],0.2409754237637242
57,-6.301312137499989,[ 3.63332864 -0.91851918 -0.25380565  0.15201733],0.2475071747412761
58,-6.387596436914025,[ 3.63332366 -0.91851907 -0.25380747  0.1520175 ],0.24381875344914733
59,-6.864929252636683,[ 3.63332614 -0.91851876 -0.25380364  0.15201719],0.24199728833906464
60,-6.523519543945312,[ 3.63332686 -0.91851692 -0.25380549  0.15201652],0.24561275993167372
61,-6.3351643694335955,[ 3.63332606 -0.91851899 -0.25380589  0.15201755],0.24457994018913867
62,-6.698034651269517,[ 3.63332693 -0.91851821 -0.25380526  0.15201829],0.24201588778027242
