iteration,energy
1,-2.087646484375
2,-2.595947265625
3,3.586181640625
4,2.48876953125
5,-1.5913085937500002
6,0.49951171875
7,0.035400390625
8,0.8659667968750001
9,1.623046875
10,-4.47265625
11,1.3374023437500002
12,2.071533203125
13,0.108154296875
14,-9.81591796875
15,-8.074951171875
16,7.016357421875
17,10.187011718749998
18,-0.23339843750000017
19,0.117431640625
20,-8.18359375
21,-4.750732421875
22,8.041748046875
23,5.835693359374999
24,2.14306640625
25,-2.822265625
26,-2.6796875
27,49.15185546874999
28,36.339599609375
29,-16.7705078125
30,-7.529541015625002
31,-3.8798828124999996
32,-6.984375
33,56.277099609375
34,28.248291015625
35,-6.952392578125
36,-12.084228515625002
37,64.92431640625
38,13.332763671875
39,54.528564453125
40,29.175292968749996
41,29.333740234375
42,0.443359375
43,-27.655273437499996
44,40.86962890625
45,27.163818359375
46,29.09375
47,27.9443359375
48,-3.675048828125
49,-22.938232421875
50,15.653076171875
51,4.226806640625
52,11.403564453125
53,99.720458984375
54,73.64599609375
55,-0.3281250000000042
56,-9.3916015625
57,-0.8095703125
58,4.9482421875
59,66.839599609375
60,76.9921875
61,7.7080078125
62,-2.994384765625001
63,57.36816406250001
64,-8.290283203125
65,106.02685546875
66,40.548828125
67,7.516357421875002
68,-11.086669921875002
69,-4.107910156250002
70,11.381591796875
71,6.486328124999999
72,67.80224609375
73,3.0517578124999996
74,-16.082275390625
75,-6.710937500000002
76,39.655517578125
77,42.691650390625
78,47.147216796875
79,-35.5888671875
80,23.118408203124996
81,-10.066162109375
82,16.617431640625
83,-4.427490234375
84,4.234619140625
85,-6.930908203125
86,25.57373046875
87,-11.527587890625
88,16.03466796875
89,24.22314453125
90,7.091552734375
91,24.016845703125
92,1.180419921875
93,3.389404296875
94,-4.635009765625
95,-2.85546875
96,2.239013671875
97,-0.650390625
98,-3.306640625
99,2.802001953125
100,0.83056640625
101,-4.984619140625001
102,-0.8369140625
103,1.766357421875
104,-3.82421875
105,28.36962890625
106,-16.23046875
107,-16.133056640625
108,-13.656494140625
109,14.7412109375
110,29.658203125
111,25.41796875
112,-19.360595703125
113,-16.756591796875
114,-16.410888671875
115,3.848388671875
116,24.6845703125
117,27.851806640625
118,11.27880859375
119,18.48193359375
120,-5.76708984375
121,-4.38720703125
122,1.1918945312499998
123,7.925537109374999
124,17.10302734375
125,15.773925781250002
126,-2.37841796875
127,3.990234375
128,-0.286865234375
129,0.390380859375
130,-2.017822265625
131,29.358398437499996
132,-3.166015625
133,1.9809570312499998
134,3.830810546875
135,-10.633544921875
136,10.597656249999998
137,31.057373046875
138,-5.479248046875
139,0.9113769531249999
140,1.3781738281249991
141,-10.645263671875
142,22.062744140625
143,24.505859375
144,35.614013671875
145,-18.550292968749996
146,-4.48388671875
147,26.400390625
148,119.482421875
149,15.294921875
150,29.1748046875
151,-13.473876953125
152,3.8681640624999996
153,26.062255859375
154,4.25830078125
155,0.074462890625
156,29.5126953125
157,-24.77734375
158,-14.697021484374998
159,16.677978515625
160,9.2119140625
161,4.236572265625
162,3.47412109375
163,-1.8095703125
164,-14.795654296875
165,16.487548828125
166,14.58251953125
167,12.148681640625
168,6.663330078125
169,-0.473388671875
170,9.691650390625
171,67.126220703125
172,0.478515625
173,1.4155273437500002
174,-19.934082031250004
175,-16.981689453125
176,2.125
177,68.944091796875
178,3.62158203125
179,3.845458984375
180,-0.72412109375
181,-1.5200195312499998
182,-2.27392578125
183,-21.44287109375
184,-28.412841796875004
185,117.864013671875
186,130.115478515625
187,-5.154541015625
188,-18.520263671875
189,-24.381591796875004
190,-29.439453125
191,110.248046875
192,131.378173828125
193,-21.290283203124996
194,-2.049560546875003
195,-26.899658203124996
196,0.7531738281249999
197,2.395751953125
198,-1.748779296875
199,7.017333984375
200,6.813232421875
201,-4.294189453125
202,3.631591796875
203,-3.050048828125
204,-5.397705078125
205,11.2421875
206,8.979736328125
207,3.920166015625
208,-0.53564453125
209,15.195800781250002
210,51.62377929687501
211,36.6416015625
212,20.821044921875
213,-7.65234375
214,16.2802734375
215,17.92626953125
216,54.590576171875
217,34.954833984375
218,20.224853515625
219,-16.330078125
220,5.242919921875
221,-4.308837890625
222,7.787353515625
223,11.765625
224,11.96875
225,-6.25048828125
226,5.450927734375
227,15.146484375
228,13.237548828125
229,12.373046875
230,14.625732421875
231,-6.51123046875
232,-31.298095703125
233,8.80029296875
234,4.35205078125
235,17.689208984375
236,3.517333984375
237,5.2646484375
238,-2.371826171875
239,-2.441162109375
240,7.315673828125
241,15.60302734375
242,3.7216796875000004
243,0.09521484375000022
244,1.678955078125
245,16.989013671875
246,14.102294921875
247,18.245361328125
248,-47.53320312500001
249,0.03466796875000022
250,-30.920654296875
251,44.18310546874999
252,22.650634765625
253,14.718017578125
254,27.393310546875
255,2.052001953125
256,-33.100341796875
257,47.98291015625
258,3.861328125
259,4.54296875
260,12.697509765624998
261,7.877685546875
262,-0.6062011718750001
263,4.09228515625
264,2.57177734375
265,-7.95263671875
266,12.58154296875
267,-1.978759765625
268,3.050048828125
269,8.730712890625
270,3.865478515625
271,-6.13916015625
272,4.06298828125
273,-3.763427734375
274,2.505615234375
275,-0.022705078125
276,-2.760986328125
277,-4.98583984375
278,21.279296875
279,14.799560546875
280,-2.515869140625
281,-2.231689453125
282,3.330810546875
283,-1.038818359375
284,5.306396484375
285,9.798095703125
286,0.5126953125
287,-3.644775390625
288,22.205322265625004
289,12.135009765625
290,15.3056640625
291,-5.106689453125
292,12.84033203125
293,17.31787109375
294,23.177490234375
295,17.86083984375
296,13.119873046875
297,-10.98779296875
298,12.158203125
299,15.725830078125
300,0.4211425781249991
301,78.72900390625
302,58.594482421875
303,57.956787109375
304,-13.46630859375
305,-27.810302734374996
306,-11.975341796875
307,89.0732421875
308,59.36083984375
309,59.618896484375
310,-1.045654296875
311,-17.93505859375
312,4.529541015625
313,5.670166015625
314,9.10498046875
315,7.6376953125
316,3.33984375
317,1.017333984375
318,-0.495361328125
319,1.623291015625
320,6.3955078125
321,13.794677734375
322,5.51953125
323,4.573974609375
324,6.87255859375
325,14.060546875
326,-23.432373046875
327,5.743896484375
328,13.28369140625
329,25.54052734375
330,13.89501953125
331,13.2744140625
332,22.55859375
333,2.767333984375
334,20.58837890625
335,24.5205078125
336,7.349609375000001
337,-4.630615234375
338,-37.10791015625
339,-6.71826171875
340,-6.28271484375
341,-17.9501953125
342,-17.968017578125
343,-19.952880859375
344,7.2275390625
345,-10.423583984374998
346,-6.60302734375
347,-17.314208984375
348,-16.79931640625
349,22.867431640625
350,-4.638916015625
351,-6.656005859374999
352,-10.63818359375
353,107.01025390625
354,-7.151367187500001
355,-22.31201171875
356,26.21923828125
357,-9.870849609375
358,-7.348388671875
359,97.662353515625
360,-12.370849609375
361,-24.680419921875
362,-46.37060546874999
363,141.892333984375
364,148.2314453125
365,-15.195556640625
366,31.626708984375
367,48.807373046875
368,42.900634765625
369,4.123291015625
370,-25.7373046875
371,-19.671142578125
372,40.25048828125
373,48.632080078125
374,40.97607421875
375,13.412841796875
376,-20.686279296875
377,-20.384033203124996
378,19.829101562500004
379,19.185791015625
380,-11.49853515625
381,-19.756103515625
382,5.773681640625001
383,42.95751953125
384,10.638916015625002
385,18.595458984375
386,-5.84716796875
387,-14.6240234375
388,3.858154296875
389,1.9711914062499998
390,18.568359375
391,3.37451171875
392,-2.005126953125
393,9.4130859375
394,6.138916015625
395,-5.701171875000001
396,6.934326171875
397,7.33935546875
398,-5.017822265625
399,13.0751953125
400,6.1611328125
401,38.6748046875
402,17.1708984375
403,25.032470703125
404,1.9697265625
405,33.34326171875
406,4.8857421875
407,5.025390624999999
408,7.49462890625
409,-17.78955078125
410,4.708740234375
411,28.744873046875
412,7.70947265625
413,4.340087890625
414,26.719482421875
415,-9.362060546875
416,13.4658203125
417,-7.76220703125
418,-2.51416015625
419,-0.93408203125
420,6.99365234375
421,9.279296875
422,-3.4755859375000004
423,-9.14794921875
424,-1.53515625
425,-1.215576171875
426,3.329833984375
427,3.58154296875
428,1.3188476562499998
429,0.343505859375
430,8.57861328125
431,2.30029296875
432,10.634033203125
433,-3.906982421875
434,-20.866943359375
435,11.093505859375
436,4.1630859375
437,3.182861328125
438,12.0419921875
439,2.059326171875
440,9.56005859375
441,-6.1015625
442,0.29052734375
443,10.0400390625
444,-2.026611328125
445,5.907958984375
446,3.623046875
447,10.6298828125
448,-2.2841796875
449,4.942138671875
450,0.869140625
451,-0.088623046875
452,6.136962890625001
453,0.88330078125
454,4.08935546875
455,6.05615234375
456,31.420898437499996
457,77.447021484375
458,-8.541015625
459,-0.4638671875
460,48.384765625
461,7.409423828125
462,-5.55908203125
463,74.40771484375
464,0.7976074218750001
465,-1.062255859375
466,-10.36083984375
467,-11.266845703125
468,40.38671875
469,19.329833984375
470,7.688720703125
471,7.276611328125
472,-7.88720703125
473,-4.215576171875
474,10.290283203125
475,9.1865234375
476,6.141845703125
477,8.550048828125
478,-10.1435546875
479,-21.7392578125
480,1.7431640625
481,-4.91796875
482,47.182861328125
483,-45.230224609375
484,-45.3095703125
485,-21.80712890625
486,-7.987548828125
487,31.927001953125
488,33.429443359375
489,-45.150146484375
490,-42.54296875
491,-23.7255859375
492,26.9638671875
493,41.804443359375
494,36.770751953125
495,-1.877197265625
496,-7.071044921875
497,12.6318359375
498,-3.129638671875
499,55.92529296875
500,24.435302734374996
501,0.6301269531249999
502,-6.174560546875
503,17.3701171875
504,3.31689453125
505,7.13330078125
506,16.237060546875
