iteration,energy
1,-68.97412109375
2,4.940673828125
3,-167.91064453125
4,552.57373046875
5,625.144775390625
6,308.400634765625
7,1279.674560546875
8,-946.2277832031249
9,1651.191650390625
10,-94.234619140625
11,1725.584716796875
12,-1057.048828125
13,2425.51025390625
14,-809.18310546875
15,-186.63940429687503
16,614.28564453125
17,765.369140625
18,912.6083984375001
19,-436.89770507812494
20,625.5087890625
21,1038.751708984375
22,-608.181640625
23,1089.2822265625
24,-419.861328125
25,1804.373779296875
26,4119.6806640625
27,-668.441162109375
28,486.348388671875
29,1776.94921875
30,90.45703125
31,-534.22705078125
32,-266.607421875
33,-261.88330078125
34,-101.456787109375
35,-814.93310546875
36,-407.37109375
37,-1006.9560546875
38,-939.8557128906251
39,-1082.77294921875
40,-1026.11572265625
41,-1091.005615234375
42,-967.108154296875
43,-994.8620605468751
44,-1066.06494140625
45,-1124.771240234375
