iteration,energy
1,1.400146484375
2,-2.4560546875000004
3,-7.111083984375
4,1.8916015625
5,-13.1552734375
6,-0.11328125
7,-15.967041015625002
8,2.5244140624999996
9,9.279052734375
10,-12.744873046875
11,-11.190673828125
12,-1.9477539062499998
13,27.92138671875
14,14.9111328125
15,-14.6005859375
16,4.5224609375
17,-19.635498046875
18,-23.58544921875
19,8.965576171875
20,-1.69921875
21,6.062255859374999
22,-13.80224609375
23,1.2734375
24,5.316650390625001
25,-15.98291015625
26,-18.597412109375
27,-13.318115234375
28,-0.48486328125
29,-11.839111328125
30,-20.87890625
31,-22.764404296875
