bitstring,energy,prob
1000,2.0,0.06748046875
1011,2.6926790496174196,0.01826171875
1001,2.0,0.08876953125
1111,7.136129710583916,0.0103515625
0101,2.031008131515815,0.016796875
0011,3.0906190582894566,0.04580078125
1010,5.294739040945382,0.051953125
1101,1.3831906496271777,0.36181640625
0110,6.136129710583916,0.00361328125
0010,2.692679049617419,0.06552734375
0100,2.3831906496271777,0.0140625
1100,4.7353731677385404,0.00673828125
1110,13.09037222002324,0.00673828125
0000,4.0,0.165625
0111,3.1818872011445904,0.03193359375
0001,7.0,0.04453125
