iteration,energy,paramter,std
1,-0.30826997330823436,[1.17809725 1.17809725 6.22166729 6.22166729],0.03028819107524025
2,0.10382557733543211,[3.17809725 1.17809725 6.22166729 6.22166729],0.024861749717219637
3,-0.5986103888893448,[1.17809725 3.17809725 6.22166729 6.22166729],0.02368171863521627
4,0.4263147965795492,[1.17809725 3.17809725 8.22166729 6.22166729],0.028999591749379015
5,-0.534093212806509,[1.17809725 3.17809725 6.22166729 8.22166729],0.02495747220975369
6,-0.3831855047692351,[0.45765554 3.68568182 4.42985264 6.10887582],0.01951506142993086
7,-0.9046964022843682,[2.13122381 3.26041381 5.93108314 6.20337555],0.016476527127684073
8,0.24169686214876374,[3.03292304 3.67111439 6.03075588 6.11211288],0.031352185095912484
9,-0.9496523103126546,[2.26023423 2.89929952 6.2519457  6.20337555],0.018491968825960426
10,-0.7310823537665506,[2.21345628 2.2029995  5.5358086  6.1921619 ],0.0176059669166629
11,-0.7086301910987405,[2.25224843 2.90174899 6.25791333 5.70348094],0.024134837392870267
12,0.023089377702369514,[2.83429778 3.11032798 6.48032157 6.96084666],0.028751269615699092
13,0.08549485884610589,[1.79487133 2.83803586 6.39530607 6.29893673],0.0326608689574147
14,-0.7630906042025294,[2.3094484  2.74409784 6.06278339 6.21779849],0.022554365845329636
15,-0.6103712100233154,[2.47227498 3.01248407 6.30676702 6.24487979],0.022504265585102032
16,-0.6161537194700681,[2.14784549 2.88953604 6.29491485 6.2358116 ],0.02343759546680615
17,-0.9082495820827863,[2.27590409 2.85498167 6.29151031 6.19191799],0.019444587718195388
18,-1.0981609525119382,[2.25459322 2.92426956 6.23355416 6.08241511],0.016463368655933258
19,-0.9841791179947058,[2.34848049 2.99913988 6.23093279 6.04780666],0.01774090202066723
20,-1.0263139600732938,[2.2710771  2.86069022 6.12942889 6.06076155],0.02023373677276365
21,-1.050872411488893,[2.20062651 2.94052617 6.23842495 6.05584741],0.017194701842930232
22,-1.1037074360468588,[2.26686836 2.88410202 6.27181952 6.05637857],0.016512303544130604
23,-1.093484292693913,[2.26553596 2.87431624 6.28299634 6.08383953],0.016341422287118646
24,-1.10766022662825,[2.27112235 2.89513863 6.28202918 6.05636248],0.01571560379139322
25,-1.0753715416464573,[2.3010515  2.89913797 6.27679548 6.05024511],0.016415465229327905
26,-1.0336973667347698,[2.2454764  2.90254795 6.29339751 6.044756  ],0.016838208182371143
27,-1.0813884034249304,[2.27278172 2.89085143 6.28694747 6.07046275],0.015894478978675346
28,-1.0743322674036906,[2.26863178 2.90543753 6.27215297 6.06222171],0.01633332943926816
29,-1.0955409810686687,[2.26815975 2.89361905 6.28583493 6.05040721],0.016131628434782008
30,-1.1063390259174049,[2.27833738 2.89398239 6.2806157  6.05398682],0.01621655384285429
31,-1.0877810474127956,[2.27197199 2.89329942 6.28394605 6.05909741],0.016584945379470844
32,-1.0738707326371553,[2.27161323 2.89665866 6.28314996 6.05644666],0.016038451301828727
33,-1.1378134019821446,[2.27000073 2.89305689 6.27895181 6.05591875],0.015615755700859177
34,-1.1291207734037103,[2.2701302  2.88961231 6.279825   6.05753567],0.015799562037603316
35,-1.0999607303924193,[2.26816221 2.89329849 6.27939775 6.05633983],0.0159963706931557
36,-1.1193665760079643,[2.26994058 2.89176103 6.28004829 6.05240113],0.01625179088799175
37,-1.12992151768238,[2.27286695 2.89295    6.27630063 6.05597675],0.015788089958648478
38,-1.0976839585817983,[2.26849869 2.89327614 6.277786   6.05630782],0.01624007452614745
39,-1.136640681566905,[2.27017434 2.8922546  6.27922467 6.05637198],0.015533785834342295
40,-1.097832030510048,[2.27026207 2.89293659 6.2785656  6.05583821],0.0163324702432885
41,-1.1173240001467462,[2.26974783 2.89341796 6.27980101 6.05611421],0.015685135938648977
42,-1.0725598645924157,[2.26992952 2.89321469 6.27876737 6.0563364 ],0.016873113030259818
43,-1.1113637170735104,[2.26922102 2.89264588 6.27892455 6.05549917],0.016195930071633908
44,-1.0682619928727188,[2.27063949 2.89291089 6.2792122  6.05524307],0.016701065294257904
45,-1.0879803048093362,[2.26993803 2.89316667 6.27866671 6.05629445],0.016082221970083712
46,-1.0845021306204665,[2.26993522 2.89314571 6.27916279 6.0559727 ],0.016391604635846425
47,-1.105139729249976,[2.26997474 2.89315479 6.27891759 6.05585984],0.016212961936567353
48,-1.122598843385161,[2.26988123 2.8928524  6.27891154 6.05587533],0.015768011506778777
49,-1.1156713033486787,[2.2702252  2.89296107 6.27894579 6.05591873],0.0157193766613322
50,-1.1052679717232108,[2.26998994 2.89306054 6.27889226 6.0560247 ],0.016348557862530998
51,-1.1085286759933994,[2.26997272 2.89300879 6.27895068 6.05589373],0.015855257751084723
52,-1.095214577170796,[2.27002111 2.89305007 6.27893201 6.05590994],0.01622198570507065
53,-1.1011353709132166,[2.26999216 2.89307298 6.27900704 6.05593726],0.016128828537480787
54,-1.0813571358580178,[2.26998184 2.89307671 6.27894245 6.05590908],0.01670275140692092
55,-1.1246015380132655,[2.26999347 2.89304931 6.27894179 6.0559456 ],0.01564546819558324
56,-1.1247679873516572,[2.27000504 2.89305524 6.27896592 6.05592228],0.01577848701327437
57,-1.0870222592980512,[2.26999334 2.89304478 6.27895305 6.05591328],0.016143546691370407
58,-1.1169049152257127,[2.27000011 2.89305673 6.27894952 6.055926  ],0.015855797830999142
59,-1.1087755664400718,[2.27000381 2.89305495 6.27895068 6.05591862],0.016188946155694776
60,-1.1558635604636847,[2.26999753 2.89306334 6.27895329 6.05591673],0.015276755778810042
61,-1.1074253537339538,[2.26999081 2.89306072 6.27895494 6.0559149 ],0.016126846635213184
62,-1.0889042726132192,[2.26999827 2.89306301 6.27895688 6.05591774],0.016025466072839445
63,-1.1356228912943875,[2.26999761 2.89306722 6.27894689 6.05591525],0.015648078049863106
64,-1.097813998696766,[2.26999913 2.89306579 6.27895557 6.05591764],0.016031080392670302
65,-1.1042699875020603,[2.26999813 2.89306327 6.27895366 6.05591496],0.016212162542539946
66,-1.1183463028891953,[2.26999792 2.89306124 6.2789517  6.05591945],0.01580418427945475
67,-1.0972571795078503,[2.26999567 2.89306363 6.27895348 6.05591694],0.01630747330270117
68,-1.167675950074612,[2.26999756 2.89306397 6.27895257 6.05591679],0.015333025529046368
69,-1.0989668131084267,[2.26999852 2.89306376 6.27895167 6.05591542],0.015987097154108332
70,-1.1043371998831448,[2.2699978  2.89306364 6.27895225 6.05591759],0.015995970063439176
71,-1.1225048492165017,[2.26999792 2.89306419 6.27895279 6.05591686],0.015726347296524324
72,-1.091923674588479,[2.26999666 2.89306411 6.27895252 6.05591653],0.015958810311431915
73,-1.1283650338481024,[2.26999774 2.89306376 6.27895235 6.05591646],0.015666150576199047
74,-1.1081303026704525,[2.26999754 2.8930638  6.27895275 6.05591678],0.016216527614160675
75,-1.1174884085796124,[2.26999752 2.89306402 6.27895262 6.0559167 ],0.015682507726720484
76,-1.0566833654619185,[2.26999757 2.89306396 6.27895241 6.05591696],0.01699202757643749
77,-1.1208605216317051,[2.26999767 2.89306401 6.27895261 6.0559168 ],0.01603903971023207
78,-1.109506546784039,[2.26999759 2.89306393 6.27895254 6.05591676],0.01591290807868239
79,-1.1221876703589706,[2.26999748 2.89306405 6.27895261 6.05591677],0.01610975855513255
80,-1.0724880497287805,[2.26999755 2.89306393 6.27895261 6.05591681],0.016071251690155084
81,-1.0978249851074968,[2.26999756 2.89306399 6.27895253 6.05591683],0.01623776101638901
82,-1.0928852916255247,[2.26999755 2.89306399 6.27895258 6.05591677],0.01625825913468827
83,-1.1306595954619119,[2.26999759 2.89306398 6.27895258 6.05591679],0.015855181342311193
84,-1.102178968668225,[2.26999756 2.89306397 6.27895256 6.0559168 ],0.0159748665873802
85,-1.108907830507372,[2.26999757 2.89306397 6.27895257 6.05591678],0.01596837181234735
86,-1.0830473757387058,[2.26999756 2.89306396 6.27895259 6.05591679],0.016716157537564787
87,-1.0949273869332479,[2.26999757 2.89306397 6.27895258 6.05591679],0.01627572589380825
88,-1.109695412753195,[2.26999756 2.89306397 6.27895257 6.05591678],0.01603126139348731
89,-1.1019571809719393,[2.26999756 2.89306396 6.27895258 6.05591679],0.0162409490854413
90,-1.1063626879005135,[2.26999756 2.89306397 6.27895257 6.05591679],0.016039254261514542
91,-1.094764626119672,[2.26999756 2.89306397 6.27895257 6.05591678],0.015837002721393496
92,-1.0870500621600114,[2.26999756 2.89306397 6.27895257 6.05591679],0.01615849032564039
93,-1.0913482086623842,[2.26999757 2.89306397 6.27895257 6.05591679],0.015954982597320245
94,-1.088629547965359,[2.26999756 2.89306397 6.27895257 6.05591679],0.016182475047847863
95,-1.1317140343254906,[2.26999756 2.89306397 6.27895257 6.05591679],0.015894279882497763
96,-1.135873175989664,[2.26999756 2.89306397 6.27895257 6.05591679],0.015738430109447463
97,-1.1058138592828894,[2.26999756 2.89306397 6.27895257 6.05591679],0.015916523536487072
98,-1.1071305333590338,[2.26999756 2.89306397 6.27895257 6.05591679],0.01617215433253828
99,-1.1048228639039526,[2.26999756 2.89306397 6.27895257 6.05591679],0.01622014288612323
100,-1.1012722441045955,[2.26999756 2.89306397 6.27895257 6.05591679],0.0160398218136392
101,-1.0993929450828492,[2.26999756 2.89306397 6.27895257 6.05591679],0.016185593206431013
102,-1.1325175442626925,[2.26999756 2.89306397 6.27895257 6.05591679],0.015805425003969892
103,-1.0828870953397622,[2.26999756 2.89306397 6.27895257 6.05591679],0.01636029409290156
104,-1.1292041260954206,[2.26999756 2.89306397 6.27895257 6.05591679],0.01607764418671843
105,-1.128366738768572,[2.26999756 2.89306397 6.27895257 6.05591679],0.01564468896576839
106,-1.0858431071823456,[2.26999756 2.89306397 6.27895257 6.05591679],0.016044797094248192
107,-1.0635559536703996,[2.26999756 2.89306397 6.27895257 6.05591679],0.016775960947957518
108,-1.1054620987184172,[2.26999756 2.89306397 6.27895257 6.05591679],0.01569131262566307
109,-1.134466333161672,[2.26999756 2.89306397 6.27895257 6.05591679],0.015870085066783255
110,-1.1233877846891702,[2.26999756 2.89306397 6.27895257 6.05591679],0.0158881226654551
111,-1.136365206979966,[2.26999756 2.89306397 6.27895257 6.05591679],0.015658289459995395
112,-1.1130397982633347,[2.26999756 2.89306397 6.27895257 6.05591679],0.015812921384778172
113,-1.088187430393535,[2.26999756 2.89306397 6.27895257 6.05591679],0.016102616745126808
114,-1.074907029703408,[2.26999756 2.89306397 6.27895257 6.05591679],0.016532873660981592
115,-1.1372831419781004,[2.26999756 2.89306397 6.27895257 6.05591679],0.015724399113533107
116,-1.099592486698679,[2.26999756 2.89306397 6.27895257 6.05591679],0.01572552577071356
117,-1.1398064260255076,[2.26999756 2.89306397 6.27895257 6.05591679],0.015311236749494993
118,-1.1150556676111147,[2.26999756 2.89306397 6.27895257 6.05591679],0.015536944735203447
119,-1.1146554937977329,[2.26999756 2.89306397 6.27895257 6.05591679],0.01627144494413678
