bitstring,energy,prob
011000111101,12.960756307408655,9.765625e-05
110110011010,19.436580729094224,9.765625e-05
111111101100,31.772163534040928,9.765625e-05
100011010010,15.410803419625623,9.765625e-05
100110011001,14.425790665320811,9.765625e-05
101010011000,24.318016911728506,9.765625e-05
101001001100,17.473809707916633,9.765625e-05
111001110110,22.75766101326228,9.765625e-05
100111101010,19.297951579824833,9.765625e-05
110110010010,19.038640720422187,9.765625e-05
101100100100,29.37696980232058,9.765625e-05
010011110010,17.43624874001641,9.765625e-05
000001001100,25.090619058289455,9.765625e-05
010011111000,21.43624874001641,9.765625e-05
000110000100,15.723687181133235,9.765625e-05
011000111000,14.869241326287305,9.765625e-05
110001000010,13.294739040945382,9.765625e-05
010110110010,18.50778354004568,9.765625e-05
110100010011,15.039536643254081,9.765625e-05
010110110101,14.451235985711591,9.765625e-05
100111011000,21.32871287307443,9.765625e-05
011100110110,11.772648258957467,9.765625e-05
110001010011,13.718124370008205,9.765625e-05
010001001001,18.692679049617418,9.765625e-05
001110101100,26.758556936094173,9.765625e-05
110100101100,9.565077850771768,9.765625e-05
010110000101,11.723687181133233,0.0001953125
101011001101,26.62468877754541,9.765625e-05
110010100000,29.274426870775493,9.765625e-05
011010010111,14.409531892849856,9.765625e-05
111111010101,24.817921024601603,9.765625e-05
110101001001,12.136129710583916,9.765625e-05
010001011100,22.718124370008205,9.765625e-05
001111001100,10.363774402289181,9.765625e-05
100001000010,17.692679049617418,9.765625e-05
001001001011,20.76944467169391,9.765625e-05
001000100111,38.73311161570339,9.765625e-05
110110000101,13.325747172461199,9.765625e-05
101111100000,44.68064855291958,9.765625e-05
110010001011,18.090619058289455,9.765625e-05
000110001111,25.16738468036595,9.765625e-05
100110110100,27.00753848647888,9.765625e-05
100101100010,16.318016911728506,9.765625e-05
011100000101,9.414198781142993,9.765625e-05
101111110100,45.272067646914024,9.765625e-05
000100101000,17.610835341332443,9.765625e-05
100001001100,18.090619058289455,9.765625e-05
001010110101,35.90943600572295,0.0001953125
100110000111,22.371504663021874,9.765625e-05
010111011111,19.216107871539855,9.765625e-05
110010101100,25.718124370008205,9.765625e-05
010111110000,34.26264321234386,9.765625e-05
011010110010,22.863678515162277,9.765625e-05
001011100110,26.818167862867817,9.765625e-05
000100000001,20.031008131515815,9.765625e-05
001001100101,25.528095710215574,9.765625e-05
000100001000,22.383190649627178,9.765625e-05
101110110101,42.97120543048837,0.0001953125
001011000100,20.22674876887337,0.0001953125
001011001100,18.272506259434046,9.765625e-05
110010010000,15.430868751529296,9.765625e-05
000000010110,25.227644691705265,9.765625e-05
011101010011,23.66704195497283,9.765625e-05
001101000010,14.16713784209973,0.0001953125
111110000110,15.519320360211097,0.0001953125
110110000111,11.723687181133236,9.765625e-05
111011001000,17.430868751529296,9.765625e-05
100101010010,23.636033823457012,9.765625e-05
100110001100,17.723687181133236,9.765625e-05
000110000000,15.075869699244597,9.765625e-05
100101101010,16.36377440228918,9.765625e-05
110101111010,30.772163534040928,9.765625e-05
111010000110,24.136129710583916,0.0001953125
100000111110,18.45528938341053,9.765625e-05
001100101100,16.764119747219205,9.765625e-05
001101000110,12.212895332660406,9.765625e-05
100011111010,18.879946239249122,0.000390625
100001011110,20.161821869240917,9.765625e-05
011110111100,21.767085447832436,9.765625e-05
110110000010,12.428052217355962,9.765625e-05
011100001101,10.06201626303163,9.765625e-05
101000000101,38.735373167738544,9.765625e-05
100010011101,21.966081231883358,0.0001953125
000001011100,22.161821869240917,0.0001953125
001110010011,12.91499881684798,9.765625e-05
101101110001,26.07351047538313,9.765625e-05
111111100111,29.817921024601603,9.765625e-05
011111010100,23.772163534040928,9.765625e-05
000011001010,18.181238116578914,9.765625e-05
010101110000,30.726406043480253,0.0001953125
111110001110,11.565077850771772,9.765625e-05
001111001000,12.318016911728506,9.765625e-05
111010100100,48.54451884233566,9.765625e-05
001010001011,31.227644691705265,9.765625e-05
000001001001,23.090619058289455,9.765625e-05
001111100100,25.817921024601603,9.765625e-05
011011111011,17.53718815570791,9.765625e-05
111101011101,12.110739454205543,9.765625e-05
011100110011,13.772648258957467,9.765625e-05
000010011010,20.670446268106083,9.765625e-05
110101011010,35.54451884233566,9.765625e-05
110101101011,14.363774402289181,9.765625e-05
011010101011,25.81906378569971,0.0001953125
001010101011,36.81906378569971,9.765625e-05
111011100000,43.83925788328105,9.765625e-05
110111001011,12.226748768873378,9.765625e-05
