index,bitstring,energy,probability
0,110000100001000000,20.5,0.0009765625
1,001001010010001000,20.5,0.0009765625
2,010010100001011000,20.5,0.0009765625
3,110000100100100001,30.5,0.0009765625
4,001100010001001000,30.75,0.0019531250000000004
5,000000000001011000,30.75,0.0009765625
6,000001000011011000,30.75,0.0009765625
7,010000100000000100,30.75,0.0009765625
8,000010011000001010,30.75,0.0009765625
9,110000100100100010,40.75,0.0009765625
10,110100001100110101,40.75,0.0009765625
11,000100011000100011,40.75,0.0009765625
12,000110010000000000,41.0,0.0009765625
13,010010000101000000,41.0,0.0009765625
14,010000100011000000,41.0,0.0009765625
15,000011000101010000,41.0,0.0009765625
16,110100000100000100,41.0,0.0009765625
17,000110000000010100,41.0,0.0009765625
18,011000100000010100,41.0,0.0009765625
19,110000010011001100,41.0,0.0009765625
20,100000000011011100,41.0,0.0009765625
21,001000010011000010,41.0,0.0009765625
22,110000001001010010,41.0,0.0009765625
23,110000100101010010,41.0,0.0009765625
24,100000001101010110,41.0,0.0009765625
25,100000000001011101,41.0,0.0009765625
26,000111010011100000,51.0,0.0009765625
27,010111001000100100,51.0,0.0009765625
28,100001010000100010,51.0,0.0009765625
29,011000100101110010,51.0,0.0009765625
30,010011001000101010,51.0,0.0009765625
31,010010101100101101,51.0,0.0009765625
32,111000010010101101,51.0,0.0009765625
33,100010001100110111,51.0,0.0009765625
34,001000100110110111,51.0,0.0009765625
35,010110100000000000,51.25,0.0009765625
36,010110101000000000,51.25,0.0009765625
37,011100000101000000,51.25,0.0009765625
38,000001011010011000,51.25,0.0009765625
39,001100000101000100,51.25,0.0009765625
40,001000000100001100,51.25,0.0009765625
41,100000000110001100,51.25,0.0009765625
42,000000110001010010,51.25,0.0009765625
43,100010010000000110,51.25,0.0009765625
44,100000010011001101,51.25,0.0009765625
45,001101101000110000,61.25,0.0009765625
46,010001000100101000,61.25,0.0009765625
47,010001001100101000,61.25,0.0009765625
48,010001101100100100,61.25,0.0009765625
49,110001000011100100,61.25,0.0009765625
50,011111110000101100,61.25,0.0009765625
51,110100011010101100,61.25,0.0009765625
52,000100001000100010,61.25,0.0009765625
53,110100011010101010,61.25,0.0009765625
54,010110110001101010,61.25,0.0009765625
55,000111011100110110,61.25,0.0009765625
56,100110001001110110,61.25,0.0009765625
57,010000010000101110,61.25,0.0009765625
58,011100110000111110,61.25,0.0009765625
59,001001100100111110,61.25,0.0009765625
60,110100001011111110,61.25,0.0009765625
61,000001011000100001,61.25,0.0009765625
62,100011011000100001,61.25,0.0009765625
63,011100100010100001,61.25,0.0009765625
64,001100101001101001,61.25,0.0009765625
65,000000110001111001,61.25,0.0009765625
66,000100000100100101,61.25,0.0009765625
67,000110000100100101,61.25,0.0009765625
68,001001000010101101,61.25,0.0009765625
69,001100000110111101,61.25,0.0009765625
70,001100110100100011,61.25,0.0009765625
71,010000101100100011,61.25,0.0009765625
72,000000001000110011,61.25,0.0009765625
73,001010010001101011,61.25,0.0009765625
74,000000011011101011,61.25,0.0009765625
75,010010101001101111,61.25,0.0009765625
76,100011001001010000,61.5,0.0009765625
77,000010101001001000,61.5,0.0009765625
78,010000000010011000,61.5,0.0009765625
79,010000000111011000,61.5,0.0009765625
80,110110110000000100,61.5,0.0009765625
81,000001011000000100,61.5,0.0009765625
82,101000010100000100,61.5,0.0009765625
83,101100100100010100,61.5,0.0009765625
84,010010010010001100,61.5,0.0009765625
85,101001000010011100,61.5,0.0009765625
86,000001010110011100,61.5,0.0009765625
87,100000011001011100,61.5,0.0009765625
88,000011110100000010,61.5,0.0009765625
89,000100111100000110,61.5,0.0009765625
90,010000001000011110,61.5,0.0009765625
91,010111100101110000,71.5,0.0009765625
92,001001100110101000,71.5,0.0009765625
93,001001110100100100,71.5,0.0009765625
94,000011111100100100,71.5,0.0009765625
95,110011101100110100,71.5,0.0009765625
96,001100000011110100,71.5,0.0009765625
97,101101010000101100,71.5,0.0009765625
98,010011001001101100,71.5,0.0009765625
99,010011100011101100,71.5,0.0009765625
100,010110100001111100,71.5,0.0009765625
101,110111011000100010,71.5,0.0009765625
102,010010100000110010,71.5,0.0009765625
103,001101011001110010,71.5,0.0009765625
104,100110001101110010,71.5,0.0009765625
105,001101110011110010,71.5,0.0009765625
106,101100001000100110,71.5,0.0009765625
107,100101001000100110,71.5,0.0009765625
108,001111111000100110,71.5,0.0009765625
109,100100000001111110,71.5,0.0009765625
110,100001000101110001,71.5,0.0009765625
111,000110010001111001,71.5,0.0009765625
112,100010010000100101,71.5,0.0009765625
113,100011011100100101,71.5,0.0009765625
114,110010000110110101,71.5,0.0009765625
115,000100101101110101,71.5,0.0009765625
116,100100000111110101,71.5,0.0009765625
117,001100000110101101,71.5,0.0009765625
118,000100110001101011,71.5,0.0009765625
119,000010101101111011,71.5,0.0009765625
