index,bitstring,energy,probability
0,000011010000101010,20.25,0.0009765625
1,110100001000100110,20.25,0.0009765625
2,001100010010000000,20.5,0.0009765625
3,011100100000100100,30.5,0.0009765625
4,110100001000100010,30.5,0.0009765625
5,010110101001100010,30.5,0.0009765625
6,000110001001110010,30.5,0.0009765625
7,110001000110101010,30.5,0.0009765625
8,110000000110100110,30.5,0.0009765625
9,001001000110110110,30.5,0.0009765625
10,100000001001011000,30.75,0.0009765625
11,100000000101010010,30.75,0.0009765625
12,110001000100110000,40.75,0.0009765625
13,001111110000100010,40.75,0.0009765625
14,000011000011110010,40.75,0.0009765625
15,001100000011111010,40.75,0.0009765625
16,110100100100100110,40.75,0.0009765625
17,000011011100100110,40.75,0.0009765625
18,110100010010100110,40.75,0.0009765625
19,000110001100110110,40.75,0.0009765625
20,110000011000101110,40.75,0.0009765625
21,000110011000101001,40.75,0.0009765625
22,100110011000100101,40.75,0.0009765625
23,001100110000110111,40.75,0.0009765625
24,010010100000000000,41.0,0.0009765625
25,001100001000000000,41.0,0.0019531250000000004
26,011000100111000000,41.0,0.0009765625
27,011010100001011000,41.0,0.0009765625
28,110100010000000100,41.0,0.0009765625
29,100001010010000100,41.0,0.0009765625
30,000100000011010100,41.0,0.0009765625
31,001100001001001100,41.0,0.0009765625
32,000100100001010010,41.0,0.0009765625
33,010010100001010010,41.0,0.0009765625
34,001010000001011010,41.0,0.0009765625
35,100100010010000110,41.0,0.0009765625
36,000010010100000101,41.0,0.0009765625
37,100000011100000101,41.0,0.0009765625
38,011011110100100000,51.0,0.0009765625
39,001101000001100000,51.0,0.0009765625
40,000101010011100000,51.0,0.0009765625
41,110100100000100010,51.0,0.0009765625
42,000001100110100010,51.0,0.0009765625
43,110100001110100010,51.0,0.0009765625
44,010100000011100010,51.0,0.0009765625
45,000111100001110010,51.0,0.0009765625
46,100110001001110010,51.0,0.0009765625
47,001100100011110010,51.0,0.0009765625
48,110011011000101010,51.0,0.0009765625
49,110011010010101010,51.0,0.0009765625
50,010011000110101010,51.0,0.0009765625
51,001100011001101010,51.0,0.0009765625
52,000001001110111010,51.0,0.0009765625
53,110000110000100110,51.0,0.0009765625
54,110100100000110110,51.0,0.0009765625
55,011100000110110110,51.0,0.0009765625
56,001001100110110110,51.0,0.0009765625
57,110100001011110110,51.0,0.0009765625
58,010110110000101110,51.0,0.0009765625
59,000011001100100101,51.0,0.0009765625
60,001011010000000000,51.25,0.0009765625
61,011000000011010000,51.25,0.0009765625
62,110100100001001100,51.25,0.0009765625
63,000100011010000010,51.25,0.0009765625
64,100000011001000001,51.25,0.0009765625
65,001100010000000101,51.25,0.0009765625
66,001100110000000101,51.25,0.0009765625
67,010011101000100100,61.25,0.0009765625
68,110000001100100100,61.25,0.0009765625
69,010001100000100010,61.25,0.0009765625
70,001101111000100010,61.25,0.0009765625
71,100101000010100010,61.25,0.0009765625
72,000101000110100010,61.25,0.0009765625
73,110001011110100010,61.25,0.0009765625
74,010010110001100010,61.25,0.0009765625
75,100110001001100010,61.25,0.0009765625
76,100111011001100010,61.25,0.0009765625
77,000111111001100010,61.25,0.0009765625
78,110011100101100010,61.25,0.0009765625
79,100100011011100010,61.25,0.0009765625
80,111000000111100010,61.25,0.0009765625
81,001001001100110010,61.25,0.0009765625
82,100001001010110010,61.25,0.0009765625
