iteration,energy
1,-0.92724609375
2,-1.251220703125
3,-1.421630859375
4,-18.74609375
5,1.254150390625
6,15.765625
7,6.570556640625001
8,-12.94775390625
9,-12.984619140625
10,58.124755859375
11,19.099365234375
12,22.673583984375
13,3.684814453125
14,30.72265625
15,1.926513671875
16,-13.397949218749998
17,-16.893310546875
18,-14.68310546875
19,-6.754638671875
20,-12.055908203125
21,-16.266357421875
22,-16.568115234375
23,-20.251953125
24,-19.9775390625
25,-18.6318359375
26,-23.019775390625
27,-18.407958984375
28,-18.695312499999996
29,-21.135009765625
30,-17.493896484375
31,-18.076904296875
32,-18.6005859375
33,-18.179443359375
34,-18.626953125
35,-22.92822265625
36,-19.266357421875
37,-21.639404296875
38,-18.421630859375
39,-17.9560546875
40,-19.898681640625
41,-21.63232421875
42,-16.839599609375
43,-21.038818359375
44,-19.0654296875
45,-19.49462890625
