index,bitstring,energy,probability
9,011100100001110110,30.5,0.0009765625
11,110000001001101101,30.5,0.0009765625
23,000010100001011001,30.75,0.0009765625
27,000011100001111000,40.75,0.0009765625
33,011000100001101110,40.75,0.0009765625
34,000010001001111001,40.75,0.0009765625
36,010000100001111101,40.75,0.0009765625
44,000000001001001110,41.0,0.0009765625
62,100111001001110010,51.0,0.0009765625
76,100110001001111001,51.0,0.0009765625
84,001000100001111101,51.0,0.0009765625
97,000010001001010100,51.25,0.0009765625
155,110100001001011010,61.5,0.0009765625
209,100111001001010000,71.75,0.0009765625
233,010101001001111000,81.75,0.0009765625
237,011101100001101100,81.75,0.0009765625
240,010000100001111100,81.75,0.0009765625
291,001100100001001101,82.0,0.0009765625
294,100001100001110000,92.0,0.0009765625
334,001011100001010100,92.25,0.0009765625
335,001010001001001100,92.25,0.0009765625
377,100000100001111110,102.25,0.0009765625
398,100001100001011010,102.5,0.0009765625
407,011100100001010001,102.5,0.0009765625
425,101000100001111010,112.5,0.0009765625
435,010001001001111001,112.5,0.0009765625
459,011100100001011001,112.75,0.0009765625
460,000011001001011001,112.75,0.0009765625
496,111001100001001100,123.0,0.0009765625
507,000011100001010001,123.0,0.0009765625
512,110100001001011101,123.0,0.0009765625
527,110101001001101001,133.0,0.0009765625
552,100001100001011110,133.25,0.0009765625
553,001001001001011110,133.25,0.0009765625
559,111100001001001101,133.25,0.0009765625
610,001001100001010001,143.5,0.0009765625
648,010101100001011000,153.75,0.0009765625
672,100000100001101100,163.75,0.0009765625
689,011011001001001010,164.0,0.0009765625
712,111011100001110101,174.0,0.0009765625
716,100101100001110011,174.0,0.0009765625
738,011100100001000111,174.25,0.0009765625
755,011101001001011100,184.5,0.0009765625
812,011111100001011010,205.0,0.0009765625
813,010111001001011010,205.0,0.0009765625
883,000111100001011101,235.75,0.0009765625
955,110111001001000101,307.5,0.0009765625
980,101111100001011011,358.75,0.0009765625
