iteration,energy
1,0.8425292968750001
2,-3.372802734375
3,23.710937500000004
4,-23.429443359375
5,8.83203125
6,17.609619140625
7,-7.370361328125
8,-1.94921875
9,11.978515625
10,-13.8515625
11,12.309814453125
12,-16.37060546875
13,-16.46533203125
14,-17.777587890625
15,-17.7890625
16,-18.268310546875
17,-13.864013671875
18,-20.276123046875
19,-21.004150390625
20,-20.503662109375
21,-17.6884765625
22,-15.65380859375
23,-14.84521484375
24,-18.206298828125
25,-21.088623046875
26,-16.8193359375
27,-16.73046875
