iteration,energy
1,2.576904296875
2,0.56396484375
3,-6.24853515625
4,-0.233642578125
5,1.5874023437500002
6,-0.7746582031249999
7,2.903564453125
8,2.136962890625
9,2.57421875
10,86.228515625
11,16.498046875
12,0.8012695312499992
13,-33.845947265625
14,17.27197265625
15,19.84619140625
16,-0.401123046875
17,62.22412109375
18,37.541015625
19,14.17724609375
20,5.642333984375
21,-3.013671875
22,9.835205078125
23,10.54052734375
24,3.3312988281249996
25,-7.583984375000001
26,13.859375
27,35.439208984375
28,12.141357421875
29,12.80224609375
30,-5.560546875000001
31,84.434326171875
32,80.75048828125
33,16.60205078125
34,-7.033447265625
35,4.009033203125
36,3.607421875
37,96.10888671875
38,-11.278564453125
39,30.507080078125
40,-12.19677734375
41,73.66552734375
42,-10.87158203125
43,34.932861328125
44,0.47851562500000017
45,35.712646484375
46,-14.413574218749998
47,-38.8310546875
48,48.797119140625
49,-33.218017578125
50,-3.30126953125
51,-38.63818359375001
52,50.332275390625
53,-33.294921875
54,38.136962890625
55,-12.204345703125
56,-13.322998046875
57,80.06396484375
58,-8.369384765625
59,-15.688232421875
60,-24.17724609375
61,76.305419921875
62,-39.23681640624999
63,-13.42431640625
64,-45.80004882812501
65,-27.069580078125
66,111.366943359375
67,21.476318359375
68,-28.88916015625
69,-30.494873046875
70,113.808349609375
71,-11.572021484374998
72,-40.634033203125
73,27.766845703125
74,-14.137451171875
75,-15.87939453125
76,7.396240234375
77,24.859130859375
78,-11.731689453125
79,-14.071044921875
80,12.2412109375
81,31.326171875
82,-5.713623046875
83,-1.2866210937500002
84,3.179931640625
85,14.155029296875
86,2.8486328124999996
87,0.17529296874999992
88,5.37646484375
89,6.994873046875
90,7.08544921875
91,15.812255859375
92,54.46191406250001
93,43.1748046875
94,18.0
95,32.681640625
96,51.016357421875
97,53.35546875
98,3.973388671875
99,22.651611328125
100,-3.958251953125
101,21.805419921875
102,43.208984375
103,-3.64111328125
104,-7.28076171875
105,22.310791015625
106,44.92578125
107,-6.542724609374999
108,-2.958740234375
109,-6.068603515625
110,3.56884765625
111,-5.53076171875
112,34.414306640625
113,-1.699462890625
114,0.83984375
115,-3.31689453125
116,-17.328857421875
117,2.4619140624999996
118,26.839111328125
119,10.0439453125
120,0.408935546875
121,-0.411865234375
122,17.998291015625
123,4.67529296875
124,-0.234375
125,12.960205078125
126,0.6953125
127,41.589599609375
128,-5.11865234375
129,-10.82666015625
130,16.314697265625
131,19.836181640625
132,-5.19873046875
133,-14.31494140625
134,183.06884765625003
135,82.5546875
136,-18.070068359375
137,24.497802734374996
138,7.31787109375
139,9.4052734375
140,-19.24560546875
141,26.466064453125
142,6.368896484375
143,-7.593017578125
144,-20.406494140625
145,-22.69287109375
146,-26.749023437499996
147,18.530273437499996
148,-13.271728515624998
149,-35.842529296875
150,-26.9287109375
151,18.492919921875
152,-12.305175781250002
153,0.7568359375
154,13.394287109375
155,-11.442138671875
156,20.335937500000004
157,-2.994140625
158,-24.035888671875
159,-14.385986328125
160,13.102783203125
161,29.98828125
162,7.208251953125
163,10.790283203125
164,15.99365234375
165,9.403076171875
166,-3.67529296875
167,4.261474609375
168,13.361328125
169,9.403076171875
170,0.30859374999999994
171,-13.057373046875
172,-3.074951171875
173,17.8115234375
174,32.641357421875
175,1.11279296875
176,-2.3911132812500004
177,24.41015625
178,27.763916015625
179,-14.33837890625
180,-3.854736328125
181,-25.499023437499996
182,14.453369140625
183,1.959228515625
184,-8.234130859375
185,-20.979248046875
186,14.26025390625
187,-3.171875
188,-17.05419921875
189,-3.022705078125
190,9.129150390625
191,43.034912109375
192,18.63037109375
193,-18.671630859375
194,41.38720703125
195,41.982177734375
196,21.674560546875
197,19.118408203124996
198,-3.576416015625
199,-14.0908203125
200,7.492919921875
201,-4.918212890625001
202,42.459716796875
203,-1.1044921875000004
204,13.677978515625002
205,-10.69775390625
206,-16.78173828125
207,-24.405273437499996
208,-18.12548828125
209,0.18725585937499978
210,7.441650390625001
211,-5.51953125
212,-6.83984375
213,-4.744384765625
214,8.759521484375
215,0.21533203125
216,-4.6845703125
217,-43.259765625
218,2.428466796875
219,62.038330078125
220,-19.011962890625
221,-77.4091796875
222,11.237548828125
223,67.8984375
224,5.79736328125
225,-32.32568359375
226,-21.834228515625
227,25.917724609375
228,8.068359375
229,15.102294921875
230,3.180419921875
231,26.9111328125
232,6.49267578125
233,-24.71630859375
234,-11.316650390625
235,5.9970703125
236,-2.883544921875
237,10.783935546875
238,-1.921142578125
239,-0.3852539062499999
240,-6.811279296875
241,8.982177734375
242,-7.22900390625
243,9.193603515625
244,-1.6069335937500002
245,24.242431640625
246,25.632812499999996
247,-19.5576171875
248,1.829833984375
249,24.79638671875
250,26.45947265625
251,0.099365234375
252,4.903564453125
253,12.9580078125
254,-10.373291015625002
255,-11.829345703125
256,3.314208984375
257,18.94775390625
258,-10.937011718749998
259,-16.7958984375
260,0.076904296875
261,24.166748046875
262,25.783935546875
263,2.58349609375
264,4.365234375
265,4.147705078125
266,10.862060546875
267,6.1884765625
268,-0.110107421875
269,-0.032958984375
270,10.065673828125
271,2.36376953125
272,-5.783447265625
273,-1.444580078125
274,19.519042968749996
275,16.09619140625
276,-11.852050781250002
277,-2.5244140624999996
278,25.8125
279,9.568359375
280,-25.9638671875
281,21.2607421875
282,4.668212890625001
283,-12.506103515625002
284,26.246582031250004
285,17.984130859375
286,0.84033203125
287,-26.90478515625
288,-15.638916015625002
289,30.800292968749996
290,-30.3232421875
291,-29.092041015625
292,8.1923828125
293,19.08203125
294,-28.0732421875
295,-36.861328125
296,21.418212890625
297,19.674072265625004
298,-0.383056640625
299,5.011474609374999
300,-0.232177734375
301,-0.8249511718750001
302,-0.010009765625
303,2.036865234375
304,-2.082763671875
305,-5.10205078125
306,-3.308837890625
307,17.74072265625
308,130.51025390625
309,136.5341796875
310,-14.807373046875
311,24.733642578125
312,130.807373046875
313,131.84423828125
314,12.78125
315,8.177490234375
316,-3.833740234375
317,1.436279296875
318,7.860595703125
319,8.244140625
320,-4.874267578125
321,2.65576171875
322,6.9091796875
323,4.868408203125
324,7.666015624999999
325,19.80224609375
326,-23.0830078125
327,-23.043457031250004
328,0.20751953125
329,6.564453124999999
330,-16.852783203125
331,-18.470458984375
332,-0.015625
333,11.96240234375
334,12.363281249999998
335,-7.555908203125
336,-18.680419921875
337,-8.358154296875
338,6.6875
339,-2.15234375
340,-15.466796875
341,37.89868164062499
342,7.1123046875
343,8.11376953125
344,-34.8447265625
345,-28.12255859375
346,38.11181640624999
347,-0.498779296875
348,-36.659423828125
349,-23.640869140625
350,31.375244140625
351,-0.11376953125
352,38.390869140625
353,34.89208984375
354,-22.820068359375
355,39.69384765625
356,138.2177734375
357,37.142333984375
358,-20.503662109375
