iteration,energy
1,1.4390171016601585
2,-0.3697010467773428
3,0.43368207324219127
4,-0.6490145682617182
5,-0.6339602289062504
6,0.5555129768554687
7,-0.24763886513671773
8,0.5154906084960951
9,0.5140610098632827
10,-1.3925741090820403
11,1.36649796904296
12,-1.9626848954101672
13,-0.08339871582031103
14,-0.32000032861328137
15,0.9269795129882833
16,-1.5495131340820376
17,-1.7792231973632908
18,-1.6830248258789071
19,-2.042648574023451
20,-1.470796464941412
21,-1.425599709277345
22,-0.6754530146484388
23,-2.28970630839845
24,-2.1771637398437576
25,-2.390959970507832
26,-1.9832473580078183
27,-1.9657802408203189
28,-2.362486664257807
29,-2.2434330301757877
30,-2.5352347663086086
31,-1.805056803125013
32,-2.2075547382812495
33,-1.7174751460937456
34,-2.394459181835946
35,-2.2750876166015708
36,-1.9841265055664168
37,-1.7218451689453123
38,-2.114310207031259
39,-2.050033174414063
40,-2.6991688378906296
41,-1.9792171063476651
42,-2.1205252410156357
43,-1.8864931018554802
44,-2.1605005264648525
45,-1.693270432519536
46,-2.210485624804684
47,-2.209275181738284
48,-2.2997279418945373
49,-2.149063788378906
