index,bitstring,energy,probability
0,110000001001001010000110,997.75,0.0009765625
1,000000010100000001110101,1197.0,0.0009765625
2,000100111000001001001010,1297.0,0.0009765625
3,010000000001100010101001,1346.0,0.0009765625
4,000001010100000000101000,1496.25,0.0009765625
5,000001001000000111101010,1496.25,0.0009765625
6,011010100001000011100110,1496.25,0.0009765625
7,000100001000000111011001,1496.25,0.0009765625
8,100000000001000010110111,1496.25,0.0009765625
9,010000001100010001010110,1546.25,0.0009765625
10,101100000000010101101001,1546.25,0.0009765625
11,000000100100010101101111,1546.25,0.0009765625
12,000000011000010011101111,1546.25,0.0009765625
13,011100100001001000011000,1596.25,0.0009765625
14,000001010000100000001010,1645.25,0.0009765625
15,000100011010100111101010,1645.25,0.0009765625
16,001100010001100010011001,1645.25,0.0009765625
17,110000100000100111011001,1645.25,0.0009765625
18,100000000100100101111011,1645.25,0.0009765625
19,000000000000101111111001,1745.25,0.0009765625
20,111000010010000001011010,1795.5,0.0009765625
21,000001010001000010100110,1795.5,0.0009765625
22,100000010100000001111110,1795.5,0.0009765625
23,010000000000000111101001,1795.5,0.0009765625
24,100100000001010101000110,1845.5,0.0009765625
25,010000000100010011011001,1845.5,0.0009765625
26,000100011010010101100101,1845.5,0.0009765625
27,001000010000010101110111,1845.5,0.0009765625
28,000001010000001110001000,1895.5,0.0009765625
29,000100000011001010100010,1895.5,0.0009765625
30,110001001100100010101010,1944.5,0.0009765625
31,110000000100100011101110,1944.5,0.0009765625
32,001001000000100110100001,1944.5,0.0009765625
33,110010000000011111100110,1945.5,0.0009765625
34,010010000001011111100110,1945.5,0.0009765625
35,101001000011110100100010,1994.5,0.0009765625
36,000001000011101111011010,2044.5,0.0009765625
37,001001000000000010001000,2094.75,0.0009765625
38,100001001000000101101000,2094.75,0.0009765625
39,000100000000000001100100,2094.75,0.0009765625
40,000001100010000111000010,2094.75,0.0009765625
41,010110101101000001100010,2094.75,0.0009765625
42,010100001000000101101010,2094.75,0.0009765625
43,000000100000000110111010,2094.75,0.0009765625
44,010001110000000010000001,2094.75,0.0009765625
45,100100000000000111100001,2094.75,0.0009765625
46,001001100000000010001001,2094.75,0.0009765625
47,010011100100000100101001,2094.75,0.0009765625
48,011001100000010011101010,2144.75,0.0009765625
49,000000011110010001111001,2144.75,0.0009765625
50,000100000010001110101000,2194.75,0.0009765625
51,101001000010001100011000,2194.75,0.0009765625
52,011010100101001100100100,2194.75,0.0009765625
53,100001101100001100101010,2194.75,0.0009765625
54,000111101000001110101010,2194.75,0.0009765625
55,001001001001001110011010,2194.75,0.0009765625
56,011000000101001001011001,2194.75,0.0009765625
57,000001000011001110111001,2194.75,0.0009765625
58,000000000000001011111011,2194.75,0.0009765625
59,100000010001001011101111,2194.75,0.0009765625
60,110000010010100110001010,2243.75,0.0009765625
61,000001110000100010101110,2243.75,0.0009765625
62,001011000001100110000101,2243.75,0.0009765625
63,100010100001100110110101,2243.75,0.0009765625
64,000100000100011100100001,2244.75,0.0009765625
65,001110000100011100100001,2244.75,0.0009765625
66,000001000000011100100101,2244.75,0.0009765625
67,000100000000110100011001,2293.75,0.0009765625
68,100000010100110101111111,2293.75,0.0009765625
69,000010010100110101111111,2293.75,0.0009765625
70,010000101011101010101010,2343.75,0.0009765625
71,001100100110101001011001,2343.75,0.0009765625
72,001101001100111101101010,2393.75,0.0009765625
73,100011100000111111101010,2393.75,0.0009765625
74,000100000011111110010001,2393.75,0.0009765625
75,001011010100000010010000,2394.0,0.0009765625
76,010110010001000001001000,2394.0,0.0009765625
77,000101100000000101101000,2394.0,0.0009765625
78,000110000110000101010010,2394.0,0.0009765625
79,000000001000000100101010,2394.0,0.0009765625
80,000101100010000100101010,2394.0,0.0009765625
81,000110010001000110010110,2394.0,0.0009765625
82,000011000100000110110001,2394.0,0.0009765625
83,001100010011000001111001,2394.0,0.0009765625
84,100000000001010001111010,2444.0,0.0009765625
85,000000011100010010101111,2444.0,0.0009765625
86,011000000010001111000100,2494.0,0.0009765625
87,100011100100001000100100,2494.0,0.0009765625
88,010001001000001110001010,2494.0,0.0009765625
89,011010001100001001011010,2494.0,0.0009765625
90,000010000001001010000110,2494.0,0.0009765625
91,001011100010001100101001,2494.0,0.0009765625
92,001001001010001110100101,2494.0,0.0009765625
93,010010110100001001101101,2494.0,0.0009765625
94,001101010000100000011010,2543.0,0.0009765625
95,010000001111100000100001,2543.0,0.0009765625
96,000100010100100000001001,2543.0,0.0009765625
97,000000001000100101000101,2543.0,0.0009765625
98,100000010110100110111101,2543.0,0.0009765625
99,000000010001011010100100,2544.0,0.0009765625
100,101001001000011110101010,2544.0,0.0009765625
101,010000110110011101101010,2544.0,0.0009765625
102,000100100001011101111010,2544.0,0.0009765625
103,000110110010011001100110,2544.0,0.0009765625
104,010010100110011011100101,2544.0,0.0009765625
105,000010100000110111100100,2593.0,0.0009765625
106,000110000101110110101010,2593.0,0.0009765625
107,100001010100110000101110,2593.0,0.0009765625
108,000001000001101111100010,2643.0,0.0009765625
109,000000000000101111010010,2643.0,0.0009765625
110,000111000111101100101010,2643.0,0.0009765625
111,100100000000101010101001,2643.0,0.0009765625
112,101001010110000110010000,2693.25,0.0009765625
113,010111011000000010001000,2693.25,0.0009765625
114,000101000101000100101000,2693.25,0.0009765625
115,000111000000000111000100,2693.25,0.0009765625
116,011001111100000000000010,2693.25,0.0009765625
117,100001000001000101100010,2693.25,0.0009765625
118,110100000011000010011010,2693.25,0.0009765625
119,010100011000000001011010,2693.25,0.0009765625
120,101100110000000010010110,2693.25,0.0009765625
121,000010100011000110111110,2693.25,0.0009765625
122,100000010011000000001001,2693.25,0.0009765625
123,101100100000000011101001,2693.25,0.0009765625
124,100001000001000111011001,2693.25,0.0009765625
125,010000100000000111110101,2693.25,0.0009765625
126,100100000100010110100010,2743.25,0.0009765625
127,100110010010010100101010,2743.25,0.0009765625
128,010000010000010011011011,2743.25,0.0009765625
129,110000000001010111010111,2743.25,0.0009765625
130,100100101000001000101000,2793.25,0.0009765625
131,101110010010001001101010,2793.25,0.0009765625
132,000000100010001101101010,2793.25,0.0009765625
133,000100000100001111010110,2793.25,0.0009765625
134,110000100001001111110001,2793.25,0.0009765625
135,000000100001001011001001,2793.25,0.0009765625
136,000100101010001101101001,2793.25,0.0009765625
137,100010000000001101101011,2793.25,0.0009765625
138,000110111010100001101010,2842.25,0.0009765625
139,101011000000100111101010,2842.25,0.0009765625
140,110010100010100011100110,2842.25,0.0009765625
141,001001011000100001100001,2842.25,0.0009765625
142,000010100110100111110111,2842.25,0.0009765625
143,000010101000011110101010,2843.25,0.0009765625
144,000001100010011111101110,2843.25,0.0009765625
145,010001000111011000100001,2843.25,0.0009765625
146,000100100101011001100101,2843.25,0.0009765625
147,100100000000011001101011,2843.25,0.0009765625
148,000001010100011000100111,2843.25,0.0009765625
149,100001100001110100001000,2892.25,0.0009765625
150,101111001000101000000010,2942.25,0.0009765625
151,010000101010101111101010,2942.25,0.0009765625
152,100001011100101001101110,2942.25,0.0009765625
153,001011000000101101000101,2942.25,0.0009765625
154,010100000001111011101010,2992.25,0.0009765625
155,010100100100111001011010,2992.25,0.0009765625
156,010011010101000000001010,2992.5,0.0009765625
157,100111101000000100101010,2992.5,0.0009765625
158,011100001000000000011010,2992.5,0.0009765625
159,011000001010000010011010,2992.5,0.0009765625
160,001001010110000011000011,2992.5,0.0009765625
161,010000100110000111100111,2992.5,0.0009765625
162,100110011001000000010111,2992.5,0.0009765625
163,100000100010000001010111,2992.5,0.0009765625
164,100000001000010000010100,3042.5,0.0009765625
165,010100000000010111101010,3042.5,0.0009765625
166,000000010101010001111010,3042.5,0.0009765625
167,100010010110010011101001,3042.5,0.0009765625
168,000110010001010000110101,3042.5,0.0009765625
169,001011000110010110000011,3042.5,0.0009765625
170,000001000000010111100111,3042.5,0.0009765625
171,011010001000001010001010,3092.5,0.0009765625
172,000101000000001001101010,3092.5,0.0009765625
173,100110100101001100100110,3092.5,0.0009765625
