index,bitstring,cost,energy,probability
4,110000001001001101,0,1002.5,0.0009765625
5,100000001001011011,0,1002.5,0.0009765625
12,011110100001000110,0,1503.75,0.0009765625
13,100100001001010110,0,1503.75,0.0009765625
22,110000100001000011,0,1503.75,0.0009765625
23,100100001001000011,0,1503.75,0.0009765625
48,010100100001001110,0,2005.0,0.0009765625
49,010110100001001110,0,2005.0,0.0009765625
57,010010001001011001,0,2005.0,0.0009765625
66,100000001001000011,0,2005.0,0.0009765625
69,100000100001011011,0,2005.0,0.0009765625
71,001100100001000111,0,2005.0,0.0009765625
85,110101001001011000,0,2506.25,0.0009765625
90,000101001001000010,0,2506.25,0.0009765625
119,110010100001011011,0,2506.25,0.0009765625
145,110001001001010010,0,3007.5,0.0009765625
180,111100100001011101,0,3007.5,0.0009765625
190,000011001001011011,0,3007.5,0.0009765625
203,010111001001010100,0,3508.75,0.0009765625
204,010111100001001100,0,3508.75,0.0009765625
219,110101001001001010,0,3508.75,0.0009765625
244,000011100001001101,0,3508.75,0.0009765625
262,110010001001011000,0,4010.0,0.0009765625
266,001110100001010100,0,4010.0,0.0009765625
287,000111100001000001,0,4010.0,0.0009765625
292,101000001001001001,0,4010.0,0.0009765625
293,111110001001001001,0,4010.0,0.0019531250000000004
307,000011001001000011,0,4010.0,0.0009765625
431,010001001001000001,0,5012.5,0.0009765625
442,100010100001000101,0,5012.5,0.0009765625
462,101110100001010011,0,5012.5,0.0009765625
506,011101001001000110,0,5513.75,0.0009765625
573,101100100001001100,0,6015.0,0.0009765625
588,010111100001010001,0,6015.0,0.0009765625
590,011101100001001001,0,6015.0,0.0009765625
617,111010001001010011,0,6015.0,0.0009765625
672,101010001001010101,0,6516.25,0.0009765625
697,100011100001011111,0,6516.25,0.0009765625
735,110101001001000101,0,7017.5,0.0009765625
786,010111001001010101,0,7518.75,0.0009765625
844,100101001001100111,0,8521.0,0.0009765625
939,111011100001000111,0,10025.0,0.0009765625
