index,bitstring,cost,energy,probability
9,110100001001111010,0,1503.5,0.0009765625
18,110000100001100010,0,2004.75,0.0009765625
27,010000100001111011,0,2004.75,0.0009765625
29,011001100001000000,0,2005.0,0.0009765625
32,111100001001001110,0,2005.0,0.0009765625
65,111101100001100000,0,3007.25,0.0009765625
67,000100001001110000,0,3007.25,0.0009765625
77,010011100001100100,0,3007.25,0.0009765625
87,001101100001111010,0,3007.25,0.0009765625
91,110000001001110110,0,3007.25,0.0009765625
92,010010001001101110,0,3007.25,0.0009765625
98,100100100001110001,0,3007.25,0.0009765625
103,000010100001110101,0,3007.25,0.0009765625
118,000110001001010100,0,3007.5,0.0009765625
144,110000100001101100,0,3508.5,0.0009765625
150,111110100001100010,0,3508.5,0.0009765625
152,010111001001100010,0,3508.5,0.0009765625
157,100101001001101010,0,3508.5,0.0009765625
161,100001100001111010,0,3508.5,0.0009765625
170,100000100001101001,0,3508.5,0.0009765625
173,111000100001110101,0,3508.5,0.0009765625
174,000110100001101101,0,3508.5,0.0009765625
191,101111001001110000,0,4009.75,0.0009765625
195,000101100001101000,0,4009.75,0.0009765625
225,000111001001101110,0,4009.75,0.0009765625
257,100110001001100000,0,4511.0,0.0009765625
262,011001001001111000,0,4511.0,0.0009765625
303,001001100001101110,0,4511.0,0.0009765625
329,100100100001110000,0,5012.25,0.0009765625
330,101111100001110000,0,5012.25,0.0009765625
360,001000001001101010,0,5012.25,0.0009765625
367,100001001001100110,0,5012.25,0.0009765625
379,100000100001111110,0,5012.25,0.0009765625
383,110011001001110001,0,5012.25,0.0009765625
435,100111100001110100,0,5513.5,0.0009765625
494,111011100001000100,0,5513.75,0.0009765625
526,001001001001110100,0,6014.75,0.0009765625
542,001010001001110010,0,6014.75,0.0009765625
593,000010001001110000,0,6516.0,0.0009765625
603,101110001001110100,0,6516.0,0.0009765625
645,101010100001101111,0,6516.0,0.0009765625
670,001000100001101100,0,7017.25,0.0009765625
774,111010001001111100,0,8019.75,0.0009765625
784,101011001001100110,0,8019.75,0.0009765625
862,010011001001111111,0,8521.0,0.0009765625
