index,bitstring,energy,probability
0,010010100100000100,10.25,0.0009765625
1,001101000010110000,20.25,0.0009765625
2,110000000000001100,20.5,0.0009765625
3,011100100000000000,30.75,0.0009765625
4,000011011000000000,30.75,0.0009765625
5,011100101001000000,30.75,0.0009765625
6,000110100001010000,30.75,0.0009765625
7,000110011001010000,30.75,0.0009765625
8,100110011000000100,30.75,0.0009765625
9,001100010001000100,30.75,0.0009765625
10,011000100101000100,30.75,0.0009765625
11,010010100100000010,30.75,0.0009765625
12,110000100101000010,30.75,0.0009765625
13,000000001100011110,30.75,0.0009765625
14,011000100001100010,40.75,0.0009765625
15,010011100001100010,40.75,0.0009765625
16,111100000010100110,40.75,0.0009765625
17,000011000110100001,40.75,0.0009765625
18,001100000010110001,40.75,0.0009765625
19,100000000011111001,40.75,0.0009765625
20,110000000011111011,40.75,0.0009765625
21,100100011000110111,40.75,0.0009765625
22,001100000000000000,41.0,0.0029296874999999996
23,000100001000000000,41.0,0.0009765625
24,001100000100000000,41.0,0.0009765625
25,101100000001000000,41.0,0.0009765625
26,010010000001000000,41.0,0.0009765625
27,110010000001000000,41.0,0.0009765625
28,010000110001000000,41.0,0.0009765625
29,010000001001000000,41.0,0.0009765625
30,010010101101000000,41.0,0.0009765625
31,000011100100001000,41.0,0.0009765625
32,001001000110001000,41.0,0.0009765625
33,000011110100000100,41.0,0.0009765625
34,000011011100000100,41.0,0.0009765625
35,010100001001000100,41.0,0.0009765625
36,000100011001010100,41.0,0.0009765625
37,110000101100001100,41.0,0.0009765625
38,001000000111000010,41.0,0.0009765625
39,000100001001001010,41.0,0.0009765625
40,110000010011001010,41.0,0.0019531250000000004
41,110001010000100000,51.0,0.0009765625
42,011001100101100000,51.0,0.0009765625
43,010000110000101010,51.0,0.0009765625
44,001001100000111010,51.0,0.0009765625
45,001110010000100110,51.0,0.0009765625
46,110000001110100110,51.0,0.0009765625
47,010000100001100110,51.0,0.0009765625
48,110100100000110110,51.0,0.0009765625
49,101100010001100001,51.0,0.0009765625
50,000011001001110001,51.0,0.0009765625
51,100000000100100101,51.0,0.0009765625
52,001000010010100101,51.0,0.0009765625
53,110000001011101101,51.0,0.0009765625
54,100000010100100011,51.0,0.0009765625
55,011100100001100011,51.0,0.0019531250000000004
56,000000000011100011,51.0,0.0009765625
57,010010100000101011,51.0,0.0009765625
58,011000100100101011,51.0,0.0009765625
59,110000011001101011,51.0,0.0009765625
60,001110010000100111,51.0,0.0009765625
61,010000000100100111,51.0,0.0009765625
62,000000000000110111,51.0,0.0009765625
63,000000110010101111,51.0,0.0009765625
64,110000100000111111,51.0,0.0009765625
65,001011010100000000,51.25,0.0009765625
66,100000011100000000,51.25,0.0009765625
67,000011000101000000,51.25,0.0009765625
68,010100001011000000,51.25,0.0009765625
69,000001000111000000,51.25,0.0009765625
70,000100010000010000,51.25,0.0009765625
71,111000100100010000,51.25,0.0009765625
72,000100010001001000,51.25,0.0009765625
73,110000011011001000,51.25,0.0009765625
74,000011101000011000,51.25,0.0009765625
75,000000000010011000,51.25,0.0009765625
76,101000000001011000,51.25,0.0009765625
77,000001000111011000,51.25,0.0009765625
78,000010110000010100,51.25,0.0009765625
79,000110110001000010,51.25,0.0009765625
80,000110111001000010,51.25,0.0009765625
81,000010011100001010,51.25,0.0009765625
82,000001010010001010,51.25,0.0009765625
83,110000001100011010,51.25,0.0009765625
84,001000001100000110,51.25,0.0009765625
85,001110100100010110,51.25,0.0009765625
86,000100100001010110,51.25,0.0009765625
87,110011000001110000,61.25,0.0009765625
88,110011110010101000,61.25,0.0009765625
89,001001100010111000,61.25,0.0009765625
90,100101011010111100,61.25,0.0009765625
