iteration,energy
1,0.025146484375
2,0.021484375
3,0.011474609375
4,-0.02319335937500001
5,-0.005126953125000003
6,-0.005371093750000001
7,-0.006103515624999997
8,-0.006835937499999992
9,0.00341796874999999
10,0.01147460937499999
11,-0.02221679687499999
12,-0.01684570312500002
13,0.008056640624999986
14,-0.017822265624999993
15,-0.004394531250000007
16,-0.00292968750000001
17,-0.01806640625
18,-0.003173828125000005
19,0.022705078125000003
20,-0.016601562499999986
21,0.01806640624999999
22,-0.011230468749999983
23,0.00732421875
24,-0.006103515624999994
25,0.001953124999999996
26,0.003662109375000006
27,0.006835937500000008
28,-0.011718749999999986
29,0.007080078125000003
30,0.005371093749999997
31,0.016357421875
32,-0.007080078124999991
33,-0.00463867187500001
34,0.017578124999999993
35,0.0078125
36,-0.005859375000000014
37,0.03417968750000001
38,-0.01708984375000003
39,0.043701171875
40,0.01708984375
41,-0.012451171875000005
42,0.007324218750000003
43,-0.011962890624999988
44,0.02270507812499998
45,-0.017089843749999993
46,-0.008789062499999998
47,0.01977539062499999
48,0.017333984374999986
49,-0.016357421875000003
50,0.002929687500000012
51,0.002929687500000002
52,0.013427734375
53,-0.0068359375
54,0.002197265625000022
55,-0.022216796875
56,0.005859374999999994
57,-0.011962890624999986
58,0.009277343750000005
59,-0.002197265624999998
60,-0.008300781250000014
61,0.020996093749999993
62,-0.006347656249999999
63,-0.028808593750000007
64,-0.023437499999999993
65,-0.016357421875
66,-0.023681640625
67,0.005126953125
68,-0.004394531250000004
69,-0.002685546874999982
70,0.00732421875000001
71,-0.005615234375000007
72,0.024169921874999997
73,-0.006835937500000008
74,-0.003173828125000004
75,-0.029052734375000007
76,-0.014404296875000009
77,0.041259765624999986
78,0.005615234375000004
79,0.001708984375000003
80,-0.026611328125000007
81,0.01049804687499999
82,0.00512695312499999
83,0.02880859375
84,-0.007568359375000003
85,0.013671875000000005
86,-0.010986328124999988
87,-0.008056640625000007
88,-0.010742187500000009
89,-0.010009765624999995
90,-0.011230468750000003
91,0.007812499999999989
92,0.035400390625
93,-0.004638671875000008
94,0.008056640624999988
95,-0.004150390625000001
96,-0.002929687500000008
97,0.003173828125000006
98,-0.021484375
99,0.009277343750000005
