iteration,energy,paramter,std
1,1.3831906496271777,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
2,1.8430524929717582,"[3.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
3,1.3831906496271777,"[1.5707963267948966, 6.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
4,5.425416874586526,"[1.5707963267948966, 4.71238898038469, 5.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
5,9.66853682547291,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 5.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
6,5.485530593289883,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 3.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
7,1.8214626060053667,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 2.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
8,1.3831906496271777,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 6.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
9,3.249711694072792,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 5.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
10,1.8209204884122656,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 6.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
11,4.138845932339045,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 2.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
12,5.500137665124343,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 2.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
13,2.3149223373546097,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 5.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
14,1.3831906496271777,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 6.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
15,1.8201976649547973,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 3.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
16,1.842862702693861,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 6.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
17,2.311213825284325,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 6.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
18,1.8200771943785528,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 3.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
19,1.8243538998352393,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 3.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
20,1.837485311486778,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 5.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
21,1.8188724886161056,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 3.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
22,5.466429037814049,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 6.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
23,3.7362656437858175,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 5.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
24,1.822727547055936,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 5.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
25,2.6559792445778783,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 2.0, 3.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
26,5.489463266476084,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 5.141592653589793, 0.0, 1.5707963267948966, 1.5707963267948966]",0.0
27,2.591729820133447,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 2.0, 1.5707963267948966, 1.5707963267948966]",0.0
28,2.3090398699327785,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 3.5707963267948966, 1.5707963267948966]",0.0
29,1.815740253633744,"[1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 3.5707963267948966]",0.0
30,4.883639726870462,"[1.501614897762766, 4.71238898038469, 2.5334817812461203, 1.895148538326667, 0.9536419710126174, -0.06593345520130775, 4.71238898038469, 2.8607939853764472, 4.646537081134015, -0.4145596620746323, -0.6193518377393237, 3.001423316723975, 4.71238898038469, 1.5050531688117343, 4.643236103324921, 4.572777550569257, 1.5050712923563196, 1.5044279065235417, 3.0732487490802693, 1.5052525278021727, 4.09810825485393, 2.787597006697892, 3.0754689011703396, -0.19147779953664817, 2.523846668049848, -0.1818121422052416, 1.4315119459400347, 1.5057237399613903]",0.0
31,2.8478536346408294,"[1.5362056122788312, 4.71238898038469, 2.8375372174179567, 2.5183705959582303, 1.2622191489037569, -0.032966727600653875, 4.71238898038469, 3.00119331948312, 4.6794630307593525, -0.20727983103731615, -0.30967591886966184, 3.071507985156884, 4.71238898038469, 1.5379247478033156, 4.677812541854805, 4.642583265476973, 1.537933809575608, 1.5376121166592192, 3.1074207013350312, 1.5380244272985346, 4.40524861761931, 2.9645948301438425, 3.1085307773800666, -0.09573889976832409, 2.8327196608198206, -0.0909060711026208, 1.5011541363674656, 1.5382600333781435]",0.0
