index,bitstring,energy,probability
0,011100100001101010,20.25,0.0009765625
1,011100100000100110,20.25,0.0009765625
2,011000100001101001,20.25,0.0009765625
3,001001000110111010,30.5,0.0009765625
4,100100000011010000,30.75,0.0009765625
5,000110001001001000,30.75,0.0009765625
6,000011001100010100,30.75,0.0009765625
7,000000000101010010,30.75,0.0009765625
8,010011100101101000,40.75,0.0009765625
9,010010100001100010,40.75,0.0009765625
10,001100110001100010,40.75,0.0009765625
11,011100010000100110,40.75,0.0009765625
12,111100000010100110,40.75,0.0009765625
13,010110100001100110,40.75,0.0009765625
14,100100001000110110,40.75,0.0009765625
15,110000100100110110,40.75,0.0009765625
16,001100001001110110,40.75,0.0009765625
17,110000000101110001,40.75,0.0009765625
18,001100001100100101,40.75,0.0009765625
19,110000000111100011,40.75,0.0009765625
20,100000001100110011,40.75,0.0009765625
21,001100110100010100,41.0,0.0009765625
22,000110100001010100,41.0,0.0009765625
23,011000000000001100,41.0,0.0009765625
24,011010100001001100,41.0,0.0009765625
25,000000110000000010,41.0,0.0009765625
26,100000000110011010,41.0,0.0009765625
27,000000001011011010,41.0,0.0009765625
28,001100010011000110,41.0,0.0009765625
29,000111101001111000,51.0,0.0009765625
30,010110001001100100,51.0,0.0009765625
31,010011101000101100,51.0,0.0009765625
32,010110000001100010,51.0,0.0009765625
33,111100010001100010,51.0,0.0009765625
34,110001001100110010,51.0,0.0009765625
35,110000010000101010,51.0,0.0009765625
36,100011001000111010,51.0,0.0009765625
37,000011011010111010,51.0,0.0009765625
38,001001010110111010,51.0,0.0009765625
39,100100001000100110,51.0,0.0009765625
40,111100000000110110,51.0,0.0009765625
41,111100000001110110,51.0,0.0009765625
42,010110001001110110,51.0,0.0009765625
43,010110101001110110,51.0,0.0009765625
44,011100000011110110,51.0,0.0009765625
45,111100000000101110,51.0,0.0009765625
46,011100001000101110,51.0,0.0009765625
47,111100011000101110,51.0,0.0009765625
48,110100100001101110,51.0,0.0009765625
49,011100110000101001,51.0,0.0009765625
50,010110100001100101,51.0,0.0009765625
51,100100000001110101,51.0,0.0009765625
52,010010000000101101,51.0,0.0009765625
53,000000000010110111,51.0,0.0009765625
54,010000010000001000,51.25,0.0009765625
55,100100001000001000,51.25,0.0009765625
56,100011000000011000,51.25,0.0009765625
57,000011110001011000,51.25,0.0009765625
58,001000000000010100,51.25,0.0009765625
59,000010000110010100,51.25,0.0009765625
60,001000000111010100,51.25,0.0009765625
61,010100101000001100,51.25,0.0009765625
62,010100111000001100,51.25,0.0009765625
63,010100001001001100,51.25,0.0009765625
64,001000110001010010,51.25,0.0009765625
65,011000100001010110,51.25,0.0009765625
66,110010010000001110,51.25,0.0009765625
67,101000010000011110,51.25,0.0009765625
68,100010000100011110,51.25,0.0009765625
69,000010110000011001,51.25,0.0009765625
70,011100110100100000,61.25,0.0009765625
71,111001100000101000,61.25,0.0009765625
72,001101100001101000,61.25,0.0009765625
73,110011000000100100,61.25,0.0009765625
74,110100000001101100,61.25,0.0009765625
75,100111001100100010,61.25,0.0009765625
76,000100000011100010,61.25,0.0009765625
77,001111000011100010,61.25,0.0009765625
78,010011000111100010,61.25,0.0009765625
79,100101001000111010,61.25,0.0009765625
80,001111000001111010,61.25,0.0009765625
81,010110000000100110,61.25,0.0009765625
82,000011000000100110,61.25,0.0019531250000000004
83,010110010000100110,61.25,0.0009765625
84,001001010000100110,61.25,0.0009765625
85,010100100010100110,61.25,0.0009765625
86,111100110010100110,61.25,0.0009765625
87,011100001010100110,61.25,0.0009765625
88,111100100110100110,61.25,0.0009765625
89,010100000001100110,61.25,0.0009765625
90,111100110001100110,61.25,0.0009765625
91,000110000000110110,61.25,0.0009765625
92,100100000100110110,61.25,0.0009765625
93,011001100100110110,61.25,0.0009765625
94,100101000010110110,61.25,0.0009765625
95,000100010000101110,61.25,0.0009765625
96,000110010000101110,61.25,0.0009765625
97,010011101000101110,61.25,0.0009765625
98,110000100010101110,61.25,0.0009765625
99,010000000110101110,61.25,0.0009765625
100,001011110000111110,61.25,0.0009765625
101,010100101000111110,61.25,0.0009765625
102,000011101000111110,61.25,0.0009765625
103,000001100100100001,61.25,0.0009765625
104,010000010000100101,61.25,0.0009765625
105,110010010100100101,61.25,0.0009765625
106,100000010010110101,61.25,0.0009765625
107,100000001000100111,61.25,0.0009765625
108,000010101100100111,61.25,0.0009765625
109,010000000010101111,61.25,0.0009765625
110,010000110001101111,61.25,0.0009765625
111,000110010010000000,61.5,0.0009765625
112,010100001000001000,61.5,0.0009765625
113,100000010100001000,61.5,0.0009765625
114,000001110011001000,61.5,0.0009765625
115,100100000000011000,61.5,0.0009765625
116,001110100000011000,61.5,0.0009765625
117,011000110001011000,61.5,0.0009765625
118,100100100000010100,61.5,0.0009765625
119,110000010100010100,61.5,0.0009765625
120,010000001010001100,61.5,0.0009765625
121,000000101100000010,61.5,0.0009765625
122,101000000001000010,61.5,0.0009765625
123,000110010000010010,61.5,0.0009765625
124,011000101001001010,61.5,0.0009765625
125,001000010110011010,61.5,0.0009765625
126,010010011100000110,61.5,0.0009765625
127,110000011010000110,61.5,0.0009765625
128,101100010110000110,61.5,0.0009765625
129,010010001001000110,61.5,0.0009765625
130,010010000101000110,61.5,0.0009765625
131,000010001000000101,61.5,0.0009765625
132,101101001110100000,71.5,0.0009765625
133,010011111001100000,71.5,0.0009765625
134,110101110000101000,71.5,0.0009765625
135,111100010011101000,71.5,0.0009765625
136,010100000100100100,71.5,0.0009765625
137,010111000010100100,71.5,0.0009765625
138,110011000001101100,71.5,0.0009765625
139,100011000100111100,71.5,0.0009765625
140,000011101001100010,71.5,0.0009765625
141,000000000011111010,71.5,0.0009765625
142,010010000000100110,71.5,0.0009765625
143,010001000010100110,71.5,0.0009765625
144,110000100010100110,71.5,0.0009765625
145,000111000110100110,71.5,0.0009765625
146,010000000001100110,71.5,0.0009765625
147,011000000011100110,71.5,0.0009765625
148,010110000000101110,71.5,0.0009765625
149,010100111001101110,71.5,0.0009765625
150,010010001000111110,71.5,0.0009765625
151,001100100010111110,71.5,0.0009765625
152,011000000001111110,71.5,0.0009765625
153,100100000001111110,71.5,0.0009765625
154,100001011100110001,71.5,0.0009765625
155,000001011010110001,71.5,0.0009765625
156,010010000100111001,71.5,0.0009765625
157,001101010010110101,71.5,0.0009765625
158,000100000000101101,71.5,0.0009765625
159,011100110000100011,71.5,0.0009765625
160,010000010000100111,71.5,0.0009765625
161,000110101000100111,71.5,0.0009765625
162,010010011100100111,71.5,0.0009765625
163,000110000001100111,71.5,0.0009765625
164,000110101001100111,71.5,0.0009765625
165,000100000011100111,71.5,0.0009765625
166,110000010011100111,71.5,0.0009765625
167,100100011010111111,71.5,0.0009765625
168,100001010001000000,71.75,0.0009765625
169,000011100111000000,71.75,0.0009765625
170,100100101101010000,71.75,0.0009765625
171,010011110100001000,71.75,0.0009765625
172,010000001010001000,71.75,0.0009765625
173,000001101001011000,71.75,0.0009765625
174,010100100101010100,71.75,0.0009765625
175,001010010100001100,71.75,0.0009765625
176,101100000000000010,71.75,0.0009765625
177,001001110000001010,71.75,0.0009765625
178,000100001100011010,71.75,0.0009765625
179,010100101100000110,71.75,0.0009765625
180,111100010010000110,71.75,0.0009765625
181,010100101001000110,71.75,0.0009765625
182,101100010001010110,71.75,0.0009765625
183,000100100000001110,71.75,0.0009765625
184,001100111001001110,71.75,0.0009765625
185,001010000010011110,71.75,0.0009765625
186,000000111001011110,71.75,0.0009765625
187,000010111000000001,71.75,0.0009765625
188,001100010001001001,71.75,0.0009765625
189,100000100000011001,71.75,0.0009765625
190,001000110011001101,71.75,0.0009765625
191,001011010001100000,81.75,0.0009765625
192,100111111000110000,81.75,0.0009765625
193,000001101100111000,81.75,0.0009765625
194,001100010001100100,81.75,0.0009765625
195,110101000011110100,81.75,0.0009765625
196,011101100011101100,81.75,0.0009765625
197,010100001011101100,81.75,0.0009765625
198,000110001000111100,81.75,0.0009765625
199,110000000010111100,81.75,0.0009765625
200,010001000000100010,81.75,0.0009765625
201,000101010100100010,81.75,0.0009765625
202,111000010001100010,81.75,0.0009765625
203,010011111001100010,81.75,0.0009765625
204,101101000111100010,81.75,0.0009765625
205,100000000101110010,81.75,0.0009765625
206,100001110001101010,81.75,0.0009765625
207,001110010001111010,81.75,0.0009765625
208,110011001011111010,81.75,0.0009765625
209,000010000100100110,81.75,0.0009765625
210,010110000010100110,81.75,0.0009765625
211,000000010010100110,81.75,0.0009765625
212,000000000110100110,81.75,0.0009765625
213,010110010001100110,81.75,0.0009765625
214,010100010011100110,81.75,0.0009765625
215,101101010000110110,81.75,0.0009765625
216,000110010100110110,81.75,0.0009765625
217,000101101100110110,81.75,0.0009765625
218,001101011100110110,81.75,0.0009765625
219,010010000110110110,81.75,0.0009765625
220,000100000111110110,81.75,0.0009765625
221,011000101000101110,81.75,0.0009765625
222,000110000001101110,81.75,0.0009765625
223,011001100001101110,81.75,0.0009765625
224,100001100000111110,81.75,0.0009765625
225,001011110100111110,81.75,0.0009765625
226,011100010010111110,81.75,0.0009765625
227,010100000010100001,81.75,0.0009765625
228,000011100010100001,81.75,0.0009765625
229,010011011000101001,81.75,0.0009765625
230,011000001100101001,81.75,0.0009765625
231,010010000010101001,81.75,0.0009765625
232,110100000100101101,81.75,0.0009765625
233,100100110000100011,81.75,0.0009765625
234,001100001111100011,81.75,0.0009765625
235,101000010000110011,81.75,0.0009765625
236,101000000010110011,81.75,0.0009765625
237,001010010001110011,81.75,0.0009765625
238,101000000000101011,81.75,0.0009765625
239,000011000001101011,81.75,0.0009765625
240,111100010000100111,81.75,0.0009765625
241,001010011100100111,81.75,0.0009765625
242,011100100101100111,81.75,0.0009765625
243,101000000011100111,81.75,0.0009765625
244,100110010000110111,81.75,0.0009765625
245,000100100011110111,81.75,0.0009765625
246,000110000000101111,81.75,0.0009765625
247,100000110100111111,81.75,0.0009765625
248,100100011111000000,82.0,0.0009765625
249,101001010000010000,82.0,0.0009765625
250,110110010000001000,82.0,0.0009765625
251,001001011001001000,82.0,0.0009765625
252,000010110101001000,82.0,0.0009765625
253,001111100000011000,82.0,0.0009765625
254,100001110100000100,82.0,0.0009765625
255,011110100010000100,82.0,0.0009765625
256,100100100011010100,82.0,0.0009765625
257,010010011010001100,82.0,0.0009765625
258,100001100000011100,82.0,0.0009765625
259,001001001010011100,82.0,0.0009765625
260,000011010011000010,82.0,0.0009765625
261,001001100000011010,82.0,0.0009765625
262,010010110010000110,82.0,0.0009765625
263,111100000100010110,82.0,0.0009765625
264,100000010101001110,82.0,0.0009765625
265,101000010001010001,82.0,0.0009765625
266,101000010100011101,82.0,0.0009765625
267,001000000011000011,82.0,0.0009765625
268,000010100000001111,82.0,0.0009765625
269,001010010000001111,82.0,0.0009765625
270,010000000110100000,92.0,0.0009765625
271,011111001011110000,92.0,0.0009765625
272,011011010010111000,92.0,0.0009765625
273,011000000001111000,92.0,0.0009765625
274,010110000010100100,92.0,0.0009765625
275,010110000011100100,92.0,0.0009765625
276,000101000001110100,92.0,0.0009765625
277,100111000001110100,92.0,0.0009765625
278,000110101001110100,92.0,0.0009765625
279,010000000011101100,92.0,0.0009765625
280,011110010100100010,92.0,0.0009765625
281,000010000001100010,92.0,0.0009765625
282,111011010010101010,92.0,0.0009765625
283,111100010001111010,92.0,0.0009765625
284,100001100101111010,92.0,0.0009765625
285,101101000000100110,92.0,0.0009765625
286,000101101000100110,92.0,0.0009765625
