bitstring,energy,prob
0110111101011001,4.00000001832268e-06,0.0009765625
1100111011100001,8.099999999444663e-05,0.0009765625
1101000011010010,0.0005759999999881416,0.0009765625
1101100011010010,0.0006249999999852207,0.0009765625
1010010110110001,0.0012249999999909278,0.0009765625
1100010101010001,0.0017640000000085365,0.0009765625
1101011001100010,0.0024999999999977263,0.0009765625
1010000111001001,0.003480999999993628,0.0009765625
1100111010000001,0.011024999999989404,0.0009765625
1100100000000001,0.0161290000000065,0.0009765625
1010001101100001,0.02102500000000873,0.0009765625
1101001101001010,0.021903999999992152,0.0009765625
1101011111001010,0.027555999999989922,0.0009765625
1010101001011001,0.028224000000008687,0.0009765625
1101010001111100,0.033123999999993714,0.0009765625
1101100001111100,0.03348899999998878,0.0009765625
1010111101000001,0.042436000000009244,0.0009765625
1010011101000001,0.0428489999999897,0.0009765625
1101010111011100,0.049283999999993,0.0009765625
1010111010000001,0.05290000000000816,0.0009765625
1100110100011110,0.060024999999996,0.0009765625
1101010001011010,0.07075599999999582,0.0009765625
1010001010111110,0.08820899999999199,0.0009765625
1010011000100101,0.10824099999999248,0.0009765625
1100000010111001,0.11289600000000632,0.0009765625
1010010010100101,0.11628100000000074,0.0009765625
1100110001001110,0.12180100000000493,0.0009765625
1100111101111001,0.1346889999999945,0.0009765625
1010010111101110,0.14976900000000626,0.0009765625
1101100001000110,0.1544489999999925,0.0009765625
1010010100010101,0.15760900000000788,0.0009765625
0110111000101101,0.16810000000000969,0.0009765625
1010101010101110,0.17977600000000393,0.0009765625
0110001111111110,0.18748899999999935,0.0009765625
1010010100101110,0.18922499999999332,0.0009765625
1100000000110110,0.20070400000000177,0.0009765625
1101001110100110,0.20430399999999338,0.0009765625
0110101001111110,0.20793600000001788,0.0009765625
1100010100100101,0.20976399999999273,0.0009765625
0110001110111110,0.21622500000000855,0.0009765625
1010100010110101,0.21902399999999034,0.0009765625
0110110010111110,0.2246759999999881,0.0009765625
1010000001001110,0.22752899999998988,0.0009765625
0110000010111110,0.2275290000000041,0.0009765625
1010100001110101,0.23425600000000202,0.0009765625
0110110101011101,0.26010000000000844,0.0009765625
1101000001010110,0.2703999999999951,0.0009765625
1101000101010110,0.2787839999999875,0.0009765625
0110100010011110,0.29160000000001673,0.0009765625
1101111011010110,0.29484899999998504,0.0009765625
0110101100111101,0.29593600000001175,0.0009765625
1100111110100110,0.29702499999999077,0.0009765625
1010100001001101,0.30030400000001123,0.0009765625
1010111100110110,0.31136400000001174,0.0009765625
1101010001110110,0.3433959999999985,0.0009765625
1010101101010110,0.35046400000000233,0.0009765625
1100011010110101,0.35760400000000914,0.0009765625
1101110111110110,0.37332099999999,0.0009765625
1010100001101101,0.374543999999986,0.0009765625
1101001111110110,0.3745439999999931,0.0009765625
1101011110001110,0.41731599999999247,0.0009765625
1010010010011101,0.4369209999999981,0.0009765625
0110100100001110,0.4569760000000116,0.0009765625
1100001111001101,0.4899999999999949,0.0009765625
1101001110101110,0.5012639999999919,0.0009765625
1101011000111000,0.5212839999999943,0.0009765625
1101011011101110,0.5387559999999922,0.0009765625
1101001111101110,0.5475999999999885,0.0009765625
1010001001111101,0.5520489999999825,0.0009765625
1101011100011110,0.5745639999999952,0.0009765625
1101101011011110,0.635208999999989,0.0009765625
1101000111101000,0.6399999999999864,0.0009765625
1101010110101000,0.6888999999999896,0.0009765625
1101110000101000,0.7276089999999868,0.0009765625
1101000010001000,0.8172159999999948,0.0009765625
1101110100110000,0.9467289999999906,0.0009765625
1101100111010000,0.9820809999999938,0.0009765625
1101100100010001,1.0180809999999951,0.0009765625
1100111011100010,1.0670889999999957,0.0009765625
1101010100010000,1.0774439999999927,0.0009765625
0110101011101010,1.16640000000001,0.0009765625
1100011110000010,1.2588839999999948,0.0009765625
1101011000001001,1.2859559999999988,0.0009765625
1101101010000000,1.3340249999999898,0.0009765625
0110101001100111,1.4592640000000188,0.0009765625
1100110111001011,1.4665210000000002,0.0009765625
1010100100111011,1.5079839999999933,0.0009765625
1010000010111011,1.5252250000000203,0.0009765625
1101101101101001,1.5301689999999866,0.0009765625
1100100110101011,1.5400810000000007,0.0009765625
1100111001101011,1.5750249999999824,0.0009765625
0110011010010111,1.5800490000000025,0.0009765625
0110111010010111,1.5825640000000192,0.0009765625
0110100000110010,1.587600000000009,0.0009765625
1100110000011100,1.6307290000000023,0.0009765625
1010100010000111,1.690000000000012,0.0009765625
1100001110101100,1.7318559999999934,0.0009765625
0110000101110111,1.7929210000000069,0.0009765625
1010100111000111,1.7956000000000074,0.0009765625
0110010011110111,1.8198009999999982,0.0009765625
1101010101111001,1.8550439999999924,0.0009765625
0110010000001111,1.863225,0.0009765625
1010010110100111,1.8851290000000063,0.0009765625
0110111010001111,1.9209960000000166,0.0009765625
1101011100000101,1.9544039999999967,0.0009765625
0110101011000010,1.960000000000008,0.0009765625
1010011000010111,2.007889000000006,0.0009765625
1010100100010111,2.0164000000000044,0.0009765625
1100010010000111,2.033475999999993,0.0009765625
0110100100101111,2.062096000000011,0.0019531250000000004
1010101110010111,2.073600000000013,0.0009765625
0110110000000010,2.1025000000000063,0.0009765625
1010111101010111,2.1257640000000038,0.0009765625
1101001100100101,2.131599999999999,0.0009765625
1101000110100101,2.1667839999999927,0.0009765625
0110111011101111,2.1963240000000184,0.0009765625
1101100101100101,2.2171209999999917,0.0009765625
0110011111101111,2.217121000000006,0.0009765625
1010010110110111,2.2530009999999976,0.0009765625
0110111100011111,2.2680360000000235,0.0009765625
