bitstring,energy,prob
1100000000010001,0.0,0.0009765625
1100001000010001,1.5999999988025593e-05,0.0009765625
1010010000001001,2.4999999993724487e-05,0.0009765625
1100100100010001,8.099999999444663e-05,0.0009765625
1100111100010001,0.0002250000000003638,0.0009765625
1100111010010001,0.0005290000000002237,0.0009765625
1100101011010001,0.0028089999999991733,0.0009765625
0110010011101001,0.003480999999993628,0.0009765625
1101000110110010,0.0040959999999898855,0.0009765625
1010110111010001,0.004356000000001359,0.0009765625
1010010011010001,0.005624999999994884,0.0009765625
1100001101000001,0.0070559999999915135,0.0009765625
1100100101000001,0.007568999999989501,0.0009765625
1010101001010001,0.007743999999988205,0.0009765625
1100001001000001,0.008463999999989369,0.0009765625
1100000001000001,0.009215999999995006,0.0009765625
1100110110000001,0.01020099999999502,0.0009765625
1010001001101001,0.0106089999999881,0.0009765625
1101101000001010,0.011880999999988262,0.0009765625
1010000010010001,0.011881000000002473,0.0009765625
1101111000001010,0.012320999999985816,0.0009765625
0110111011001001,0.013924000000017145,0.0009765625
1100010000000001,0.015875999999991564,0.0009765625
1101001010000010,0.017423999999991224,0.0009765625
1101111110001010,0.01822499999999394,0.0009765625
0110010110001001,0.021609000000012202,0.0009765625
1101000011001010,0.023103999999989355,0.0019531250000000004
0110010100001001,0.02656900000000917,0.0009765625
0110100100001001,0.026896000000007803,0.0009765625
0110111000001001,0.027556000000018344,0.0009765625
1010011101011001,0.031328999999999496,0.0009765625
1010111011011001,0.03459600000000762,0.0009765625
1010010000100001,0.03496899999998959,0.0009765625
1101001010101010,0.035343999999994935,0.0009765625
0110110101100101,0.036100000000004684,0.0009765625
1100011011011110,0.0408040000000085,0.0009765625
1101010100111100,0.04243599999999503,0.0009765625
1010011001000001,0.04622499999999263,0.0009765625
1101000000111100,0.04665599999999159,0.0009765625
1010101001000001,0.0466559999999987,0.0009765625
1100011001011110,0.04752400000000989,0.0009765625
0110100100010101,0.0484000000000151,0.0009765625
1101010101011100,0.05664399999999148,0.0009765625
1010111100000001,0.05664400000000569,0.0009765625
1101101001011100,0.05904899999998747,0.0009765625
1101000010011010,0.061503999999985126,0.0009765625
1101010010011010,0.06249999999998579,0.0009765625
1010000000000001,0.06400899999999865,0.0009765625
0110110101010101,0.06451600000001179,0.0009765625
0110111111010101,0.07507600000000991,0.0009765625
0110000100110101,0.08008900000000096,0.0009765625
1101101000111010,0.09060099999999238,0.0009765625
1010111111011110,0.10112400000001287,0.0009765625
1010111011011110,0.10627600000000825,0.0009765625
1101100010101100,0.10692899999999383,0.0009765625
1010010011011110,0.10956099999999935,0.0009765625
1100000011001110,0.11289599999999211,0.0009765625
0110010000001101,0.11628100000001496,0.0009765625
0110110000001101,0.11696400000001006,0.0009765625
1100000110001110,0.12959999999999638,0.0009765625
1101010000000110,0.13104399999998861,0.0009765625
1101110000000110,0.13176899999999137,0.0009765625
1101001010000110,0.14439999999999031,0.0009765625
1101011010000110,0.14592399999999373,0.0009765625
1101001110000110,0.15054399999999646,0.0009765625
1101001000001100,0.16321599999999137,0.0009765625
1101101101000110,0.1640249999999881,0.0009765625
1101011000100110,0.18489999999999895,0.0009765625
1101000100100110,0.1866239999999948,0.0009765625
1101110010100110,0.19624899999999457,0.0009765625
1010110111001110,0.20250000000000057,0.0009765625
1010100111001110,0.2043040000000076,0.0009765625
0110001110111110,0.21622500000000855,0.0009765625
1010101010001110,0.23814399999999125,0.0009765625
1100011010010110,0.2400999999999982,0.0009765625
1101110000010110,0.2410809999999941,0.0009765625
1010110100001110,0.24800399999999456,0.0009765625
1010100100001110,0.25,0.0009765625
1010001000001110,0.2550250000000034,0.0009765625
1010010000001110,0.257048999999995,0.0009765625
0110111001011110,0.2683240000000069,0.0009765625
1010000010001101,0.28196099999999547,0.0009765625
0110011000111101,0.2883690000000172,0.0009765625
1100010001010101,0.29811599999999316,0.0009765625
0110000110111101,0.30802500000001487,0.0009765625
1101001000110110,0.3091359999999952,0.0009765625
0110100000000011,0.35521600000001285,0.0009765625
1100011001000110,0.36240399999999795,0.0009765625
1010100110101101,0.3648160000000047,0.0009765625
0110101100101110,0.3696640000000144,0.0009765625
0110101100000011,0.3696640000000144,0.0019531250000000004
0110001100101110,0.37088099999999713,0.0009765625
0110111000101110,0.37699600000000544,0.0009765625
1100101010000110,0.3831610000000012,0.0009765625
1100010010000110,0.3868839999999949,0.0009765625
1101110001000100,0.3956409999999977,0.0009765625
0110001011001110,0.40068899999999985,0.0009765625
1100101000000110,0.40322499999999195,0.0009765625
1101101010001110,0.4057689999999923,0.0009765625
1101101010000100,0.41344899999999285,0.0009765625
1100101000001101,0.41602499999999054,0.0009765625
0110000101001110,0.41602500000000475,0.0009765625
1101111110001110,0.41860899999998935,0.0009765625
1010000100011101,0.42380099999999743,0.0009765625
1101100100000100,0.42902499999999577,0.0009765625
0110110110001110,0.43296400000001256,0.0009765625
1101001000000100,0.43559999999999377,0.0009765625
1100010110001101,0.44355600000000095,0.0009765625
0110011000001110,0.4610410000000087,0.0009765625
1101011000101110,0.47059600000000046,0.0009765625
1101000100101110,0.4733439999999973,0.0009765625
1010001111011101,0.4942089999999837,0.0009765625
1010010100111101,0.5140889999999985,0.0009765625
1100100001011010,0.5402249999999924,0.0009765625
1010100001111101,0.5476000000000028,0.0009765625
1100000010011010,0.56550399999999,0.0009765625
1101000010011110,0.5775999999999897,0.0009765625
1100110000011010,0.5852249999999941,0.0009765625
1100100000011101,0.591360999999992,0.0009765625
1101110111101000,0.635208999999989,0.0009765625
1101001011101000,0.6464159999999879,0.0009765625
1100110111001010,0.7005690000000016,0.0009765625
1100110101001010,0.7276090000000011,0.0009765625
1101010000101000,0.7293159999999972,0.0009765625
1101001011001000,0.7534239999999954,0.0009765625
1101100000000001,0.7621289999999874,0.0029296874999999996
1101011000000001,0.7708839999999952,0.0009765625
1101101100001000,0.8226489999999842,0.0009765625
0110100010101011,0.8686240000000112,0.0009765625
0110100001101011,0.8987040000000093,0.0009765625
0110011011101011,0.9389609999999919,0.0009765625
0110101111101011,0.9525760000000076,0.0009765625
1010111110001010,0.9801000000000073,0.0009765625
1100110010010010,1.0100249999999846,0.0009765625
1010111100001010,1.012036000000009,0.0009765625
1010011100001010,1.014049,0.0009765625
1010100000001010,1.0404000000000053,0.0009765625
1010011000001011,1.0670889999999957,0.0009765625
1010000001001011,1.1214809999999886,0.0009765625
0110101000011010,1.1320960000000184,0.0009765625
1010100101001011,1.1406240000000025,0.0009765625
1010110010101011,1.2320999999999884,0.0009765625
1010000110101011,1.2432249999999812,0.0009765625
1101011000001001,1.2859559999999988,0.0009765625
0110101110000111,1.2904960000000187,0.0009765625
1100111000000010,1.3110250000000008,0.0009765625
0110011001000111,1.3110250000000008,0.0009765625
1010100111101011,1.3179039999999986,0.0009765625
1101101010000000,1.3340249999999898,0.0009765625
1010000000011011,1.334024999999997,0.0009765625
1101110011001001,1.3900409999999965,0.0009765625
0110110000001010,1.4256360000000114,0.0009765625
1100100000101011,1.4810889999999972,0.0009765625
1010011111011011,1.4810889999999972,0.0009765625
1100111000101011,1.4957289999999972,0.0009765625
1100010110101011,1.5425639999999987,0.0009765625
1010000001000010,1.5500249999999909,0.0009765625
1010101110111011,1.5575040000000087,0.0009765625
1010011000000010,1.61544099999999,0.0009765625
1010101011111011,1.617984000000007,0.0009765625
1010100000000010,1.6281759999999963,0.0009765625
1100100000011011,1.6409610000000043,0.0009765625
1100111100101100,1.7662409999999937,0.0009765625
1010110011000111,1.7795559999999995,0.0009765625
1100011111001100,1.811716000000004,0.0009765625
1100000011001100,1.8495999999999952,0.0009765625
1010011010100111,1.8741609999999866,0.0009765625
1101010011111001,1.876899999999992,0.0009765625
1010011110100111,1.896129000000002,0.0009765625
0110100011000010,1.9712159999999983,0.0009765625
0110110101000010,1.9881000000000029,0.0009765625
