iteration,energy
1,-2.24267578125
2,4.028564453125
3,-7.35986328125
4,-12.21728515625
5,-1.2470703125
6,0.3017578125
7,1.2749023437500002
8,4.617431640625001
9,0.94384765625
10,-2.02880859375
11,-2.6240234375000004
12,3.299072265625
13,-8.03857421875
14,-8.81396484375
15,-8.734130859375
16,-11.3505859375
17,-0.467041015625
18,1.4853515625
19,9.4892578125
20,10.864990234375
21,8.827392578125
22,5.779541015625
23,-5.403564453125
24,-4.070068359375
25,-2.476318359375
26,2.80029296875
27,7.5302734375
28,6.48486328125
29,3.00634765625
30,3.367431640625
31,13.450439453125
32,10.850830078125
33,-12.90966796875
34,-10.916015625
35,4.075439453125
36,6.358154296875
37,4.12939453125
38,6.259521484375
39,7.602294921875
40,11.871093750000002
41,1.334716796875
42,-0.59326171875
43,6.57177734375
44,5.27978515625
45,14.562255859375
46,13.196044921875
47,6.1396484375
48,14.9482421875
49,0.39428710937500044
50,-0.5837402343750001
51,1.258056640625
52,-2.25341796875
53,5.94384765625
54,-5.714111328125
55,17.159423828125
