index,bitstring,energy,prob
695,011011101110111001,174.0,0.0009765625
696,001101111110111001,174.0,0.0009765625
697,100111100101111001,174.0,0.0009765625
698,010011010101111001,174.0,0.0009765625
699,111101010011100101,174.0,0.0009765625
700,010011101111110101,174.0,0.0009765625
701,101110011101101101,174.0,0.0009765625
702,110110111010100011,174.0,0.0009765625
703,011000111111101011,174.0,0.0009765625
704,100101000000100111,174.0,0.0009765625
705,010011100011100111,174.0,0.0009765625
706,111110100010110111,174.0,0.0009765625
707,101110000111111111,174.0,0.0009765625
708,111011001001000100,174.25,0.0009765625
709,010111011010010100,174.25,0.0009765625
710,111110011110010100,174.25,0.0009765625
711,111001010001011100,174.25,0.0009765625
712,111100110111001010,174.25,0.0009765625
713,100110110101011010,174.25,0.0009765625
714,101010111001000110,174.25,0.0009765625
715,011001100011010110,174.25,0.0009765625
716,110001101010001110,174.25,0.0009765625
717,110001110011001110,174.25,0.0009765625
718,011010101111001110,174.25,0.0009765625
719,001010101111011110,174.25,0.0009765625
720,100110010111010001,174.25,0.0009765625
721,101100100111011101,174.25,0.0009765625
722,100100101100000011,174.25,0.0009765625
723,010000011011000011,174.25,0.0009765625
724,000000111100111000,184.25,0.0009765625
725,100010000010110100,184.25,0.0009765625
726,100001111011110100,184.25,0.0009765625
727,100001111101101100,184.25,0.0009765625
728,000010110011101100,184.25,0.0009765625
729,111101110111101100,184.25,0.0009765625
730,011000110111111100,184.25,0.0009765625
731,110111011111101010,184.25,0.0009765625
732,100101111101111010,184.25,0.0009765625
733,101111010101110001,184.25,0.0009765625
734,101111011110101001,184.25,0.0009765625
735,100111101101101001,184.25,0.0009765625
736,011110101110111001,184.25,0.0009765625
737,000001111111101101,184.25,0.0009765625
738,100101110100100011,184.25,0.0009765625
739,011110010101110011,184.25,0.0009765625
740,101110101100111011,184.25,0.0009765625
741,011010010111111011,184.25,0.0009765625
742,100111000011110111,184.25,0.0009765625
743,100011010111111111,184.25,0.0009765625
744,010111110011010000,184.5,0.0009765625
745,111101100101001000,184.5,0.0009765625
746,100010111011000100,184.5,0.0009765625
747,101001011111011100,184.5,0.0009765625
748,011011001000010010,184.5,0.0009765625
749,101111011100010010,184.5,0.0009765625
750,001101011110011110,184.5,0.0009765625
751,001111010010000001,184.5,0.0009765625
752,010110100010010001,184.5,0.0009765625
753,010100110010010001,184.5,0.0009765625
754,010100111010001001,184.5,0.0009765625
755,100011011101001001,184.5,0.0009765625
756,110010101010011001,184.5,0.0009765625
757,110000101110001011,184.5,0.0009765625
758,001100011110001011,184.5,0.0009765625
759,100010100000110000,194.5,0.0009765625
760,101100111011111000,194.5,0.0009765625
761,111111101111100100,194.5,0.0009765625
762,001010110111110110,194.5,0.0009765625
763,000000111111101110,194.5,0.0009765625
764,100111110111100001,194.5,0.0009765625
765,110111010110110001,194.5,0.0009765625
766,100111111100110011,194.5,0.0009765625
767,110011100011100111,194.5,0.0009765625
768,101001111000110111,194.5,0.0009765625
769,101101001100111111,194.5,0.0009765625
770,110010111110111111,194.5,0.0009765625
771,011101000101010100,194.75,0.0009765625
772,111011111000011100,194.75,0.0009765625
773,010111100000010010,194.75,0.0009765625
774,011110111010010010,194.75,0.0009765625
775,010111001001010010,194.75,0.0009765625
776,111010111010001110,194.75,0.0009765625
777,111010011100010001,194.75,0.0009765625
778,010011000011001001,194.75,0.0009765625
779,101001110100011001,194.75,0.0009765625
780,000001110101011001,194.75,0.0009765625
781,000001110111011001,194.75,0.0009765625
782,100001011011010101,194.75,0.0009765625
783,100011001101001101,194.75,0.0009765625
784,100100110101011101,194.75,0.0009765625
785,001011110000001011,194.75,0.0009765625
786,100001000010001011,194.75,0.0009765625
787,000100100111011011,194.75,0.0009765625
788,110101010101100001,204.75,0.0009765625
789,101011101011111001,204.75,0.0009765625
790,110100111111111001,204.75,0.0009765625
791,100101111110111101,204.75,0.0009765625
792,110011011111100011,204.75,0.0009765625
793,101111000010101111,204.75,0.0009765625
794,011001000101101111,204.75,0.0009765625
795,010011111111011000,205.0,0.0009765625
796,101101111011001100,205.0,0.0009765625
797,010111110001000010,205.0,0.0009765625
798,011101001001000010,205.0,0.0009765625
799,111001110011010010,205.0,0.0009765625
800,000101000101001010,205.0,0.0009765625
801,111001010101001010,205.0,0.0009765625
802,111001110111001010,205.0,0.0009765625
803,011111100001011010,205.0,0.0009765625
804,010011110111000110,205.0,0.0009765625
805,001111101010011110,205.0,0.0009765625
806,111001000101011110,205.0,0.0009765625
807,011011000100000001,205.0,0.0009765625
808,001111011010000001,205.0,0.0009765625
809,010011001001000001,205.0,0.0009765625
810,110011000101000001,205.0,0.0009765625
811,001111010011000001,205.0,0.0009765625
812,100001101011001001,205.0,0.0009765625
813,110001000010010101,205.0,0.0009765625
814,110110101101011101,205.0,0.0009765625
815,000001011000011011,205.0,0.0009765625
816,000011010100011011,205.0,0.0009765625
817,011010101101011111,205.0,0.0009765625
818,111010010110111000,215.0,0.0009765625
819,111010101010100110,215.0,0.0009765625
820,110111011111110110,215.0,0.0009765625
821,010101111110110001,215.0,0.0009765625
822,111101111000111101,215.0,0.0009765625
823,010101101110111101,215.0,0.0009765625
824,101110101111110011,215.0,0.0009765625
825,100111110001100111,215.0,0.0009765625
826,110101001010110111,215.0,0.0009765625
827,101110010111111111,215.0,0.0009765625
828,100010111111010100,215.25,0.0009765625
829,111011010100011010,215.25,0.0009765625
830,000101111011010110,215.25,0.0009765625
831,110011101100010001,215.25,0.0009765625
832,001101011011010001,215.25,0.0009765625
833,101001100111010101,215.25,0.0009765625
834,101001110001001101,215.25,0.0009765625
835,000001101101001101,215.25,0.0009765625
836,001110101011000011,215.25,0.0009765625
837,011000011111000011,215.25,0.0009765625
838,001010111110010011,215.25,0.0009765625
839,000001000001001011,215.25,0.0009765625
840,101000111000111000,225.25,0.0009765625
841,011110011111111110,225.25,0.0009765625
842,111011101111110001,225.25,0.0009765625
843,101110101010101001,225.25,0.0009765625
844,011111000010110011,225.25,0.0009765625
845,110111000110110011,225.25,0.0009765625
846,110101100011110011,225.25,0.0009765625
847,011111101000101011,225.25,0.0009765625
848,110011010111111011,225.25,0.0009765625
849,010111000100100111,225.25,0.0009765625
850,001101010101110111,225.25,0.0009765625
851,100111111010101111,225.25,0.0009765625
852,110111100101011100,225.5,0.0009765625
853,011011010111010010,225.5,0.0009765625
854,110101010010011010,225.5,0.0009765625
855,111011110001000110,225.5,0.0009765625
856,111101001010010110,225.5,0.0009765625
857,101011001111001110,225.5,0.0009765625
858,100011101011010001,225.5,0.0009765625
859,110100110111001001,225.5,0.0009765625
860,111010011101011001,225.5,0.0009765625
861,011011010010001101,225.5,0.0009765625
862,010011011010001101,225.5,0.0009765625
863,000001001010010111,225.5,0.0009765625
864,001001001110010111,225.5,0.0009765625
865,011110001001010111,225.5,0.0009765625
866,101010000011100100,235.5,0.0009765625
867,011101010001111101,235.5,0.0009765625
868,011101111001100011,235.5,0.0009765625
869,011011111101101011,235.5,0.0009765625
870,011111100111010010,235.75,0.0009765625
871,011101101010001010,235.75,0.0009765625
872,001111001111001110,235.75,0.0009765625
873,111001000000011101,235.75,0.0009765625
874,100001110100010011,235.75,0.0009765625
875,000001110001010011,235.75,0.0009765625
876,110110000000001011,235.75,0.0009765625
877,000110110110011011,235.75,0.0009765625
878,101110101110101110,245.75,0.0009765625
879,110101011111101101,245.75,0.0009765625
880,110101010110110011,245.75,0.0009765625
881,111001010101111011,245.75,0.0009765625
882,110111001011100111,245.75,0.0009765625
883,010001011011110111,245.75,0.0009765625
884,100101000101101111,245.75,0.0009765625
885,101101111111010100,246.0,0.0009765625
886,110011111011010010,246.0,0.0009765625
887,011101010000011010,246.0,0.0009765625
888,011101110011011010,246.0,0.0009765625
889,011001011111000110,246.0,0.0009765625
890,010101101001001110,246.0,0.0009765625
891,001111111110011110,246.0,0.0009765625
892,100101010001011001,246.0,0.0009765625
893,111001100010010101,246.0,0.0009765625
894,110001110110010101,246.0,0.0009765625
895,000111111001010101,246.0,0.0009765625
896,110011100101010101,246.0,0.0009765625
897,110011111100001101,246.0,0.0009765625
898,011110110010000011,246.0,0.0009765625
899,001011001110010111,246.0,0.0009765625
900,000011001011010111,246.0,0.0009765625
901,110100011110001111,246.0,0.0009765625
902,010111100011101111,256.0,0.0009765625
903,101110110111111111,256.0,0.0009765625
904,011111111101011000,256.25,0.0009765625
905,000111111111011010,256.25,0.0009765625
906,010001011101010110,256.25,0.0009765625
907,010001011000010001,256.25,0.0009765625
908,111001011011001001,256.25,0.0009765625
909,011001011100000101,256.25,0.0009765625
910,111001000001000101,256.25,0.0009765625
911,110001010001000101,256.25,0.0009765625
912,110011100011011101,256.25,0.0009765625
913,101001100110000111,256.25,0.0009765625
914,100110101111010111,256.25,0.0009765625
915,110101110101110101,266.25,0.0009765625
916,101111111110111101,266.25,0.0009765625
917,110101110001100111,266.25,0.0009765625
918,111110111010001001,266.5,0.0009765625
919,010001011011011001,266.5,0.0009765625
920,110011101001010101,266.5,0.0009765625
921,000101100111010101,266.5,0.0009765625
922,001111111010001101,266.5,0.0009765625
923,101001110011011011,266.5,0.0009765625
924,000001101001010111,266.5,0.0009765625
925,111010111011111000,276.5,0.0009765625
926,101010101111100010,276.5,0.0009765625
927,111011101111110011,276.5,0.0009765625
928,101110111111101011,276.5,0.0009765625
929,001111111111010110,276.75,0.0009765625
930,100111101010010001,276.75,0.0009765625
931,011001011110010001,276.75,0.0009765625
932,110011010101010001,276.75,0.0009765625
933,100101111011010001,276.75,0.0009765625
934,001111011111010001,276.75,0.0009765625
935,011011011110001001,276.75,0.0009765625
936,111010111111001001,276.75,0.0009765625
937,010110110010010011,276.75,0.0009765625
938,011101110101110011,286.75,0.0009765625
939,011111111010011010,287.0,0.0009765625
940,110111010011010110,287.0,0.0009765625
941,110001111011011001,287.0,0.0009765625
942,101110101011001011,287.0,0.0009765625
943,111001101110011101,297.25,0.0009765625
944,001101000100010111,297.25,0.0009765625
945,010011000110001111,297.25,0.0009765625
946,010101101111001110,307.5,0.0009765625
947,011011010001010101,307.5,0.0009765625
948,100111010010001011,307.5,0.0009765625
949,101011110110011011,307.5,0.0009765625
950,101011011011011011,307.5,0.0009765625
951,010001000100000111,307.5,0.0009765625
952,110001111011011101,317.75,0.0009765625
953,100111000001000011,317.75,0.0009765625
954,111110011010010011,317.75,0.0009765625
955,100111000000011011,317.75,0.0009765625
956,011001110000011011,317.75,0.0009765625
957,000101100001011011,317.75,0.0009765625
958,000111010011011011,317.75,0.0009765625
959,001111010011011011,317.75,0.0009765625
960,001111111000010111,317.75,0.0009765625
961,100101001000001111,317.75,0.0009765625
962,111011011111110111,327.75,0.0009765625
963,111111011011010110,328.0,0.0009765625
964,101111101111011110,328.0,0.0009765625
965,011011000000010011,328.0,0.0009765625
966,101011010101001111,328.0,0.0009765625
967,000111110010011111,328.0,0.0009765625
968,110101011111011110,338.25,0.0009765625
969,101011001011000111,338.25,0.0009765625
970,101101000001010111,338.25,0.0009765625
971,100101111000001111,338.25,0.0009765625
972,001101010100001111,338.25,0.0009765625
973,111101010111111111,348.25,0.0009765625
974,011101010001010001,348.5,0.0009765625
975,111101101101010001,348.5,0.0009765625
976,111111100001000101,348.5,0.0009765625
977,011011101000010011,348.5,0.0009765625
978,110011111100010011,348.5,0.0009765625
979,110001101111010011,348.5,0.0009765625
980,000101011111010011,348.5,0.0009765625
981,001111001101001011,348.5,0.0009765625
982,001111100011000111,348.5,0.0009765625
983,101001101011010111,348.5,0.0009765625
984,010101110101000001,358.75,0.0009765625
985,111101110111000001,358.75,0.0009765625
986,110111101111000001,358.75,0.0009765625
987,010101111100001101,358.75,0.0009765625
988,010111111100011101,369.0,0.0009765625
989,001111011110011111,369.0,0.0009765625
990,111111011101011110,379.25,0.0009765625
991,010101110110011001,379.25,0.0009765625
992,111001001011010111,379.25,0.0009765625
993,100101001101001111,379.25,0.0009765625
994,111001111100010011,389.5,0.0009765625
995,110101011101001101,399.75,0.0009765625
996,111001110101011011,399.75,0.0009765625
997,001101111101011011,399.75,0.0009765625
998,110111100111011101,410.0,0.0009765625
999,111011011010011111,410.0,0.0009765625
1000,110011101111011111,410.0,0.0009765625
1001,011111000010010011,420.25,0.0009765625
1002,011111001000000111,420.25,0.0009765625
1003,011101000011000111,420.25,0.0009765625
1004,111001011011010111,420.25,0.0009765625
1005,101111100111000111,430.5,0.0009765625
1006,110101001011010111,430.5,0.0009765625
1007,010101011000010011,440.75,0.0009765625
1008,011111110100001011,440.75,0.0009765625
1009,011111011010000111,440.75,0.0009765625
1010,010111111010000111,440.75,0.0009765625
1011,011101010011001111,451.0,0.0009765625
1012,110111110110000111,461.25,0.0009765625
1013,011111010011000111,461.25,0.0009765625
1014,111101011111000011,471.5,0.0009765625
1015,110011111111011111,471.5,0.0009765625
1016,110101111011010011,481.75,0.0009765625
1017,010101101011011111,481.75,0.0009765625
1018,110101010101010011,502.25,0.0009765625
1019,111111111001001111,512.5,0.0009765625
1020,011101010111001111,512.5,0.0009765625
1021,111101110101011011,533.0,0.0009765625
1022,111111111010010111,533.0,0.0009765625
