iteration,energy,paramter,std
1,5.125584533544607,[0.5 0.5 0.5 0.5],0.11102915298623292
2,2.426189395170052,[2.5 0.5 0.5 0.5],0.10639190236716126
3,1.8467429305099612,[2.5 2.5 0.5 0.5],0.09500734642041406
4,-0.6236492238834946,[2.5 2.5 2.5 0.5],0.08014780591948847
5,0.36891119110216425,[2.5 2.5 2.5 2.5],0.08722316325982855
6,0.1966570126717272,[ 3.907611    2.80215481  3.78819643 -0.01757482],0.0884098135053171
7,1.8526775230588015,[1.6791637  2.62146788 3.01786201 0.29193209],0.0988608700962105
8,0.9329066060692018,[2.59572008 1.50800101 2.57638002 0.46931184],0.08987512105914437
9,0.14524845356553978,[2.71274269 2.70778787 2.10387793 0.43179403],0.08754460761858929
10,-0.13213405846619142,[2.37889245 2.47400331 2.3891666  0.68674338],0.08201992267938171
11,0.345692081855558,[2.80046771 2.62737451 2.78960428 0.74418077],0.08943138252484215
12,-0.2960682632297169,[2.56928632 2.27152825 2.48887888 0.42667615],0.08644327869666688
13,0.8049703319933466,[2.35336358 2.57683838 2.58825202 0.33475714],0.09888286750557665
14,0.08327973535037037,[2.58333168 2.51726982 2.56431167 0.56516589],0.08742855479097465
15,-0.23561335978910763,[2.55160953 2.53947741 2.39911683 0.46499176],0.08273927018128498
16,-0.6031596289002532,[2.50625168 2.43974913 2.49446329 0.48563533],0.08382668930121977
17,-0.5419564822410567,[2.50748526 2.5055546  2.51495797 0.4741942 ],0.08427893653158065
18,-0.5785927704386459,[2.43786569 2.49600386 2.49515504 0.50247672],0.08060464392702607
19,-0.46246397334192085,[2.50369568 2.50557713 2.47014911 0.49361844],0.0811226612784999
20,-0.2587206338376636,[2.5031637  2.49433248 2.51829543 0.52448898],0.08159787115362807
21,-0.634618194767655,[2.48475315 2.49927825 2.50042434 0.49668741],0.07998134290308073
22,-0.4646045954941209,[2.48400788 2.50676225 2.50132105 0.49860191],0.08103474427055662
23,-0.5882577309259255,[2.4851328  2.48369572 2.50138508 0.49617916],0.08134744175165581
24,-0.6061518969954482,[2.48360316 2.49871926 2.49425922 0.50131251],0.08117196874488598
25,-0.5989698893872227,[2.48707257 2.49971978 2.49138467 0.48416343],0.08059781178218521
26,-0.6869398090878516,[2.4827309  2.50861719 2.51276591 0.49596555],0.08046178927248934
27,-0.5833565949583845,[2.48104109 2.50734188 2.52817046 0.49442979],0.08215172357693504
28,-0.5498557096754807,[2.48264189 2.50635351 2.5118292  0.48854763],0.08133313510967753
29,-0.5128872990588428,[2.48372903 2.52202085 2.51056998 0.50362481],0.0805511249276716
30,-0.5283410286922048,[2.47799262 2.50435711 2.5113219  0.50024928],0.08134402832264709
31,-0.5947579328069489,[2.48971296 2.50587578 2.51299444 0.49813775],0.08063331720504881
32,-0.5233213010724252,[2.48287841 2.51247666 2.51254036 0.49650468],0.08156498076590907
33,-0.588546941262049,[2.482294   2.50824679 2.51662873 0.49586907],0.08158395473605148
34,-0.5543681223105605,[2.4817129  2.50747336 2.51195723 0.4968689 ],0.07960316868000092
35,-0.6203806883413502,[2.48205358 2.50873446 2.51268334 0.49527683],0.08013904712882187
36,-0.5008142339847634,[2.48450199 2.50810394 2.51258815 0.49534675],0.08051369481052964
37,-0.6575609993704661,[2.48261552 2.50853596 2.51370367 0.4961987 ],0.07932547583737486
38,-0.4765641176066757,[2.48276093 2.50946236 2.51261887 0.49643122],0.08213493935625853
39,-0.6199689171314279,[2.48305796 2.50832774 2.51278469 0.49574803],0.08094510507844181
40,-0.6138396387435561,[2.48249745 2.50830143 2.51262647 0.49622005],0.08095852597027986
41,-0.48730329604331146,[2.48279209 2.50884298 2.51274797 0.49603308],0.07959713493199033
42,-0.42629773480854394,[2.48275064 2.50860289 2.51287065 0.4960233 ],0.08244624621481335
43,-0.5115821571005272,[2.48260039 2.50862374 2.51267635 0.49577978],0.08063869951977845
44,-0.6745700208030114,[2.48273308 2.5085715  2.51267157 0.49602807],0.08006266424727804
45,-0.3810334495520179,[2.48283573 2.50859358 2.51274533 0.49591141],0.08099040352018891
46,-0.4922263324291447,[2.48267548 2.50862355 2.51275061 0.49594608],0.08215062785728586
47,-0.44680548798798125,[2.4827432  2.50867207 2.51275325 0.49598561],0.08100351257536594
48,-0.5696981134285055,[2.48272975 2.50860084 2.51278539 0.49598236],0.08119087472481132
49,-0.549281474748667,[2.48273116 2.50862278 2.51277758 0.49595747],0.08036956834228795
50,-0.542017392957468,[2.48274442 2.50860126 2.51274415 0.49596089],0.08181676906124717
51,-0.4355353543182754,[2.48273179 2.50862698 2.51276118 0.49597622],0.082296673114737
52,-0.5855207833774714,[2.48271689 2.50861314 2.5127627  0.49596242],0.080493283111027
53,-0.60638001469576,[2.48273532 2.50861241 2.5127632  0.49596263],0.0809727702342654
54,-0.5730186077519114,[2.48273063 2.50861283 2.51277031 0.49596999],0.08133613407225246
55,-0.7007170092453926,[2.48272755 2.50861659 2.51276468 0.49596434],0.08030296656360429
56,-0.4543477597534068,[2.48272757 2.50861657 2.51276332 0.49596567],0.0819490979311392
57,-0.6191463291888394,[2.48272738 2.50861716 2.51276725 0.49596159],0.07965709597734533
58,-0.40105919656148764,[2.48272794 2.50861797 2.51276364 0.49596363],0.08185017665333626
