index,bitstring,energy,probability
0,001100011000100010110001010,1000.75,0.0009765625
1,101100001001100010110101010,1281.0,0.0009765625
2,100000000111000011101010101,1401.25,0.0009765625
3,010011010010000101010001000,1441.25,0.0009765625
4,110000100100000000001010100,1681.5,0.0009765625
5,011001000110000000000010010,1961.75,0.0009765625
6,000011100001000010000010001,1961.75,0.0009765625
7,000000000000000010101111111,1961.75,0.0009765625
8,001110100001010000010010100,2001.75,0.0009765625
9,000001000100001000100100010,2001.75,0.0009765625
10,111100000100100000101000000,2121.75,0.0009765625
11,011000100110100010000001010,2121.75,0.0009765625
12,000100000001100001100101010,2121.75,0.0009765625
13,010000001001000011110010000,2242.0,0.0009765625
14,000011111100000000001010000,2242.0,0.0009765625
15,100110000001000010000001000,2242.0,0.0009765625
16,100111001001000010110001000,2242.0,0.0009765625
17,110001110100000000100101010,2242.0,0.0009765625
18,011010000000000000010101010,2242.0,0.0009765625
19,000011110000000001101110110,2242.0,0.0009765625
20,000000110010000010101011110,2242.0,0.0009765625
21,100110000011000010010101001,2242.0,0.0009765625
22,101000100100000011101100101,2242.0,0.0009765625
23,001100100110000010010010101,2242.0,0.0009765625
24,010000000001000010010010101,2242.0,0.0009765625
25,000011111000000000001010101,2242.0,0.0009765625
26,001000010001000011110110111,2242.0,0.0009765625
27,000011101101010010010000000,2282.0,0.0009765625
28,000111001001000111110100010,2282.0,0.0009765625
29,110010001100010010100000001,2282.0,0.0009765625
30,100011011010000101001100001,2282.0,0.0009765625
31,110010000100000111101100001,2282.0,0.0009765625
32,100101011001100010100000000,2402.0,0.0009765625
33,010010110001100010110101010,2402.0,0.0009765625
34,010001011010000011100000000,2522.25,0.0009765625
35,100101010110000011100000000,2522.25,0.0009765625
36,111001001100000001100100000,2522.25,0.0009765625
37,110001011010000000001100000,2522.25,0.0009765625
38,010000000100000010000010000,2522.25,0.0009765625
39,100011001000000001000010000,2522.25,0.0009765625
40,110110001101000001010001000,2522.25,0.0009765625
41,000100100000000010000000100,2522.25,0.0009765625
42,100101000101000010000100010,2522.25,0.0009765625
43,001100110111000000010100010,2522.25,0.0009765625
44,101001010011000001100101010,2522.25,0.0009765625
45,000001000111000001100101010,2522.25,0.0009765625
46,110001100111000001010101010,2522.25,0.0009765625
47,101100101000000000110101010,2522.25,0.0009765625
48,000000010101000000001101010,2522.25,0.0009765625
49,001101001010000011100000001,2522.25,0.0009765625
50,000100110010000000001011001,2522.25,0.0009765625
51,011000001100000001010100101,2522.25,0.0009765625
52,001110001000000000100010101,2522.25,0.0009765625
53,010000010000000001001010101,2522.25,0.0009765625
54,001100001011000101110010001,2562.25,0.0009765625
55,000000011101010011101010101,2562.25,0.0009765625
56,001001110010100000101000100,2682.25,0.0009765625
57,001111001010100010110001010,2682.25,0.0009765625
58,100001100000100010100101010,2682.25,0.0009765625
59,000111100001100011000000110,2682.25,0.0009765625
60,101000010110100000101010001,2682.25,0.0009765625
61,001100111000100011100000101,2682.25,0.0009765625
62,000011010011100110110001010,2722.25,0.0009765625
63,001011110001101001000000001,2722.25,0.0009765625
64,010000000101110010001000101,2722.25,0.0009765625
65,000100110011000000001010000,2802.5,0.0009765625
66,111100100110000001100101000,2802.5,0.0009765625
67,000110111010000000110101000,2802.5,0.0009765625
68,001001100111000011001010100,2802.5,0.0009765625
69,101100010000000001101101100,2802.5,0.0009765625
70,111000101100000000000001010,2802.5,0.0009765625
71,011000101110000000010101010,2802.5,0.0009765625
72,100010011100000010110101010,2802.5,0.0009765625
73,000100111000000011011101010,2802.5,0.0009765625
74,000011010110000011101101110,2802.5,0.0009765625
75,000111110000000001110100001,2802.5,0.0009765625
76,100011001101000011001010001,2802.5,0.0009765625
77,000010101100000001101010001,2802.5,0.0009765625
78,100100110010000010010101001,2802.5,0.0009765625
79,000001101110000001010101001,2802.5,0.0009765625
80,110010001001000011000111001,2802.5,0.0009765625
81,100010010001000011000010101,2802.5,0.0009765625
82,100100011110000010100010101,2802.5,0.0009765625
83,010000000101000010100010101,2802.5,0.0009765625
84,000001101001000010010010101,2802.5,0.0009765625
85,011010100001000010101010101,2802.5,0.0009765625
86,001010010000000010011011011,2802.5,0.0009765625
87,100011000010010001101010000,2842.5,0.0009765625
88,110000011110010001001000010,2842.5,0.0009765625
89,001011110001010010110101010,2842.5,0.0009765625
90,111100001100000101110101010,2842.5,0.0009765625
91,101001010110100011000010100,2962.5,0.0009765625
92,000010000011100011010010011,2962.5,0.0009765625
93,000101001111000011100000000,3082.75,0.0009765625
94,001101011000000000011000000,3082.75,0.0009765625
95,110110011000000010000010000,3082.75,0.0009765625
96,011110000100000000010010000,3082.75,0.0009765625
97,101101010011000011100101000,3082.75,0.0009765625
98,001011110000000010000101100,3082.75,0.0009765625
99,110001101001000010100000010,3082.75,0.0009765625
100,111100111100000000010100010,3082.75,0.0009765625
101,110100110001000010100101010,3082.75,0.0009765625
102,100011100110000001100101010,3082.75,0.0009765625
103,010011101101000001100101010,3082.75,0.0009765625
104,100010000101000001110011010,3082.75,0.0009765625
105,000010110010000000110111010,3082.75,0.0009765625
106,100100010100000001100100001,3082.75,0.0009765625
107,110000110101000001101001001,3082.75,0.0009765625
108,100011110010000001100100101,3082.75,0.0009765625
109,010000111010000001101100101,3082.75,0.0009765625
110,001100000101000001101100101,3082.75,0.0009765625
111,110000010001000011100010101,3082.75,0.0009765625
112,010000010000000001101110101,3082.75,0.0009765625
113,110000010011000001101001101,3082.75,0.0009765625
114,110000000101000001101010111,3082.75,0.0009765625
115,001000011110000011111010111,3082.75,0.0009765625
116,110110011101000110000000000,3122.75,0.0009765625
117,011010000000001011100000000,3122.75,0.0009765625
118,010011010011000111100000000,3122.75,0.0009765625
119,000010011010010001101110100,3122.75,0.0009765625
120,001011001110001001110100010,3122.75,0.0009765625
121,001001010001000111010111001,3122.75,0.0009765625
122,000011101001100010100000110,3242.75,0.0009765625
123,001001011100100010010101110,3242.75,0.0009765625
124,001110011100100010001010101,3242.75,0.0009765625
125,001110110100101011010100010,3282.75,0.0009765625
126,110100011111000010100000000,3363.0,0.0009765625
127,000111110011000010001001000,3363.0,0.0009765625
128,111100011011000010100101000,3363.0,0.0009765625
129,100001100100000010110110100,3363.0,0.0009765625
130,001011110100000010110110100,3363.0,0.0009765625
131,001011001101000001110101010,3363.0,0.0009765625
132,100100100001000011111011010,3363.0,0.0009765625
133,110000001111000010111100101,3363.0,0.0009765625
134,000010111100000011011101011,3363.0,0.0009765625
135,000011010110000011010111011,3363.0,0.0009765625
136,001000110100001000101001000,3403.0,0.0009765625
137,100101011111000100000000100,3403.0,0.0009765625
138,011100100001001010110001100,3403.0,0.0009765625
139,110010110110010000010010010,3403.0,0.0009765625
140,001010000010001001110101010,3403.0,0.0009765625
141,001101100001000111001000001,3403.0,0.0009765625
142,000101000101100001010000000,3523.0,0.0009765625
143,000111101101100011100001000,3523.0,0.0009765625
144,100110101100100010100010100,3523.0,0.0009765625
145,001100111100100011001100010,3523.0,0.0009765625
146,001111110000100000100010110,3523.0,0.0009765625
147,001010010010101010101000101,3563.0,0.0009765625
148,100011010101000011010000000,3643.25,0.0009765625
149,110001100110000001010110000,3643.25,0.0009765625
150,010100110101000000100000100,3643.25,0.0009765625
151,101001010011000011100000100,3643.25,0.0009765625
152,010001111010000000010000100,3643.25,0.0009765625
153,011011000001000001001000100,3643.25,0.0009765625
154,111000001001000011001001100,3643.25,0.0009765625
155,110010110011000000110000010,3643.25,0.0009765625
156,111001011010000011010100010,3643.25,0.0009765625
157,001000011101000011101011110,3643.25,0.0009765625
158,000000001101000000100010001,3643.25,0.0009765625
159,011001100010000011100010001,3643.25,0.0009765625
160,000000111010000011101010001,3643.25,0.0009765625
161,100010110001000011101010001,3643.25,0.0009765625
162,000001111000000011001110001,3643.25,0.0009765625
163,110001110100000001000000101,3643.25,0.0009765625
164,100110010001000011100010101,3643.25,0.0009765625
165,100011100011000010001010101,3643.25,0.0009765625
166,111000000111000011000001101,3643.25,0.0009765625
167,100110010000000010101010011,3643.25,0.0009765625
168,000001000111000010000011111,3643.25,0.0009765625
169,000000110011000101001000100,3683.25,0.0009765625
