iteration,energy,paramter,std
1,5.08565531613107,[0.5 0.5 0.5 0.5],0.02404416645414916
2,6.564817539938174,[2.5 0.5 0.5 0.5],0.04079754410072802
3,4.504226855519939,[0.5 2.5 0.5 0.5],0.01869787233478707
4,3.7615825788037176,[0.5 2.5 2.5 0.5],0.0231804012239625
5,3.7692367668771665,[0.5 2.5 2.5 2.5],0.017468920360905693
6,4.079308580783321,[-1.18633015  3.16286194  3.34665726  0.49127378],0.018097192018740344
7,3.78495201288056,[1.21989139 2.92786162 3.04649712 0.49436744],0.02462454526234552
8,3.8668465686717064,[0.62607782 1.62420109 2.96589439 0.49519818],0.02410066734849843
9,3.9909286520270353,[0.14054793 2.69463602 2.78792746 0.49703243],0.019177803024201415
10,3.6166547744792337,[0.5        2.5        2.49742347 0.25001328],0.021013994457005563
11,3.947986878261953,[ 0.69385281  2.4688885   2.23450668 -0.12725046],0.024905802573241247
12,4.06017127379649,[0.3348222  2.57417607 2.65036753 0.17050026],0.029077341708898096
13,3.208213259262557,[0.41608703 2.42452867 2.44368907 0.2505671 ],0.018458556982169774
14,3.276121141087388,[0.46372849 2.20118479 2.54475246 0.23899163],0.019886805144155268
15,2.94179322463948,[0.34807207 2.33080726 2.22453307 0.2179955 ],0.020575561089757364
16,2.8287661197062404,[0.10251645 2.30830594 2.25300599 0.18823947],0.018140576856480337
17,3.255360237154316,[0.0873382  2.30494113 2.24899789 0.31220412],0.019937098964784586
18,4.4099265094921245,[ 0.09801807  2.23190525  2.17206623 -0.03557173],0.029676534938882865
19,2.7976159512966845,[0.09633384 2.42401918 2.29721881 0.17266875],0.016966789728119828
20,2.997362827898252,[0.1047474  2.40259701 2.35528035 0.17499472],0.01774400597327977
21,3.2735249262016306,[0.08449162 2.44731505 2.21994907 0.07795101],0.023791490883907723
22,2.855110642253388,[0.03447997 2.41822163 2.3040122  0.17343424],0.01754948632596802
23,3.0217097567672053,[0.10306322 2.45907123 2.25600263 0.28515118],0.018886151452643017
24,2.9745455598469395,[0.11465699 2.40659856 2.35429847 0.17565987],0.01771826815544466
25,2.786477304321016,[0.09978193 2.43042272 2.27766313 0.14940412],0.01716539115687866
26,2.81207883874933,[0.09891826 2.44526322 2.28247425 0.14931682],0.017231848198490673
27,2.8035814104340098,[0.10411541 2.42680695 2.25240037 0.16691134],0.017939874188898287
28,2.8021609042037787,[0.11517721 2.43045373 2.28033203 0.149451  ],0.017464856400895953
29,2.7978675622381353,[0.0862615  2.40649888 2.27752091 0.13452495],0.018200258398771763
30,2.7793801074967925,[0.09016417 2.44228657 2.27838333 0.14618393],0.017234381257267697
31,2.792520230794665,[0.08454687 2.44491987 2.26577618 0.15301855],0.017473791484601073
32,2.848466672545201,[0.0908927  2.44134473 2.27430702 0.13962641],0.01804396494560435
33,2.7983488308003843,[0.086664   2.4430406  2.28820023 0.1578007 ],0.017319895337983712
34,2.8156564512698545,[0.08685806 2.43967715 2.27905237 0.13963809],0.01787971353943603
35,2.797421045720344,[0.095903   2.44757122 2.27800341 0.14635463],0.017457074734430172
36,2.795707069730312,[0.09224975 2.4392754  2.2776417  0.14732057],0.0174793138189644
37,2.8025141188670757,[0.09047881 2.44207854 2.28029596 0.14630343],0.017414918370525948
38,2.828381637987156,[0.08809228 2.44345684 2.27577694 0.14785823],0.01769839927165646
39,2.808076310336559,[0.09026857 2.44203522 2.27788089 0.14431626],0.01716577694723977
40,2.810899426280451,[0.09088863 2.44287375 2.27809599 0.1462227 ],0.01765701783916211
41,2.8040018777231106,[0.0892338  2.44164312 2.27993872 0.14652425],0.017503677603613228
42,2.8048240328992504,[0.09045889 2.44146133 2.27806875 0.14647859],0.017083563283687396
43,2.8099460717535223,[0.08940033 2.44252888 2.27785826 0.14637315],0.017353513363019043
44,2.796150759439872,[0.09013447 2.44219599 2.27838568 0.14570505],0.017204067962877396
45,2.807980896077643,[0.09010187 2.44230732 2.27883434 0.14635914],0.01734402905532707
46,2.829898355232684,[0.0899866  2.44234644 2.2782363  0.14623753],0.017338737041549642
47,2.8349891216783227,[0.09019022 2.44240323 2.27839075 0.14616028],0.017591485284707758
48,2.816231745288549,[0.09025344 2.44206675 2.27835757 0.14623542],0.017616576931708237
49,2.8201751541769653,[0.0900981  2.44226294 2.27848254 0.14619552],0.017653301702392155
50,2.7924207582866627,[0.0901483  2.44226816 2.27837483 0.14612859],0.017384023679405898
51,2.7993541751684194,[0.09025913 2.44236281 2.27837485 0.14618412],0.01740599921475097
52,2.7946822939279525,[0.09013667 2.44229822 2.27833732 0.14621069],0.017251277505122353
53,2.7976112636818584,[0.09019497 2.44223757 2.27837495 0.14620139],0.017336066088715244
54,2.8094282145526934,[0.0901526  2.44229291 2.27840993 0.14619097],0.017460360281395818
55,2.7823404812307757,[0.0901862  2.44230436 2.27837488 0.14617629],0.01724630733994072
56,2.8040147736500947,[0.09016027 2.44228247 2.27837893 0.14617046],0.01730162853082292
57,2.7833052252783608,[0.09015941 2.44229129 2.27837985 0.14618501],0.017216529381480498
58,2.8289715636886488,[0.09016989 2.44228105 2.27837784 0.14619574],0.017717026271516088
59,2.797493320061456,[0.09016359 2.44229001 2.27839009 0.1461833 ],0.017518615705239403
60,2.787548644148703,[0.09016148 2.44228434 2.27838434 0.14618506],0.017085196246586203
61,2.8113607356399224,[0.0901696  2.4422866  2.27837906 0.14618717],0.01771867692681338
62,2.8268935610524712,[0.09016373 2.44228601 2.27838239 0.1461803 ],0.017340067975241773
63,2.8052696266838972,[0.0901631  2.44228786 2.27838256 0.14618442],0.01709869548015817
64,2.7952397941881246,[0.09016434 2.44228614 2.27838254 0.14618418],0.017323619104646273
65,2.84580550421616,[0.09016504 2.44228672 2.27838498 0.14618431],0.017684342884216244
66,2.827378778653646,[0.0901639  2.44228645 2.27838327 0.14618303],0.017334122374188653
67,2.797669309336963,[0.09016446 2.4422869  2.27838318 0.14618381],0.017396231123069764
68,2.800641303249659,[0.09016348 2.44228697 2.27838327 0.14618445],0.017389806470490918
69,2.8050008854785897,[0.09016435 2.44228637 2.27838365 0.14618415],0.01741792744941702
70,2.7830462067381925,[0.09016419 2.44228645 2.27838314 0.14618399],0.017410777289745702
71,2.7984396057361653,[0.0901642  2.44228651 2.27838334 0.14618383],0.01785521921247187
72,2.7952852849629104,[0.090164   2.44228669 2.27838331 0.14618405],0.017074990555141716
73,2.807041295713469,[0.09016424 2.44228656 2.27838338 0.14618401],0.017420801965252513
74,2.8042195150087394,[0.0901642  2.44228662 2.27838331 0.14618393],0.01764619743156512
75,2.8252574615267303,[0.0901641  2.4422865  2.27838336 0.14618387],0.01776488392369097
76,2.817986164302108,[0.09016419 2.44228662 2.2783833  0.14618391],0.01741206647609453
77,2.836429963490243,[0.09016416 2.44228659 2.27838335 0.14618393],0.017876897612374643
78,2.801004470232904,[0.09016414 2.44228657 2.27838329 0.14618397],0.0172818875085154
79,2.809337642535768,[0.09016418 2.44228655 2.27838332 0.14618392],0.017530142836363023
80,2.8366133212250495,[0.09016418 2.44228657 2.27838333 0.14618394],0.017346324291203627
81,2.8172235067876303,[0.09016415 2.44228658 2.27838334 0.14618392],0.017294535097949957
82,2.8040317956138656,[0.09016417 2.44228658 2.27838332 0.14618392],0.017522371622087595
83,2.795356960328797,[0.09016417 2.44228657 2.27838333 0.14618393],0.017371758698584264
84,2.7811611669646674,[0.09016418 2.44228658 2.27838334 0.14618393],0.017355659161765992
85,2.786987018668608,[0.09016417 2.44228658 2.27838334 0.14618393],0.017134238548850877
86,2.826708457101322,[0.09016417 2.44228657 2.27838333 0.14618393],0.01775046400445998
87,2.8062616188244305,[0.09016417 2.44228658 2.27838333 0.14618393],0.01745752200837839
88,2.8245041359377034,[0.09016417 2.44228657 2.27838333 0.14618393],0.017816587869008322
89,2.8077911313224564,[0.09016417 2.44228657 2.27838333 0.14618393],0.017641902084465578
90,2.8125714780526287,[0.09016417 2.44228657 2.27838333 0.14618393],0.017235769700275072
