iteration,energy,paramter,std
1,0.4416863528451898,[0.5 0.5 0.5 0.5],0.023898465420398793
2,-1.2472503843441172,[2.5 0.5 0.5 0.5],0.02367532505700866
3,0.9807491168233097,[2.5 2.5 0.5 0.5],0.04608497226734105
4,-0.3632590895823389,[2.5 0.5 2.5 0.5],0.029872488993201385
5,-0.4177260100114341,[2.5 0.5 0.5 2.5],0.02838171488056389
6,1.697348637674932,[ 3.60848059 -0.96227751 -0.08017993 -0.04443228],0.03894912830318386
7,-1.3097740652809886,[ 3.0542403  -0.23113876  0.20991004  0.22778386],0.0321559538479854
8,1.2118376672369024,[3.36361095 0.09287039 0.0479851  0.0758359 ],0.03773325854428614
9,-1.5047598988792474,[ 2.93830955 -0.23113876 -0.01158502  0.22778386],0.019894057413499602
10,-1.3203913849744138,[ 2.57049441 -0.54835505  0.10095919  0.19010562],0.020004750610396253
11,0.414042692813945,[ 2.99098343 -0.34980261 -0.0690699   0.70720001],0.044042004958516255
12,0.8863885367858572,[ 2.91295958 -0.15268055 -0.05320044 -0.00453025],0.03654801448522444
13,-1.576849530277063,[ 3.00878378 -0.32216117 -0.04847131  0.19596084],0.016217893309095354
14,-1.1232851009628229,[ 3.03971369 -0.38525077 -0.08645057  0.43285875],0.03365883176456506
15,0.3484720925715604,[ 3.01472873 -0.30181383 -0.10106163  0.0845611 ],0.033628419897642724
16,-1.551574786554676,[ 2.9575623  -0.35619375 -0.05886617  0.19191853],0.01647099828185634
17,-1.8983061561816985,[ 3.01622009 -0.36624505  0.06825735  0.19510565],0.02029417715009292
18,-1.7072182186849658,[ 3.0248129  -0.38442612  0.07138389  0.25419953],0.025922295022987114
19,-1.8872865499708609,[ 3.03371313 -0.38857888  0.05864307  0.18619935],0.019013217867269158
20,-1.896279199811045,[ 3.01438434 -0.36004212  0.10976833  0.14883209],0.019474527819211437
21,-1.897028965398219,[ 3.04172692 -0.34892843  0.07318218  0.19646386],0.020440686442492653
22,-1.860523660034332,[ 3.00858591 -0.36393879  0.10887302  0.14827598],0.01987448956149755
23,-1.9115975240408913,[ 3.01118768 -0.35156238  0.04485607  0.18139301],0.016388073696585216
24,-1.8762439038016108,[ 3.00673257 -0.34416242  0.03460755  0.18942425],0.01657520116095781
25,-1.9132234195195776,[ 3.00710089 -0.34674027  0.04933975  0.18040444],0.016730181750525135
26,-1.8973923939167792,[ 3.00895426 -0.34968161  0.05281775  0.16557347],0.015675089289156542
27,-1.8967896496657466,[ 3.00086891 -0.35140431  0.04867326  0.18039434],0.016958700125780643
28,-1.9000142725417692,[ 3.01489209 -0.34827196  0.06074607  0.18754499],0.018579240535500707
29,-1.8748160663797946,[ 3.00922447 -0.34034648  0.04544929  0.18111804],0.017131399284896282
30,-1.901113365641689,[ 3.00861642 -0.34785564  0.05239848  0.18194133],0.01732294739030146
31,-1.9010213175432629,[ 3.00791867 -0.34729213  0.04991848  0.1766694 ],0.016533713085331934
32,-1.915056105133274,[ 3.00709518 -0.34537218  0.04814355  0.18112004],0.01660123460075499
33,-1.9107692962368916,[ 3.00543759 -0.34590681  0.04741986  0.18162754],0.016721502781874568
34,-1.9168919016939698,[ 3.006598   -0.34477933  0.04870553  0.18092209],0.01674575225073582
35,-1.8750469656050768,[ 3.00681897 -0.34374167  0.04838938  0.179313  ],0.01688644228927468
36,-1.8794369092434586,[ 3.00684626 -0.34471608  0.0496741   0.18259867],0.017479213202283732
37,-1.8978086165228312,[ 3.00574738 -0.34510361  0.04835773  0.18098547],0.016992915955299337
38,-1.9042266793832359,[ 3.00665814 -0.34542391  0.04930385  0.18050186],0.016828198929763356
39,-1.8805793350374431,[ 3.00676819 -0.34462911  0.04887648  0.18131915],0.01730359644443234
40,-1.9073605313068167,[ 3.00669065 -0.34462167  0.04849415  0.18052172],0.016888535333180365
41,-1.8965233180660819,[ 3.00638732 -0.34485909  0.04861184  0.18093095],0.016543542183250666
42,-1.8936459989079117,[ 3.00653764 -0.34471762  0.0487857   0.1808901 ],0.016839722398098823
43,-1.8960814337377765,[ 3.00672164 -0.34498048  0.04873896  0.18086974],0.01684219281303766
44,-1.8712459190585993,[ 3.0066478  -0.34472814  0.04860998  0.18089623],0.017347733828337094
45,-1.887597428563124,[ 3.00660667 -0.34478813  0.04873108  0.18104081],0.01743098881652866
46,-1.8891839352387676,[ 3.00655019 -0.3448087   0.04868157  0.1809202 ],0.01719599365716371
47,-1.8719852854801475,[ 3.00663274 -0.34481308  0.04873462  0.18089901],0.01697414895844981
48,-1.9183399880237373,[ 3.00658552 -0.344756    0.04872011  0.18091776],0.01656670888695313
49,-1.9027159775607645,[ 3.00658764 -0.34475221  0.04871221  0.18090545],0.016685609109368803
50,-1.8974114920340333,[ 3.00659008 -0.34474642  0.04871906  0.18094635],0.016555073751792104
51,-1.8767326298869809,[ 3.00659835 -0.34475442  0.04872788  0.18091547],0.01738526605848124
52,-1.880753472133395,[ 3.00655835 -0.3447697   0.04872037  0.18092011],0.017293224002993667
53,-1.9071277586278017,[ 3.00659315 -0.34475987  0.0487325   0.18091524],0.016912939195697443
54,-1.908140295021484,[ 3.00657892 -0.34475973  0.04872082  0.18091823],0.01689993030978858
55,-1.9001266517686957,[ 3.00658399 -0.34475303  0.04872189  0.18091728],0.01688871207964306
56,-1.9094513423153328,[ 3.00658945 -0.34475945  0.04871616  0.18092167],0.016759801313369644
57,-1.8906802050775444,[ 3.00658601 -0.34475691  0.04871862  0.1809144 ],0.01700009569859015
58,-1.911941465954439,[ 3.00658624 -0.34475705  0.04872152  0.18091753],0.0167310787134786
59,-1.9075715653022665,[ 3.00658496 -0.34475333  0.04872079  0.18092034],0.01674709835856701
60,-1.877804192917587,[ 3.0065861  -0.34475695  0.0487191   0.18091893],0.017322780203187307
61,-1.9061535767447424,[ 3.00658373 -0.34475651  0.04872053  0.18091767],0.016640388874925097
62,-1.891777382464994,[ 3.00658561 -0.34475516  0.04872053  0.18091763],0.017093301560250684
63,-1.9136894068607577,[ 3.00658559 -0.34475622  0.04871973  0.18091692],0.016885047310339095
64,-1.879239178131795,[ 3.00658508 -0.34475616  0.0487202   0.18091775],0.016656788889719405
65,-1.9123144156792073,[ 3.00658544 -0.34475589  0.04871992  0.18091781],0.016598694103315638
66,-1.858867484663269,[ 3.00658595 -0.34475614  0.04872004  0.18091789],0.017457010121402845
67,-1.9033337561564156,[ 3.00658553 -0.34475581  0.04872022  0.18091767],0.017017546801686993
68,-1.8909768310882686,[ 3.0065855  -0.34475598  0.04872016  0.18091786],0.01700726163306142
69,-1.8709608502333637,[ 3.00658542 -0.34475612  0.04872007  0.18091758],0.017020991572615798
70,-1.884288719261364,[ 3.00658563 -0.344756    0.04872007  0.18091775],0.017105803269078394
71,-1.880327378752946,[ 3.00658548 -0.34475603  0.04872011  0.18091772],0.017151137841337143
72,-1.898998552007559,[ 3.00658552 -0.34475603  0.0487201   0.18091777],0.016739545421942226
73,-1.8835107979204828,[ 3.00658556 -0.34475596  0.04872012  0.18091774],0.01714711490987946
74,-1.912697107535312,[ 3.00658553 -0.34475602  0.04872014  0.18091776],0.016680961838844394
75,-1.9458490950033078,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.01609058098798486
76,-1.9106454376311268,[ 3.00658544 -0.34475597  0.04872015  0.18091778],0.016472628468187162
77,-1.8953442345709914,[ 3.00658553 -0.34475593  0.04872014  0.18091782],0.01679043587523936
78,-1.91717486180509,[ 3.00658549 -0.344756    0.04872013  0.18091782],0.01672885950985128
79,-1.8904927896411292,[ 3.0065855  -0.34475599  0.04872016  0.1809178 ],0.017141648549296593
80,-1.9270665638548963,[ 3.0065855  -0.34475598  0.04872013  0.18091779],0.016543480750461945
81,-1.8994299877974428,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.016801120937098558
82,-1.908837073620987,[ 3.0065855  -0.34475597  0.04872014  0.18091781],0.016472183882256013
83,-1.8915300616012825,[ 3.0065855  -0.34475598  0.04872014  0.1809178 ],0.01672644432844845
84,-1.866735451895007,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.017467585861176534
85,-1.8903951785201905,[ 3.00658549 -0.34475597  0.04872014  0.1809178 ],0.01713675875134341
86,-1.9109022976641021,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.016904886547421987
87,-1.915804198862366,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.01643344089704969
88,-1.8934929832387588,[ 3.0065855  -0.34475598  0.04872014  0.1809178 ],0.017208369228233857
89,-1.911864451583502,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.016601459628754298
90,-1.9110401694690125,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.016425960625310692
91,-1.90535217978399,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.01675900883382748
92,-1.9008195749287664,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.016693684143701676
93,-1.9096067883315386,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.016699490149080648
94,-1.8928993015248576,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.017033270819315792
95,-1.8909581720210509,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.01667480019455762
96,-1.9024041450333198,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.01653471000285108
97,-1.887058016088404,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.01715738716883246
98,-1.8760637174465382,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.01711062291316534
99,-1.8913678832549536,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.016803679757227935
100,-1.8774390103308825,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.01714885328824697
101,-1.8836695934131822,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.017093164720455013
102,-1.9182911234792157,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.01614420593456123
103,-1.88937681032301,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.016810673722222794
104,-1.9022334658457147,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.01668052100338983
105,-1.8999941125149054,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.016615162074478603
106,-1.9030325583338614,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.016415165639989068
107,-1.8895870461720627,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.017169082553140473
108,-1.9324647931566434,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.016159763321403394
109,-1.8815216976336337,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.017155592923251525
110,-1.8899251248170443,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.016807784853088023
111,-1.902038551759692,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.016790490009269007
112,-1.9098096130025404,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.016892267394917348
113,-1.8924665023545502,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.016858112643134877
114,-1.900531982500357,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.01682965673377211
115,-1.9071834616770302,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.01645139426106389
116,-1.875357278792052,[ 3.00658549 -0.34475598  0.04872014  0.1809178 ],0.017599258456681477
