index,bitstring,energy,probability
0,100001000110110110,30.5,0.0009765625
1,000011010010101100,40.75,0.0009765625
2,011100001001100110,40.75,0.0009765625
3,110000000100110111,40.75,0.0009765625
4,000000100001001000,41.0,0.0009765625
5,001100001000011000,41.0,0.0009765625
6,000000100100011010,41.0,0.0009765625
7,100000000000010110,41.0,0.0009765625
8,001000100110010110,41.0,0.0009765625
9,110001100100111000,51.0,0.0009765625
10,001100000001101010,51.0,0.0009765625
11,000111111000100110,51.0,0.0009765625
12,010110111000101110,51.0,0.0009765625
13,001100001000111110,51.0,0.0009765625
14,110000100001111110,51.0,0.0009765625
15,101100000011100001,51.0,0.0009765625
16,001000000001101001,51.0,0.0009765625
17,110100100001100101,51.0,0.0009765625
18,000100111000110101,51.0,0.0009765625
19,110000000001110011,51.0,0.0009765625
20,001000100001110111,51.0,0.0009765625
21,110000000000111111,51.0,0.0009765625
22,010000100000111111,51.0,0.0009765625
23,110000001001111111,51.0,0.0009765625
24,101100000010010000,51.25,0.0009765625
25,111000000110010000,51.25,0.0009765625
26,000011010011011000,51.25,0.0009765625
27,101100010110000100,51.25,0.0009765625
28,000011010110010100,51.25,0.0009765625
29,001011110000001100,51.25,0.0009765625
30,000100001000011010,51.25,0.0009765625
31,110010000001011010,51.25,0.0009765625
32,110000101100010110,51.25,0.0009765625
33,110010011000001110,51.25,0.0009765625
34,000010101000011110,51.25,0.0009765625
35,010011000000110000,61.25,0.0009765625
36,110001100000110000,61.25,0.0009765625
37,001001010000111000,61.25,0.0009765625
38,110100100001111000,61.25,0.0009765625
39,110011011100100100,61.25,0.0009765625
40,110111001000101100,61.25,0.0009765625
41,011100000010101100,61.25,0.0009765625
42,000111011010111100,61.25,0.0009765625
43,000011101100100110,61.25,0.0009765625
44,110000001010101110,61.25,0.0009765625
45,100101011010101110,61.25,0.0009765625
46,111100000010111110,61.25,0.0009765625
47,000100101100110001,61.25,0.0009765625
48,110010001000101001,61.25,0.0019531250000000004
49,000100001001101111,61.25,0.0009765625
50,100100001110000000,61.5,0.0009765625
51,111100001000010000,61.5,0.0009765625
52,000001001100001000,61.5,0.0009765625
53,001100101101010100,61.5,0.0009765625
54,000001001000011100,61.5,0.0009765625
55,000000101001011100,61.5,0.0009765625
56,111100000011011100,61.5,0.0009765625
57,110000001111010010,61.5,0.0009765625
58,000010010100011010,61.5,0.0009765625
59,110000010001000110,61.5,0.0009765625
60,000000110010010110,61.5,0.0009765625
61,001110100000011110,61.5,0.0009765625
62,100110001000011110,61.5,0.0009765625
63,111000000110011110,61.5,0.0019531250000000004
64,000000100000000101,61.5,0.0009765625
65,000001010011110000,71.5,0.0009765625
66,000001000001101000,71.5,0.0009765625
67,110110100100100100,71.5,0.0009765625
68,110100100001111100,71.5,0.0009765625
69,000011110011100010,71.5,0.0009765625
70,001111100000101010,71.5,0.0009765625
71,001000000001111010,71.5,0.0009765625
