bitstring,energy,prob
1011,2.6926790496174196,0.008203125
1000,2.0,0.00322265625
1001,2.0,0.00556640625
0101,2.031008131515815,0.02216796875
1111,7.136129710583916,0.02724609375
0100,2.3831906496271777,0.0580078125
0001,7.0,0.00517578125
1110,13.09037222002324,0.00947265625
1100,4.7353731677385404,0.00771484375
0000,4.0,0.09794921875
0111,3.1818872011445904,0.1171875
1101,1.3831906496271777,0.2646484375
0110,6.136129710583916,0.01591796875
0010,2.692679049617419,0.164453125
0011,3.0906190582894566,0.146875
1010,5.294739040945382,0.04619140625
