bitstring,energy,prob
110101000110,12.136129710583916,9.765625e-05
101110001101,26.814955323988368,9.765625e-05
111100010110,12.422727292881255,9.765625e-05
010000101000,17.227644691705265,9.765625e-05
011101010001,21.019224473084194,9.765625e-05
001101111011,13.15423539273106,9.765625e-05
100110110011,20.45123598571159,9.765625e-05
011010110101,27.863678515162277,9.765625e-05
001110010011,12.91499881684798,9.765625e-05
001011111000,24.44567317458656,9.765625e-05
110111111100,29.354158193465224,9.765625e-05
110001111001,11.900011571152788,9.765625e-05
111111000011,18.27225942116783,9.765625e-05
000101111000,21.863678515162277,9.765625e-05
010001100100,11.874566250762008,9.765625e-05
101110010011,20.86924132628731,9.765625e-05
100100101011,20.25865282322108,9.765625e-05
011101001100,10.16713784209973,9.765625e-05
001110111010,18.858600428953785,9.765625e-05
011001011100,15.749132501524016,9.765625e-05
010110110010,18.50778354004568,9.765625e-05
110001111010,18.50207156248075,9.765625e-05
101011111010,30.44567317458656,9.765625e-05
011111000101,10.318016911728506,9.765625e-05
101111010000,31.726406043480253,9.765625e-05
111010100110,39.63603382345701,9.765625e-05
010100011101,17.733111615703393,9.765625e-05
010001101010,17.56814122321132,9.765625e-05
000001100100,18.272506259434046,9.765625e-05
000111010001,12.42022785419578,9.765625e-05
101110100101,53.22334445574012,9.765625e-05
010001101100,13.920323741322683,9.765625e-05
110000101110,16.227644691705265,9.765625e-05
011001101001,14.425790665320811,9.765625e-05
100010011010,18.272506259434046,9.765625e-05
110101101111,10.409531892849856,9.765625e-05
111101100011,21.175666353837997,9.765625e-05
001001001111,25.16738468036595,9.765625e-05
000001110010,13.945769061713467,9.765625e-05
101001110010,24.75766101326228,9.765625e-05
010101011001,30.636033823457012,9.765625e-05
000010000010,24.090619058289455,9.765625e-05
001111000011,10.363774402289181,9.765625e-05
010100111000,19.573606362510034,9.765625e-05
010111011000,32.63513790062512,9.765625e-05
101001100110,29.13015570154353,9.765625e-05
011111010100,23.772163534040928,9.765625e-05
110000111001,10.363774402289181,9.765625e-05
010011011100,15.80874342829766,9.765625e-05
101001010011,14.545012518868091,9.765625e-05
110001010001,10.718124370008205,9.765625e-05
110000010011,12.18188720114459,9.765625e-05
011001000110,13.723687181133236,9.765625e-05
100110011111,14.51730564644216,9.765625e-05
101101011000,19.019224473084186,9.765625e-05
010010101001,23.161821869240917,9.765625e-05
001110011110,12.960756307408655,9.765625e-05
011111101000,26.817921024601603,9.765625e-05
011000100011,20.73311161570339,9.765625e-05
010100111001,15.267181334959346,9.765625e-05
010011110100,17.43624874001641,9.765625e-05
100001110010,15.900011571152792,9.765625e-05
001010110001,31.863678515162277,0.0001953125
100010110101,34.54782905304143,9.765625e-05
011001000100,11.075869699244599,9.765625e-05
110110011110,13.130155701543536,9.765625e-05
001011001010,15.920323741322685,9.765625e-05
000110011110,17.221670682664886,9.765625e-05
001001100111,23.221670682664886,9.765625e-05
011001100011,14.425790665320811,9.765625e-05
111111110000,59.089037684671325,9.765625e-05
000111011010,24.124592890418505,9.765625e-05
010010110111,11.389466560946182,9.765625e-05
101111000100,22.27225942116783,0.0001953125
101110010101,24.517058808175946,0.00029296875
101101101100,19.22142384439867,9.765625e-05
100010001111,38.090619058289455,9.765625e-05
111100011111,8.764119747219205,9.765625e-05
110101001000,16.09037222002324,9.765625e-05
110110110100,25.313963514029567,9.765625e-05
010001000100,13.69267904961742,9.765625e-05
011101100011,14.869241326287309,9.765625e-05
000010101100,34.16182186924092,9.765625e-05
000011011001,11.252440927530373,0.0001953125
000011000110,16.181238116578914,9.765625e-05
110101000011,14.136129710583916,9.765625e-05
011011001100,11.874566250762008,0.0001953125
101111110111,31.455097609156724,0.0001953125
111010010011,20.318016911728506,9.765625e-05
111110010111,16.86924132628731,9.765625e-05
101000001111,38.03100813151582,9.765625e-05
101001110100,28.50778354004568,0.0001953125
000010000111,36.090619058289455,9.765625e-05
001011000100,20.22674876887337,9.765625e-05
101011000101,32.578931286984734,9.765625e-05
101000101011,35.73311161570339,9.765625e-05
000010100000,29.718124370008205,9.765625e-05
010111110101,18.44567317458656,9.765625e-05
100101100000,18.27225942116783,9.765625e-05
100000000010,26.0,9.765625e-05
010000101011,22.27340218226594,0.0001953125
001001001000,15.723687181133235,0.0001953125
111000100100,29.34596167080477,9.765625e-05
001011111101,21.333068173051984,9.765625e-05
011100101100,10.116302265330567,9.765625e-05
