# best_solutions_for_time
bitstring,rank,join_order,cost,time_ms,used_fallback,energy,count,probability
111100001100,0,"[1, 0, 3, 2]",465,2.9294490814208984,False,4.7663812992543555,2539,0.24794921875

# all_solutions
bitstring,index,join_order,cost,time_ms,used_fallback,energy,count,probability
111100001100,0,"[1, 0, 3, 2]",465,2.9294490814208984,False,4.7663812992543555,2539,0.24794921875
111100001100,1,"[1, 0, 3, 2]",465,2.985239028930664,True,4.7663812992543555,2539,0.24794921875
111100001100,2,"[1, 0, 3, 2]",465,3.0443668365478516,False,4.7663812992543555,2539,0.24794921875
111100001100,3,"[1, 0, 3, 2]",465,3.075838088989258,True,4.7663812992543555,2539,0.24794921875
111100001100,4,"[1, 0, 3, 2]",465,3.116130828857422,False,4.7663812992543555,2539,0.24794921875
111100001100,5,"[1, 0, 3, 2]",465,3.145933151245117,True,4.7663812992543555,2539,0.24794921875
111100001100,6,"[1, 0, 3, 2]",465,3.1843185424804688,False,4.7663812992543555,2539,0.24794921875
111100001100,7,"[1, 0, 3, 2]",465,3.213644027709961,True,4.7663812992543555,2539,0.24794921875
111100001100,8,"[1, 0, 3, 2]",465,3.251314163208008,False,4.7663812992543555,2539,0.24794921875
111100001100,9,"[1, 0, 3, 2]",465,3.2806396484375,True,4.7663812992543555,2539,0.24794921875
111100001100,10,"[1, 0, 3, 2]",465,3.318309783935547,False,4.7663812992543555,2539,0.24794921875
111100001100,11,"[1, 0, 3, 2]",465,3.3464431762695312,True,4.7663812992543555,2539,0.24794921875
111100001100,12,"[1, 0, 3, 2]",465,3.3845901489257812,False,4.7663812992543555,2539,0.24794921875
111100001100,13,"[1, 0, 3, 2]",465,3.412961959838867,True,4.7663812992543555,2539,0.24794921875
111100001100,14,"[1, 0, 3, 2]",465,3.450155258178711,False,4.7663812992543555,2539,0.24794921875
111100001100,15,"[1, 0, 3, 2]",465,3.4782886505126953,True,4.7663812992543555,2539,0.24794921875
111100001100,16,"[1, 0, 3, 2]",465,3.5152435302734375,False,4.7663812992543555,2539,0.24794921875
111100001100,17,"[1, 0, 3, 2]",465,3.543853759765625,True,4.7663812992543555,2539,0.24794921875
111100001100,18,"[1, 0, 3, 2]",465,3.580808639526367,False,4.7663812992543555,2539,0.24794921875
111100001100,19,"[1, 0, 3, 2]",465,3.609895706176758,True,4.7663812992543555,2539,0.24794921875
111100001100,20,"[1, 0, 3, 2]",465,3.6470890045166016,False,4.7663812992543555,2539,0.24794921875
111100001100,21,"[1, 0, 3, 2]",465,3.6754608154296875,True,4.7663812992543555,2539,0.24794921875
111100001100,22,"[1, 0, 3, 2]",465,3.7119388580322266,False,4.7663812992543555,2539,0.24794921875
111100001100,23,"[1, 0, 3, 2]",465,3.740549087524414,True,4.7663812992543555,2539,0.24794921875
111100001100,24,"[1, 0, 3, 2]",465,3.7772655487060547,False,4.7663812992543555,2539,0.24794921875
111100001100,25,"[1, 0, 3, 2]",465,3.805398941040039,True,4.7663812992543555,2539,0.24794921875
111100001100,26,"[1, 0, 3, 2]",465,3.8428306579589844,False,4.7663812992543555,2539,0.24794921875
111100001100,27,"[1, 0, 3, 2]",465,3.870725631713867,True,4.7663812992543555,2539,0.24794921875
111100001100,28,"[1, 0, 3, 2]",465,3.9081573486328125,False,4.7663812992543555,2539,0.24794921875
111100001100,29,"[1, 0, 3, 2]",465,3.9360523223876953,True,4.7663812992543555,2539,0.24794921875
111100001100,30,"[1, 0, 3, 2]",465,3.972291946411133,False,4.7663812992543555,2539,0.24794921875
111100001100,31,"[1, 0, 3, 2]",465,4.000663757324219,True,4.7663812992543555,2539,0.24794921875
111100001100,32,"[1, 0, 3, 2]",465,4.037141799926758,False,4.7663812992543555,2539,0.24794921875
111100001100,33,"[1, 0, 3, 2]",465,4.065275192260742,True,4.7663812992543555,2539,0.24794921875
111100001100,34,"[1, 0, 3, 2]",465,4.101991653442383,False,4.7663812992543555,2539,0.24794921875
111100001100,35,"[1, 0, 3, 2]",465,4.130363464355469,True,4.7663812992543555,2539,0.24794921875
111100001100,36,"[1, 0, 3, 2]",465,4.167318344116211,False,4.7663812992543555,2539,0.24794921875
111100001100,37,"[1, 0, 3, 2]",465,4.195690155029297,True,4.7663812992543555,2539,0.24794921875
111100001100,38,"[1, 0, 3, 2]",465,4.232645034790039,False,4.7663812992543555,2539,0.24794921875
111100001100,39,"[1, 0, 3, 2]",465,4.26030158996582,True,4.7663812992543555,2539,0.24794921875
111100001100,40,"[1, 0, 3, 2]",465,4.297494888305664,False,4.7663812992543555,2539,0.24794921875
111100001100,41,"[1, 0, 3, 2]",465,4.325389862060547,True,4.7663812992543555,2539,0.24794921875
111100001100,42,"[1, 0, 3, 2]",465,4.362344741821289,False,4.7663812992543555,2539,0.24794921875
111100001100,43,"[1, 0, 3, 2]",465,4.39000129699707,True,4.7663812992543555,2539,0.24794921875
111100001100,44,"[1, 0, 3, 2]",465,4.426717758178711,False,4.7663812992543555,2539,0.24794921875
111100001100,45,"[1, 0, 3, 2]",465,4.454374313354492,True,4.7663812992543555,2539,0.24794921875
111100001100,46,"[1, 0, 3, 2]",465,4.491090774536133,False,4.7663812992543555,2539,0.24794921875
111100001100,47,"[1, 0, 3, 2]",465,4.518747329711914,True,4.7663812992543555,2539,0.24794921875
111100001100,48,"[1, 0, 3, 2]",465,4.554986953735352,False,4.7663812992543555,2539,0.24794921875
111100001100,49,"[1, 0, 3, 2]",465,4.582643508911133,True,4.7663812992543555,2539,0.24794921875
111100001100,50,"[1, 0, 3, 2]",465,4.619359970092773,False,4.7663812992543555,2539,0.24794921875
111100001100,51,"[1, 0, 3, 2]",465,4.647016525268555,True,4.7663812992543555,2539,0.24794921875
111100001100,52,"[1, 0, 3, 2]",465,4.683256149291992,False,4.7663812992543555,2539,0.24794921875
111100001100,53,"[1, 0, 3, 2]",465,4.710912704467773,True,4.7663812992543555,2539,0.24794921875
111100001100,54,"[1, 0, 3, 2]",465,4.7473907470703125,False,4.7663812992543555,2539,0.24794921875
111100001100,55,"[1, 0, 3, 2]",465,4.774808883666992,True,4.7663812992543555,2539,0.24794921875
111100001100,56,"[1, 0, 3, 2]",465,4.811286926269531,False,4.7663812992543555,2539,0.24794921875
111100001100,57,"[1, 0, 3, 2]",465,4.8389434814453125,True,4.7663812992543555,2539,0.24794921875
111100001100,58,"[1, 0, 3, 2]",465,4.875898361206055,False,4.7663812992543555,2539,0.24794921875
111100001100,59,"[1, 0, 3, 2]",465,4.904508590698242,True,4.7663812992543555,2539,0.24794921875
111100001100,60,"[1, 0, 3, 2]",465,4.941463470458984,False,4.7663812992543555,2539,0.24794921875
111100001100,61,"[1, 0, 3, 2]",465,4.969358444213867,True,4.7663812992543555,2539,0.24794921875
111100001100,62,"[1, 0, 3, 2]",465,5.005598068237305,False,4.7663812992543555,2539,0.24794921875
111100001100,63,"[1, 0, 3, 2]",465,5.033731460571289,True,4.7663812992543555,2539,0.24794921875
111100001100,64,"[1, 0, 3, 2]",465,5.071163177490234,False,4.7663812992543555,2539,0.24794921875
111100001100,65,"[1, 0, 3, 2]",465,5.099296569824219,True,4.7663812992543555,2539,0.24794921875
111100001100,66,"[1, 0, 3, 2]",465,5.135774612426758,False,4.7663812992543555,2539,0.24794921875
111100001100,67,"[1, 0, 3, 2]",465,5.163669586181641,True,4.7663812992543555,2539,0.24794921875
111100001100,68,"[1, 0, 3, 2]",465,5.199670791625977,False,4.7663812992543555,2539,0.24794921875
111100001100,69,"[1, 0, 3, 2]",465,5.227565765380859,True,4.7663812992543555,2539,0.24794921875
111100001100,70,"[1, 0, 3, 2]",465,5.263805389404297,False,4.7663812992543555,2539,0.24794921875
111100001100,71,"[1, 0, 3, 2]",465,5.291461944580078,True,4.7663812992543555,2539,0.24794921875
111100001100,72,"[1, 0, 3, 2]",465,5.328178405761719,False,4.7663812992543555,2539,0.24794921875
111100001100,73,"[1, 0, 3, 2]",465,5.357503890991211,True,4.7663812992543555,2539,0.24794921875
111100001100,74,"[1, 0, 3, 2]",465,5.394935607910156,False,4.7663812992543555,2539,0.24794921875
111100001100,75,"[1, 0, 3, 2]",465,5.423307418823242,True,4.7663812992543555,2539,0.24794921875
111100001100,76,"[1, 0, 3, 2]",465,5.4607391357421875,False,4.7663812992543555,2539,0.24794921875
111100001100,77,"[1, 0, 3, 2]",465,5.488872528076172,True,4.7663812992543555,2539,0.24794921875
111100001100,78,"[1, 0, 3, 2]",465,5.525827407836914,False,4.7663812992543555,2539,0.24794921875
111100001100,79,"[1, 0, 3, 2]",465,5.554437637329102,True,4.7663812992543555,2539,0.24794921875
111100001100,80,"[1, 0, 3, 2]",465,5.600214004516602,False,4.7663812992543555,2539,0.24794921875
111100001100,81,"[1, 0, 3, 2]",465,5.626440048217773,True,4.7663812992543555,2539,0.24794921875
111100001100,82,"[1, 0, 3, 2]",465,5.660533905029297,False,4.7663812992543555,2539,0.24794921875
111100001100,83,"[1, 0, 3, 2]",465,5.686521530151367,True,4.7663812992543555,2539,0.24794921875
111100001100,84,"[1, 0, 3, 2]",465,5.7201385498046875,False,4.7663812992543555,2539,0.24794921875
111100001100,85,"[1, 0, 3, 2]",465,5.746126174926758,True,4.7663812992543555,2539,0.24794921875
111100001100,86,"[1, 0, 3, 2]",465,5.779743194580078,False,4.7663812992543555,2539,0.24794921875
111100001100,87,"[1, 0, 3, 2]",465,5.80596923828125,True,4.7663812992543555,2539,0.24794921875
111100001100,88,"[1, 0, 3, 2]",465,5.8574676513671875,False,4.7663812992543555,2539,0.24794921875
111100001100,89,"[1, 0, 3, 2]",465,5.88679313659668,True,4.7663812992543555,2539,0.24794921875
111100001100,90,"[1, 0, 3, 2]",465,5.923986434936523,False,4.7663812992543555,2539,0.24794921875
111100001100,91,"[1, 0, 3, 2]",465,5.952119827270508,True,4.7663812992543555,2539,0.24794921875
111100001100,92,"[1, 0, 3, 2]",465,5.988359451293945,False,4.7663812992543555,2539,0.24794921875
