index,bitstring,energy,probability
0,0000000000111110110,40.75,0.0009765625
1,0001111000001000100,51.0,0.0009765625
2,0011010100111110100,51.0,0.0009765625
3,1000100001001101001,51.0,0.0009765625
4,1000000001110101000,51.25,0.0009765625
5,0001000000110111000,51.25,0.0009765625
6,1000000100000110010,51.25,0.0009765625
7,0101101000011111100,61.25,0.0009765625
8,0000110100111110110,61.25,0.0009765625
9,0001101100010101000,61.5,0.0009765625
10,0001100111000011000,61.5,0.0009765625
11,0110110000111000000,71.5,0.0009765625
12,0011010011011100000,71.5,0.0009765625
13,0111111000001111000,71.5,0.0009765625
14,1101000010101111000,71.5,0.0009765625
15,0001110011001010010,71.5,0.0009765625
16,0011000011011001010,71.5,0.0009765625
17,0000010101001001110,71.5,0.0009765625
18,0001001110011101110,71.5,0.0009765625
19,0011100010011111001,71.5,0.0009765625
20,0011000110011111001,71.5,0.0009765625
21,1000100000000110000,71.75,0.0009765625
22,1001001100000111000,71.75,0.0009765625
23,0010101100000100100,71.75,0.0009765625
24,1000100111000100100,71.75,0.0009765625
25,1100001000000010100,71.75,0.0009765625
26,1000100011000010100,71.75,0.0009765625
27,0010101001010110010,71.75,0.0009765625
28,1100010110001100000,81.75,0.0009765625
29,1111001010001101000,81.75,0.0009765625
30,1101001001001010100,81.75,0.0009765625
31,1111100010011001100,81.75,0.0009765625
32,0011110011101101010,81.75,0.0009765625
33,1110001100011000110,81.75,0.0009765625
34,0000010011111110110,81.75,0.0009765625
35,0011001000101000001,81.75,0.0009765625
36,1000000110101100001,81.75,0.0009765625
37,0010101000001010001,81.75,0.0009765625
38,1001100110011110001,81.75,0.0009765625
39,0010100100101111001,81.75,0.0009765625
40,0000001100111110101,81.75,0.0009765625
41,0010000011011101101,81.75,0.0009765625
42,0010000011100110100,82.0,0.0009765625
43,0010000110010101100,82.0,0.0009765625
44,0011000010000000010,82.0,0.0009765625
45,0010000110000100010,82.0,0.0009765625
46,0001000100000101010,82.0,0.0009765625
47,1100100011001101000,92.0,0.0009765625
48,1100100110001011000,92.0,0.0009765625
49,1100110110001100100,92.0,0.0009765625
50,0110110001111100100,92.0,0.0009765625
51,1100011000011001100,92.0,0.0009765625
52,0001111110011101100,92.0,0.0009765625
53,1011110100001011100,92.0,0.0009765625
54,0110000110001000010,92.0,0.0009765625
55,0010101100001100110,92.0,0.0009765625
56,0000100101111000001,92.0,0.0009765625
57,0000110010001101001,92.0,0.0009765625
58,1000000110111101001,92.0,0.0009765625
59,0110000100101011001,92.0,0.0009765625
60,1010000000101100101,92.0,0.0009765625
61,0000001100001101011,92.0,0.0009765625
62,0000010101010000000,92.25,0.0009765625
63,0001001000100000100,92.25,0.0009765625
64,0100101011010100100,92.25,0.0009765625
65,0110101000010111100,92.25,0.0009765625
66,0000000010100000010,92.25,0.0009765625
67,0001101010000100010,92.25,0.0009765625
68,0010101001010011010,92.25,0.0009765625
69,1000000010110111110,92.25,0.0009765625
70,0111001011101000000,102.25,0.0009765625
71,1110001001001100000,102.25,0.0009765625
72,0000010101001001000,102.25,0.0009765625
73,1011110110001011000,102.25,0.0009765625
74,1101100011011011000,102.25,0.0009765625
75,0100100111011000100,102.25,0.0009765625
76,1100100010111000100,102.25,0.0009765625
77,1111100100001010100,102.25,0.0009765625
78,0001111001101010100,102.25,0.0009765625
79,1110110001001101100,102.25,0.0009765625
80,0110001100101101100,102.25,0.0009765625
81,0100000111101011100,102.25,0.0009765625
82,1100100001111011100,102.25,0.0009765625
83,0101100000101111100,102.25,0.0009765625
84,1010110001011100010,102.25,0.0009765625
85,1110000011101010010,102.25,0.0009765625
86,0001100000101110001,102.25,0.0009765625
87,0110001000101111001,102.25,0.0009765625
88,0010000010001000101,102.25,0.0009765625
89,0011101111010000000,102.5,0.0009765625
90,0010110011110100000,102.5,0.0009765625
91,1010000010010001000,102.5,0.0009765625
92,1111001011000101000,102.5,0.0009765625
93,0111101011000101000,102.5,0.0009765625
