iteration,energy
1,1.12646484375
2,8.362060546875
3,11.681884765625
4,-42.43554687499999
5,23.222900390625
6,-5.57666015625
7,-16.9140625
8,39.303955078125
9,-33.442626953125
10,-20.950927734374996
11,730.86083984375
12,-0.125732421875
13,-525.876953125
14,-629.54833984375
15,786.696533203125
16,20.762939453125
17,694.600830078125
18,507.610595703125
19,540.497802734375
20,164.286376953125
21,-124.203125
22,13.2705078125
23,615.061279296875
24,109.77587890625
25,2.414306640625
26,968.4160156250001
27,937.68408203125
28,-180.57275390625
29,402.93212890625
30,306.656982421875
31,-1067.864013671875
32,-1085.025146484375
33,437.197021484375
34,290.1875
35,252.39111328125
36,200.369873046875
37,949.612060546875
38,-635.518310546875
39,-37.92919921875
40,-186.79638671875003
41,58.759033203125
42,-717.114990234375
43,32.08447265624999
44,2647.89697265625
45,2431.4958496093755
46,365.292724609375
47,146.930419921875
48,-418.4853515625
49,67.57275390625
50,-314.74340820312506
51,43.28320312500001
52,-389.2958984375
53,-139.082763671875
54,-200.197509765625
55,-100.8046875
56,163.822509765625
57,57.04150390625
58,-660.160400390625
59,-39.34814453125001
60,155.511962890625
61,110.870849609375
62,230.305419921875
63,247.192626953125
64,294.78466796875
65,-107.962158203125
66,-167.4228515625
67,-128.309326171875
68,259.9072265625
69,-174.986328125
70,-246.524658203125
71,-86.513916015625
72,274.134521484375
73,-108.79052734375
74,344.95458984375
75,132.947265625
76,-299.527099609375
77,-314.19921875
78,324.615234375
79,121.452880859375
80,80.68017578125
81,-167.676025390625
82,7.519287109374999
83,8.710205078124996
84,49.24462890625
85,-397.65405273437494
86,-92.71557617187499
87,41.07568359374999
88,133.2841796875
89,441.873779296875
90,-133.5830078125
91,395.148193359375
92,305.25146484375
93,-38.361328125
94,-546.906982421875
95,231.471923828125
96,318.7939453125
97,-55.71191406250001
98,292.135986328125
99,368.55224609375
100,61.721923828125
101,-273.66064453125
102,52.633544921875
103,107.67919921875
104,-7.118408203125
105,-67.059814453125
106,-19.385009765625
107,571.539794921875
108,3.97412109375
109,537.33984375
110,1028.38818359375
111,-396.57958984375
112,155.42163085937497
113,115.69873046875
114,953.492431640625
115,-375.466064453125
116,922.542724609375
117,615.683837890625
118,381.026123046875
119,-67.0146484375
120,-2.422119140625
121,72.767822265625
122,31.330810546875
123,-66.184814453125
124,-180.329345703125
125,-28.389648437499996
126,182.4482421875
127,-550.64599609375
128,565.714599609375
129,41.951171875
130,275.588623046875
131,-96.845947265625
132,616.901611328125
133,-27.220703125
134,-1175.63916015625
135,-397.173828125
136,-621.3427734375
137,349.792236328125
138,14.7314453125
139,-417.0556640625
140,-618.87109375
141,310.77563476562506
142,12.96875
143,1199.2663574218748
144,791.6306152343751
145,-350.016357421875
146,713.6643066406249
147,937.56787109375
148,-187.617431640625
149,-233.6220703125
150,725.397705078125
151,976.532470703125
152,-20.119873046875
153,300.485595703125
154,-271.703369140625
155,202.183349609375
156,-64.3125
157,27.893798828125
158,-315.707275390625
159,281.91748046875
160,-114.862060546875
161,164.48876953125003
162,79.98950195312501
163,-24.773681640625
164,-31.548828125
165,233.438232421875
166,212.562744140625
167,312.63916015625
168,-67.4345703125
169,280.96435546875
170,-597.82177734375
171,-589.1162109375
172,-1179.66162109375
173,341.10107421875
174,279.316162109375
175,-309.652099609375
176,-336.678955078125
177,317.048828125
178,272.228515625
179,1660.773193359375
180,1817.575927734375
181,-153.97998046875
182,308.88818359374994
183,73.99755859375001
184,222.62109375
185,205.8583984375
186,214.143798828125
187,-23.834228515625
188,-996.09423828125
189,-493.54467773437506
190,-97.57617187499999
191,-55.27783203125
192,114.2470703125
193,180.59155273437497
194,189.900634765625
195,26.811767578125
196,69.75634765625
197,88.2890625
198,8.424072265625
199,91.3271484375
200,305.66259765625
201,163.72802734375
202,115.865478515625
203,313.71142578125
204,326.736572265625
205,118.70263671875001
206,-173.0224609375
207,-338.4189453125
208,426.0576171875
209,-59.85888671875
210,-86.962158203125
211,183.399658203125
212,94.258056640625
213,0.18066406249999645
214,-51.365478515625
215,9.7470703125
216,-163.73388671875
217,-222.582275390625
218,611.601806640625
219,743.346923828125
220,-55.990966796875
221,-222.887451171875
222,486.1015625
223,700.1796875
224,-434.97802734375
225,-486.01293945312494
226,55.5859375
227,-2.057373046875007
228,795.71337890625
229,-26.34936523437503
230,173.67456054687503
231,-174.193359375
232,791.072998046875
233,95.138427734375
234,46.953369140625
235,862.6992187499999
236,-34.30029296875
237,-235.84619140625
238,-276.22265625
239,1095.21533203125
240,71.641845703125
241,-178.346923828125
242,1532.724609375
243,588.671630859375
244,194.61962890625
245,-113.899658203125
246,45.767333984375
247,-105.638427734375
248,261.947998046875
249,-52.49243164062499
250,75.248046875
251,612.982177734375
252,294.306640625
253,11.5908203125
254,133.873046875
255,182.984130859375
256,94.148681640625
257,118.83740234374999
258,252.4765625
259,199.361328125
260,151.34790039062497
261,50.29687500000001
262,569.9599609375
263,525.744384765625
264,-295.447021484375
265,2447.52783203125
266,2450.31103515625
267,648.9931640625001
268,-222.212890625
269,-266.2119140625
270,-213.023681640625
271,342.24365234375
272,-97.87646484375
273,-113.6904296875
274,51.74877929687501
275,229.140869140625
276,-94.74121093749999
277,-27.201416015625
278,1328.34619140625
279,163.28027343750003
280,-451.05102539062506
281,258.277587890625
282,135.2255859375
283,356.59716796875
284,-413.404541015625
285,335.766357421875
286,296.61181640625006
287,-132.685546875
288,-415.11499023437506
289,495.639404296875
290,319.363525390625
291,-145.59375
292,119.09057617187499
293,107.17553710937499
294,264.21875
295,-117.87255859375001
296,299.7421875
297,-66.283935546875
298,404.73437499999994
299,-259.0439453125
300,-40.56054687499999
301,958.9318847656251
302,403.01025390625
303,-296.061279296875
304,-116.436279296875
305,8.226318359374993
306,241.77416992187497
307,56.176025390625
308,135.666748046875
309,29.573974609375
310,-84.38696289062501
311,103.54736328124999
312,96.066650390625
313,-82.3330078125
314,160.74536132812497
315,-103.64453125
316,-6.80419921875
317,-351.216064453125
318,-170.32080078125
319,84.339599609375
320,525.22265625
321,-316.8935546875
322,-32.9482421875
323,-318.450439453125
324,310.014404296875
325,367.582763671875
326,-510.962646484375
327,301.41796875
328,-197.2021484375
329,-795.775146484375
330,-482.8486328125
331,282.397705078125
332,-880.185302734375
333,178.187744140625
334,-193.089599609375
335,-659.9328613281249
336,1456.391357421875
337,-485.783447265625
338,272.47412109375
339,-633.1411132812499
340,1514.70654296875
341,-101.41796875
342,-249.65966796875
343,2822.978271484375
344,2544.759521484375
345,-1123.58984375
346,912.155029296875
347,867.728271484375
348,2666.247802734375
349,-1128.826171875
350,889.175048828125
351,-285.268798828125
352,-70.982177734375
353,177.9853515625
354,-218.686279296875
355,240.72412109375
356,492.04052734375
357,291.79833984375
358,-183.630615234375
359,554.348876953125
360,-321.181640625
361,-66.697265625
362,179.024658203125
363,-52.0078125
364,-56.406982421875
365,185.066162109375
366,213.443603515625
367,-151.594970703125
368,628.427978515625
369,-12.931884765625
370,-282.189697265625
371,-339.585205078125
372,1559.36572265625
373,-202.69287109375
374,-463.274169921875
375,-411.693115234375
376,1575.788818359375
377,-141.28857421875
378,146.22705078125
379,190.5107421875
380,92.68310546875
381,199.23486328125
382,-411.43945312499994
383,283.52392578125
384,54.74560546874999
385,320.9736328125
386,-23.45361328125
387,626.045166015625
388,184.489013671875
389,141.7099609375
390,-328.614013671875
391,-262.421630859375
392,507.77734375
393,127.34130859375
394,-345.2880859375
395,50.619873046875
396,-432.509033203125
397,571.15771484375
398,608.958984375
399,-438.577880859375
400,112.014892578125
401,198.36572265625
402,648.4130859375
403,-543.002197265625
404,631.415771484375
405,-219.734375
406,-143.861083984375
407,52.6767578125
408,543.033935546875
409,324.16308593750006
410,-278.284912109375
411,19.43359375
412,586.99169921875
413,-168.15185546875
414,195.00781250000003
415,1034.6923828125
416,853.4599609375
417,560.362548828125
418,427.290283203125
419,420.162109375
420,974.897216796875
421,422.34912109375006
422,2555.43310546875
423,2316.080322265625
424,-1127.17919921875
425,-1446.237060546875
426,1004.66357421875
427,-1369.737548828125
428,4135.397216796875
429,-1467.110107421875
430,1036.344482421875
431,769.167236328125
432,439.18359375
433,155.745849609375
434,-261.861572265625
435,-203.06689453125
436,-334.385986328125
437,193.9443359375
438,-261.17333984375
439,-128.6572265625
440,-89.01220703125
441,92.647705078125
442,168.23193359375
443,-58.394287109375
444,121.09619140625
445,-193.703125
446,218.245849609375
447,-87.091064453125
448,122.755859375
449,75.7705078125
450,245.67456054687503
451,12.088623046875
452,247.983642578125
453,34.3662109375
454,22.194580078125
455,-199.525390625
456,269.1533203125
457,-30.368896484375
458,465.523681640625
459,-63.12548828125
460,-24.345458984375004
461,112.26611328125
462,280.71484375
463,-58.230224609375
464,218.81201171875
465,301.61279296875
466,297.5361328125
467,32.118408203125
468,-188.09765625000003
469,-104.529541015625
470,520.618408203125
471,315.97753906250006
472,184.999755859375
473,181.39501953125
474,494.6591796875
475,401.62499999999994
476,564.185546875
477,-222.8193359375
478,-94.520263671875
479,-69.608642578125
480,-39.93017578125
481,-258.900146484375
482,-81.88525390625
483,-17.7919921875
484,-76.595703125
485,740.194091796875
486,721.9001464843751
487,-403.67944335937506
488,470.65991210937506
489,414.82666015625
490,482.098876953125
491,414.24072265624994
492,557.38818359375
493,376.0595703125
494,424.70361328125
495,278.03515625
496,-170.5546875
497,130.01220703125003
498,952.2944335937501
499,367.676025390625
500,625.976318359375
501,87.83056640625
502,831.97900390625
503,-114.08642578125
504,500.578369140625
505,873.800048828125
506,151.55322265625
507,66.196044921875
508,704.44482421875
509,2172.105224609375
510,99.48510742187499
511,122.21875000000001
512,87.803955078125
513,1676.3698730468748
514,401.154296875
515,47.927978515625
516,-161.69482421875
517,-161.156005859375
518,221.46484375
519,31.11572265625
520,-204.424072265625
521,-91.390625
522,-176.196044921875
523,-22.457763671875
524,-201.94702148437503
525,-56.0615234375
526,-54.102783203125
527,-149.188232421875
528,-186.255859375
529,-52.73095703125
530,-90.280517578125
531,-34.98291015625
