iteration,energy,paramter,std
1,4.913954377317049,[0.5 0.5 0.5 0.5],0.1212302928212598
2,2.1521993591006665,[2.5 0.5 0.5 0.5],0.11982562550394547
3,-0.11803108860828283,[2.5 2.5 0.5 0.5],0.10298716903744935
4,0.45603344820797365,[2.5 2.5 2.5 0.5],0.09727249834545641
5,-0.41168138127979537,[2.5 2.5 0.5 2.5],0.09999134718711455
6,3.5370330501049714,[4.02046788 3.74986193 0.18395217 2.66166743],0.11464998566025175
7,1.2330994805971107,[1.54960772 2.79921863 0.42433772 2.5387034 ],0.10883106045191282
8,1.4625496305577925,[2.5        2.37742499 0.01525742 2.5       ],0.11327271649163113
9,0.1220764962182972,[2.60036629 1.99513601 1.35689679 2.52769206],0.09896963725819358
10,-1.1585853435443956,[2.7365131  2.90705077 0.66812281 2.51029299],0.10386774526894392
11,0.15717870733035413,[2.3481073  3.17482079 0.83353676 2.51914568],0.10375709467533455
12,-1.1629808139125615,[2.73766813 2.8992462  0.67009632 2.76016067],0.10491352868455911
13,0.11357571300355898,[3.04144801 2.72381787 1.02629031 2.75188242],0.0998717302362143
14,-2.57712219297349,[2.85398423 2.99029177 0.46845331 2.76478286],0.09469278191951995
15,-4.027697589519259,[2.96275396 3.09107082 0.26723795 2.76979365],0.10211322888570828
16,-2.3461269195794126,[3.07739244 3.18637835 0.06655914 2.76821029],0.08547139653737135
17,-5.289808502209291,[2.86161083 3.16014106 0.24225801 2.77040373],0.0955447702092657
18,-2.923265335954012,[2.76741778 3.20766605 0.2876802  2.99245298],0.09874832556070304
19,-3.466330427729153,[2.90711501 3.25215166 0.31206638 2.75573368],0.10095723486087811
20,-4.183529872416235,[2.68996276 3.06959767 0.18500402 2.62356772],0.08441955650735287
21,-8.628732906751068,[2.88933792 3.19561515 0.12582332 2.7767882 ],0.05730806377879577
22,-2.940606377950939,[2.87969337 3.21349423 0.02349349 2.84564258],0.08156190286837088
23,-8.150870863980467,[2.88229455 3.1893335  0.09153138 2.656955  ],0.047774646540848474
24,-7.986544822786796,[2.9183208  3.24826616 0.14108515 2.76896583],0.06574489737035925
25,-7.756387192950238,[2.9433552  3.16421695 0.12428736 2.77636758],0.05913492558828464
26,-8.602988062767261,[2.8847173  3.19394145 0.11697043 2.74722407],0.052897000322451905
