iteration,energy,paramter,std
1,-0.3144873692892298,[1.17809725 1.17809725 6.22166729 6.22166729],0.029837311131980473
2,0.08716102114231167,[3.17809725 1.17809725 6.22166729 6.22166729],0.02413519282847734
3,-0.5635098737469295,[1.17809725 3.17809725 6.22166729 6.22166729],0.024210558857459024
4,0.46489890513450294,[1.17809725 3.17809725 8.22166729 6.22166729],0.029336385975269587
5,-0.5389816860911842,[1.17809725 3.17809725 6.22166729 8.22166729],0.024968198590605527
6,-0.4290525816584507,[0.46850874 3.61804301 4.40478698 6.17833357],0.020245046627568385
7,-0.8672722150864317,[2.12656583 3.25265041 5.91377892 6.21432396],0.01713970078900819
8,-0.4232729179949496,[3.05105085 3.62937523 5.86873487 6.17721737],0.025881546218405202
9,-0.8458739368233196,[2.26989587 2.94479796 6.28077125 6.21432396],0.018851556101446915
10,0.6037665896872638,[2.14128091 2.50512915 5.24973656 6.20775407],0.02963831459328339
11,-0.5745413798422611,[2.12345074 3.25451395 5.91655876 5.71434487],0.020732568635434087
12,-1.016466398819186,[2.41710219 4.00156898 6.39379474 6.56687811],0.019592337578199018
13,-0.7122964413551783,[2.61293943 3.96582158 6.24393527 7.00036633],0.019909469987096046
14,-0.9761056318863395,[2.20734555 3.98459582 6.4614779  6.68363878],0.020520098109122153
15,-1.5658406703238192,[2.36940435 4.23872438 6.56959736 6.16615917],0.01744601826357166
16,-1.3731827083385346,[2.27177182 4.44172671 6.75168244 5.75860185],0.021763169370036854
17,-1.3351873408956711,[2.44838437 4.09401948 6.75740682 6.15907023],0.021627389402905605
18,-0.5828892402114679,[2.76796405 4.41967508 6.32998056 6.13468223],0.021155362705248225
19,-1.8605899116705404,[2.3817028  4.40433519 6.69718049 6.30270349],0.019297934921032007
20,-0.8768325128351828,[1.96208047 4.49914879 6.74458586 6.55306365],0.030215415496252084
21,-1.6908867820428404,[2.58071438 4.53991282 6.63456158 6.32703389],0.02109721261384823
22,-1.9748242503032747,[2.39249462 4.35033568 6.65496066 6.406675  ],0.018163816238974038
23,-1.8668502937002434,[2.22695571 4.42102157 6.64952194 6.58008432],0.021878220100824994
24,-1.821883286819487,[2.42923254 4.29458407 6.75224164 6.44794841],0.021660331380042114
25,-1.9077561215162022,[2.35302787 4.30611277 6.65288525 6.38696074],0.018334700462352
26,-1.8223443371155472,[2.45706762 4.36882961 6.55113344 6.42492909],0.01767614766283715
27,-1.9418073736709411,[2.35383141 4.3848971  6.65837126 6.44139217],0.019342579312940623
28,-1.9341179436815303,[2.40734339 4.34304727 6.67784531 6.42006336],0.01985274548988371
29,-1.9677910230990763,[2.38991685 4.35671823 6.66461781 6.39650159],0.018150319099378837
30,-1.914509720831232,[2.40601628 4.36337964 6.63142209 6.39833724],0.018478070715958913
31,-1.9610124397223299,[2.38245467 4.3581612  6.65524884 6.41573138],0.0188187164409141
32,-1.9322609865021037,[2.38370107 4.33830178 6.65344023 6.40223793],0.018664967105856613
33,-1.951094965624668,[2.39720077 4.35464676 6.65063878 6.40540092],0.018679548739884436
34,-1.9458440307338665,[2.39598174 4.34862152 6.66051087 6.41056498],0.01890822834149452
35,-1.931785237465016,[2.39168945 4.35202441 6.65719099 6.40407033],0.01869188038243435
36,-1.9512764993472536,[2.3916843  4.35165839 6.65504878 6.40785853],0.01858242792350808
37,-1.9157682647047451,[2.39257522 4.34698354 6.65298477 6.4063413 ],0.0191422913383842
38,-1.961558407387322,[2.39409458 4.35117894 6.65425352 6.406466  ],0.018601023549989226
39,-1.945983665420133,[2.39339257 4.34974726 6.65636684 6.40750252],0.01862400657504443
40,-1.9059186246594968,[2.39224786 4.35056539 6.65530349 6.40582501],0.019304650550333428
41,-1.975886542397783,[2.39245693 4.34978313 6.65428379 6.40710951],0.018364633905561697
42,-1.9532959289237217,[2.39268582 4.34961007 6.65457716 6.40737411],0.018906060076701717
43,-1.9723813153682144,[2.39224436 4.34977299 6.65436202 6.40720003],0.01822049011126849
44,-1.929691040623008,[2.39250179 4.35017582 6.65409588 6.40732605],0.018864575781693017
45,-1.9440616790326115,[2.39235555 4.34951618 6.65424776 6.40671507],0.018724455010955845
46,-1.947660418218836,[2.39240624 4.34964966 6.65426578 6.40691229],0.018597675780104708
47,-1.939145443058207,[2.39245203 4.34971555 6.65419831 6.40716431],0.018468826177796528
48,-1.9299499410607632,[2.39247426 4.34999558 6.65438949 6.40705476],0.018859670398857213
49,-1.907849366375458,[2.39250643 4.34972551 6.65437512 6.40713762],0.018947673481901267
50,-1.9503428480066882,[2.3924333  4.34976692 6.65427797 6.40705593],0.018427916914258387
51,-1.9088853137148527,[2.3924835  4.34978476 6.65427385 6.40709838],0.018490487086613685
52,-1.9359633814437922,[2.39240771 4.34980449 6.65429716 6.40713535],0.018946318860492098
53,-1.933043486518232,[2.39245906 4.34976196 6.65430511 6.4071144 ],0.018816850110786917
54,-1.919052553152599,[2.39245311 4.34977388 6.65427371 6.40711509],0.018967988777889303
55,-1.9539721639099186,[2.39247025 4.34980666 6.65429329 6.40709903],0.018815457222600057
56,-1.9482115860351719,[2.39245993 4.34978278 6.65426924 6.40711298],0.018502583711421505
57,-1.934308122288602,[2.3924577  4.34978021 6.65428239 6.40710265],0.018521502981087463
58,-1.929019289242884,[2.39244527 4.3497899  6.65428638 6.40711617],0.018896666117461325
59,-1.9410406618569047,[2.39246267 4.34978737 6.65428613 6.40711085],0.0186234916307697
60,-1.8944911233585617,[2.3924576  4.34977712 6.65428571 6.40711374],0.019397389726146328
61,-1.9477781005968304,[2.39245399 4.34978554 6.65428352 6.40710948],0.018758625234502845
62,-1.950429157508623,[2.39245778 4.34978332 6.65428021 6.4071105 ],0.018503188206081985
63,-1.9409476135168773,[2.39245671 4.34978178 6.65428468 6.4071105 ],0.01905418787459729
64,-1.9627765329018423,[2.39245651 4.34978258 6.6542835  6.40710892],0.01808884988518858
65,-1.9436412629384308,[2.39245823 4.34978411 6.65428432 6.40710866],0.01843713808381617
66,-1.9453082570901266,[2.39245718 4.3497832  6.65428298 6.40710994],0.018486311342329115
67,-1.9381023843388274,[2.39245621 4.34978371 6.65428403 6.40710958],0.019057488539769372
68,-1.9440500679206276,[2.39245729 4.34978316 6.65428398 6.40710926],0.01902187403811368
69,-1.9368336712264442,[2.39245687 4.34978281 6.65428398 6.4071098 ],0.018649235737508582
70,-1.9175547189202933,[2.39245697 4.34978319 6.65428357 6.40710956],0.019062044627235132
71,-1.9284234383141219,[2.39245695 4.34978322 6.65428383 6.40710958],0.018810975132726317
72,-1.984181139525976,[2.39245677 4.34978307 6.65428381 6.40710934],0.018371249098441404
73,-1.9609654326278725,[2.39245678 4.34978295 6.65428383 6.40710937],0.018753119810454195
74,-1.9519328074549842,[2.39245681 4.34978307 6.65428385 6.40710931],0.018570139886899147
75,-1.9231526581058824,[2.39245676 4.34978307 6.65428369 6.40710933],0.01936849996625435
76,-1.9287196170989112,[2.39245669 4.34978311 6.65428386 6.4071094 ],0.018754431169145543
77,-1.9285490081457777,[2.39245681 4.34978308 6.65428384 6.40710931],0.01905991310894838
78,-1.951192905127376,[2.39245675 4.34978306 6.65428382 6.40710932],0.018821036948212383
