index,bitstring,energy,probability
0,011001010010000100000,600.75,0.0009765625
1,011001010010100101000,951.0,0.0009765625
2,000000110010000110110,1001.25,0.0009765625
3,010100001010110010000,1201.25,0.0009765625
4,010000000000000101000,1201.5,0.0009765625
5,000000000101001011010,1201.5,0.0009765625
6,000100000011100011001,1351.5,0.0009765625
7,000100100011000001001,1401.75,0.0009765625
8,000001010000001110101,1401.75,0.0009765625
9,001001001000011100110,1451.75,0.0009765625
10,111001000001100000010,1551.75,0.0009765625
11,111000000000101011001,1551.75,0.0009765625
12,000000000100000110001,1602.0,0.0009765625
13,000000100110000001111,1602.0,0.0009765625
14,000110000100011011011,1652.0,0.0009765625
15,010100000010100101000,1752.0,0.0009765625
16,000000110000100010010,1752.0,0.0009765625
17,000010001011100101101,1752.0,0.0009765625
18,011001100001110101001,1802.0,0.0009765625
19,000001010101001001010,1802.25,0.0009765625
20,001100010100001100110,1802.25,0.0009765625
21,000100000101010010001,1852.25,0.0009765625
22,010001100000100001001,1952.25,0.0009765625
23,101000000101110101010,2002.25,0.0009765625
24,100101001001110001001,2002.25,0.0009765625
25,101000011001000111010,2002.5,0.0009765625
26,011010000110001000110,2002.5,0.0009765625
27,000001010101000000101,2002.5,0.0009765625
28,011000001000101010100,2152.5,0.0009765625
29,100000000101100100010,2152.5,0.0009765625
30,001010100001101110010,2152.5,0.0009765625
31,000010100011100010111,2152.5,0.0009765625
32,011110000101110000100,2202.5,0.0009765625
33,101000010011110110001,2202.5,0.0009765625
34,011010011000110011001,2202.5,0.0009765625
35,110001000100110000101,2202.5,0.0009765625
36,010011110000110110101,2202.5,0.0009765625
37,000100101110000010000,2202.75,0.0009765625
38,000010110010000010100,2202.75,0.0009765625
39,100010011101001001010,2202.75,0.0009765625
40,010001101000001100110,2202.75,0.0009765625
41,111110000001000100001,2202.75,0.0009765625
42,110100000100000010101,2202.75,0.0009765625
43,000001001001010010000,2252.75,0.0009765625
44,100000101100011110001,2252.75,0.0009765625
45,001111000110100100100,2352.75,0.0009765625
46,110101001000100011010,2352.75,0.0009765625
47,000001101111101100110,2352.75,0.0009765625
48,101011010001100100101,2352.75,0.0009765625
49,011100110001100100101,2352.75,0.0009765625
50,111101000101110001000,2402.75,0.0009765625
51,100100110010111110100,2402.75,0.0009765625
52,000001101111001100000,2403.0,0.0009765625
53,101001010101000000100,2403.0,0.0009765625
54,001110100111000010010,2403.0,0.0009765625
55,101000010101001011010,2403.0,0.0009765625
56,011000011110010110000,2453.0,0.0009765625
57,000011111011011000010,2453.0,0.0009765625
58,001010011011010101001,2453.0,0.0009765625
59,101001001101100000000,2553.0,0.0009765625
60,100000010000101010000,2553.0,0.0009765625
61,010101000001100110000,2553.0,0.0009765625
62,010100111010100000100,2553.0,0.0009765625
63,100110011110101000010,2553.0,0.0009765625
64,110000111110100100110,2553.0,0.0009765625
65,011001001000100110001,2553.0,0.0009765625
66,110110000010100110001,2553.0,0.0009765625
67,100001110111101001001,2553.0,0.0009765625
68,011011101000100101001,2553.0,0.0009765625
69,001001001101101111001,2553.0,0.0009765625
70,001111011000101100101,2553.0,0.0009765625
71,000101010010101100101,2553.0,0.0009765625
72,101011010000110101100,2603.0,0.0009765625
73,000010010101110100010,2603.0,0.0009765625
74,011010000010111000110,2603.0,0.0009765625
75,010001010001110000001,2603.0,0.0009765625
76,100000110011000001000,2603.25,0.0009765625
77,001111000100000001100,2603.25,0.0009765625
78,101111000100000000110,2603.25,0.0009765625
79,110110000010000110110,2603.25,0.0009765625
80,101001100000001001110,2603.25,0.0009765625
81,010100010010000010101,2603.25,0.0009765625
82,011011001000011000100,2653.25,0.0009765625
83,010101111110100100000,2753.25,0.0009765625
84,011000111101100010000,2753.25,0.0009765625
85,000010110110101011000,2753.25,0.0009765625
86,111010010110100111000,2753.25,0.0009765625
87,100110110101100000010,2753.25,0.0009765625
