iteration,energy,paramter,std
1,0.7818475408923058,[0.5 0.5 0.5 0.5],0.02397133837928742
2,2.2216384555113446,[2.5 0.5 0.5 0.5],0.04068986358756583
3,0.23183018775159822,[0.5 2.5 0.5 0.5],0.018678632419373696
4,-0.5629094929572649,[0.5 2.5 2.5 0.5],0.022910751289515183
5,-0.5381478028379624,[0.5 2.5 2.5 2.5],0.01747902108333235
6,-0.3311339157605469,[-1.16038648  3.1342875   3.41650461  0.47144448],0.01678808481707254
7,-0.6440440614820369,[1.19263116 2.91033756 3.09291137 0.48152667],0.024743602756129864
8,-0.599526367278959,[1.37186345 2.09115932 3.63746159 0.46456013],0.019503661555322037
9,0.014080003900453233,[1.54951921 2.77400206 2.77035354 0.48152667],0.033907267865674384
10,-0.23372320787082634,[0.51907981 3.24304449 3.75287098 0.47214652],0.02004731702073449
11,-0.2859602802310529,[ 1.1886306   2.91186583  3.08095365 -0.01831198],0.026767901890495605
12,0.9478173357962311,[1.61794888 2.86701458 2.81669441 1.34230083],0.037446688859666295
13,-0.3403172179241498,[ 1.26970108  2.90395749  3.02376411 -0.00759313],0.02521954471718257
14,-0.36387608249797354,[1.01821324 2.98477009 3.25579283 0.47873111],0.02982636404015743
15,-0.45759192717609576,[1.27958147 2.97237581 3.15773426 0.48525402],0.027056550760353713
16,-0.28146347821217743,[1.15751454 2.78250553 2.90525065 0.58006219],0.025849428620177858
17,-0.3756637817025748,[1.17172672 3.01219132 3.02386492 0.47471464],0.024040961340984275
18,0.021752301854386313,[1.20463284 2.81637338 3.09220014 0.2501694 ],0.034053085849316364
19,-0.9388454917742305,[1.37137697 2.91832054 3.20766451 0.61312426],0.020552117907072374
20,-0.9102669131095183,[1.53118261 2.8243969  3.30125776 0.47390927],0.020271750498786243
21,-1.1288222852321832,[1.39387778 2.72804014 3.19350994 0.77308279],0.019685347510989517
22,0.09176132413464044,[1.30203841 2.70082726 3.41263696 0.84594115],0.029939948735564357
