bitstring,energy,prob
1011,2.6926790496174196,0.0046875
1000,2.0,0.01015625
0001,7.0,0.006640625
1001,2.0,0.02998046875
0100,2.3831906496271777,0.04501953125
0111,3.1818872011445904,0.0705078125
1101,1.3831906496271777,0.31279296875
0110,6.136129710583916,0.0248046875
0010,2.692679049617419,0.13330078125
1100,4.7353731677385404,0.0083984375
1110,13.09037222002324,0.01259765625
0000,4.0,0.08837890625
1010,5.294739040945382,0.0591796875
0011,3.0906190582894566,0.13525390625
0101,2.031008131515815,0.0359375
1111,7.136129710583916,0.02236328125
