iteration,energy
1,-1.580322265625
2,1.423095703125
3,4.3505859375
4,-6.320556640625001
5,4.951904296875
6,90.82617187499999
7,5.751708984375
8,-17.78857421875
9,-9.748779296875
10,0.27197265625
11,-10.577636718749998
12,45.5185546875
13,2.53369140625
14,-4.88623046875
15,-27.045654296875
16,-22.25830078125
17,-29.166015625
18,7.6337890625
19,-36.21337890625
20,-38.84375
21,-27.68994140625
22,-35.73046875
23,-42.15185546874999
24,-38.11767578125
25,-42.032958984375
26,-36.43212890625
27,-40.685302734375
28,-40.7373046875
29,-41.9970703125
30,-41.93359375
