iteration,energy,paramter,std
1,8.339452649062967,"[4.71238898038469, 4.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 0.0, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 4.71238898038469, 4.71238898038469]",0.0
2,11.38710275415208,"[6.71238898038469, 4.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 0.0, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 4.71238898038469, 4.71238898038469]",0.0
3,9.75893308812057,"[4.71238898038469, 6.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 0.0, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 4.71238898038469, 4.71238898038469]",0.0
4,21.340922754139747,"[4.71238898038469, 4.71238898038469, 2.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 0.0, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 4.71238898038469, 4.71238898038469]",0.0
5,15.029239637203723,"[4.71238898038469, 4.71238898038469, 0.0, 3.5707963267948966, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 0.0, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 4.71238898038469, 4.71238898038469]",0.0
6,13.880166120084972,"[4.71238898038469, 4.71238898038469, 0.0, 1.5707963267948966, 5.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 0.0, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 4.71238898038469, 4.71238898038469]",0.0
7,12.463497314627315,"[4.71238898038469, 4.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 5.141592653589793, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 0.0, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 4.71238898038469, 4.71238898038469]",0.0
8,9.132906470147777,"[4.71238898038469, 4.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 0.0, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 4.71238898038469, 4.71238898038469]",0.0
9,12.418147142191517,"[4.71238898038469, 4.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 2.0, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 0.0, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 4.71238898038469, 4.71238898038469]",0.0
10,8.348651647290382,"[4.71238898038469, 4.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 5.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 4.71238898038469, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 0.0, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 4.71238898038469, 4.71238898038469]",0.0
