iteration,energy,paramter,std
1,2.015519206447124,"[1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 4.71238898038469]",0.0
2,2.6867039863156537,"[3.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 4.71238898038469]",0.0
3,3.2375438205783986,"[1.5707963267948966, 5.141592653589793, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 4.71238898038469]",0.0
4,2.680934857426087,"[1.5707963267948966, 3.141592653589793, 2.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 4.71238898038469]",0.0
5,2.6851339539523886,"[1.5707963267948966, 3.141592653589793, 0.0, 5.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 4.71238898038469]",0.0
6,2.6869462038002894,"[1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 2.0, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 4.71238898038469]",0.0
7,5.437227858235496,"[1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 2.0, 3.141592653589793, 0.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 4.71238898038469]",0.0
8,4.697724639796716,"[1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 0.0, 5.141592653589793, 0.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 4.71238898038469]",0.0
9,2.015428362311824,"[1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 2.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 4.71238898038469]",0.0
10,2.6824973607570017,"[1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 2.0, 5.141592653589793, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 4.71238898038469]",0.0
