index,bitstring,energy,probability
0,001100000011110001,20.25,0.0009765625
1,001100000001010100,20.5,0.0009765625
2,001100110000001100,20.5,0.0009765625
3,000011100100110110,30.5,0.0009765625
4,000011010000101110,30.5,0.0009765625
5,000110011000100001,30.5,0.0009765625
6,010010100100101101,30.5,0.0009765625
7,001000000011111011,30.5,0.0009765625
8,111100100001000000,30.75,0.0009765625
9,110010000001001000,30.75,0.0009765625
10,000011011000111000,40.75,0.0009765625
11,000010001001101011,40.75,0.0009765625
12,100110011000001100,41.0,0.0009765625
13,111000000100001100,41.0,0.0009765625
14,000110110000000110,41.0,0.0009765625
15,000010001100010001,41.0,0.0009765625
16,010001100101100000,51.0,0.0009765625
17,110001100100101100,51.0,0.0009765625
18,110011001100101010,51.0,0.0009765625
19,010000100110100001,51.0,0.0009765625
20,011100101001110001,51.0,0.0009765625
21,001100010011101101,51.0,0.0009765625
22,110000001011101101,51.0,0.0009765625
23,000000000100111101,51.0,0.0009765625
24,100000001100111101,51.0,0.0009765625
25,100001010010111101,51.0,0.0009765625
26,000010100000111011,51.0,0.0009765625
27,111000000110100111,51.0,0.0009765625
28,000011100001000000,51.25,0.0009765625
29,001110010000010000,51.25,0.0009765625
30,000110110001010000,51.25,0.0009765625
31,000110010010000100,51.25,0.0009765625
32,011000000001000100,51.25,0.0009765625
33,000000001011001010,51.25,0.0009765625
34,111000100001011010,51.25,0.0009765625
35,000010010110000110,51.25,0.0009765625
36,010000010000001110,51.25,0.0009765625
37,100000011100000001,51.25,0.0009765625
38,001000000011001101,51.25,0.0009765625
39,110011011001101000,61.25,0.0009765625
40,010011001101101000,61.25,0.0009765625
41,000001001110111000,61.25,0.0009765625
42,101101000010100010,61.25,0.0009765625
43,001100001101110110,61.25,0.0009765625
44,110100100101100001,61.25,0.0009765625
45,011000100110110001,61.25,0.0009765625
46,011010100100101001,61.25,0.0009765625
47,000110111001100101,61.25,0.0009765625
48,100100000011100101,61.25,0.0009765625
49,101100000011100101,61.25,0.0009765625
50,001100001100111101,61.25,0.0009765625
51,101000010100100111,61.25,0.0009765625
52,001110100000110111,61.25,0.0009765625
53,100110001001110111,61.25,0.0009765625
54,101100000011110111,61.25,0.0009765625
55,000110001000101111,61.25,0.0009765625
56,001110000000000000,61.5,0.0009765625
57,000011110110010000,61.5,0.0009765625
58,000000110010001000,61.5,0.0009765625
59,000010001000000100,61.5,0.0009765625
60,000100000100010010,61.5,0.0009765625
