index,bitstring,energy,probability
0,000110011000000100,10.25,0.0009765625
1,000011100100110010,20.25,0.0009765625
2,000011000110110010,20.25,0.0009765625
3,011100101001000000,30.75,0.0009765625
4,110000100001010000,30.75,0.0009765625
5,110000100101001000,30.75,0.0009765625
6,000000011000011110,30.75,0.0009765625
7,001101000000110000,40.75,0.0009765625
8,001101110010101000,40.75,0.0009765625
9,000011000110111000,40.75,0.0009765625
10,001101011010100100,40.75,0.0009765625
11,010011100100111010,40.75,0.0009765625
12,001000000011111111,40.75,0.0009765625
13,110100100000000100,41.0,0.0009765625
14,110000000010010100,41.0,0.0009765625
15,010000000011001100,41.0,0.0009765625
16,100100001100010010,41.0,0.0009765625
17,100000001110010110,41.0,0.0009765625
18,001000000011010001,41.0,0.0009765625
19,001111110001100000,51.0,0.0009765625
20,000011000101110000,51.0,0.0009765625
21,011100100011110000,51.0,0.0009765625
22,110001000011101100,51.0,0.0009765625
23,110100010000100010,51.0,0.0009765625
24,011000100000101010,51.0,0.0009765625
25,010011000100101010,51.0,0.0009765625
26,000001000000111010,51.0,0.0009765625
27,001011010010111010,51.0,0.0009765625
28,010011110100100110,51.0,0.0009765625
29,011100000011110110,51.0,0.0009765625
30,110100011001101110,51.0,0.0009765625
31,000110001001101101,51.0,0.0009765625
32,000110101001110011,51.0,0.0009765625
33,001000000010111011,51.0,0.0009765625
34,001011010100000000,51.25,0.0009765625
35,110000110010001000,51.25,0.0009765625
36,100001011010011000,51.25,0.0009765625
37,011010110100000100,51.25,0.0009765625
38,111000000011000100,51.25,0.0009765625
39,011000100010011100,51.25,0.0009765625
40,011000000100000010,51.25,0.0009765625
41,100100001011000010,51.25,0.0009765625
42,001100001011000010,51.25,0.0009765625
43,000010101100010010,51.25,0.0009765625
44,110000000111010110,51.25,0.0009765625
45,000000100101010101,51.25,0.0009765625
46,100001011010100000,61.25,0.0009765625
47,000111110010110000,61.25,0.0009765625
48,110001010000100100,61.25,0.0009765625
49,000101110000100100,61.25,0.0009765625
50,001001100100110100,61.25,0.0009765625
51,110111001000101100,61.25,0.0009765625
52,011100101000101100,61.25,0.0009765625
53,110001110000100010,61.25,0.0009765625
54,000111011011100010,61.25,0.0009765625
55,001001100111110010,61.25,0.0009765625
56,010011000110111010,61.25,0.0009765625
57,001100010001111010,61.25,0.0009765625
58,011110001100100110,61.25,0.0009765625
59,000100111000101110,61.25,0.0009765625
60,110011001100101110,61.25,0.0009765625
61,101101010010101110,61.25,0.0009765625
62,110001000011101110,61.25,0.0009765625
63,100011011000111110,61.25,0.0009765625
64,000001000100111110,61.25,0.0009765625
65,011100100010111110,61.25,0.0009765625
66,100011011000100001,61.25,0.0009765625
67,001100000000101001,61.25,0.0009765625
68,010010010000101001,61.25,0.0009765625
69,001110100001101001,61.25,0.0009765625
70,110010110001101001,61.25,0.0009765625
71,000100001011100101,61.25,0.0009765625
72,111100000010110101,61.25,0.0009765625
73,000010011100101101,61.25,0.0009765625
74,000110001100111101,61.25,0.0009765625
75,001100000111100011,61.25,0.0009765625
76,001100101000110111,61.25,0.0009765625
77,111000000011101111,61.25,0.0009765625
78,110001010010000000,61.5,0.0009765625
79,001010100101010000,61.5,0.0009765625
80,100011000000001000,61.5,0.0009765625
81,011100000010001000,61.5,0.0009765625
