iteration,energy,paramter,std
1,8.132382865387203,"[4.71238898038469, 4.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 1.5707963267948966, 1.5707963267948966, 0.0, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 0.0, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 4.71238898038469, 0.0, 3.141592653589793, 4.71238898038469, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 4.71238898038469, 0.0, 0.0, 4.71238898038469, 0.0, 0.0, 4.71238898038469, 4.71238898038469, 1.5707963267948966]",0.0
2,9.202390696138744,"[6.71238898038469, 4.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 1.5707963267948966, 1.5707963267948966, 0.0, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 0.0, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 4.71238898038469, 0.0, 3.141592653589793, 4.71238898038469, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 4.71238898038469, 0.0, 0.0, 4.71238898038469, 0.0, 0.0, 4.71238898038469, 4.71238898038469, 1.5707963267948966]",0.0
3,9.557116801901149,"[4.71238898038469, 6.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 1.5707963267948966, 1.5707963267948966, 0.0, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 0.0, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 4.71238898038469, 0.0, 3.141592653589793, 4.71238898038469, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 4.71238898038469, 0.0, 0.0, 4.71238898038469, 0.0, 0.0, 4.71238898038469, 4.71238898038469, 1.5707963267948966]",0.0
4,25.41291091807194,"[4.71238898038469, 4.71238898038469, 2.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 1.5707963267948966, 1.5707963267948966, 0.0, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 0.0, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 4.71238898038469, 0.0, 3.141592653589793, 4.71238898038469, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 4.71238898038469, 0.0, 0.0, 4.71238898038469, 0.0, 0.0, 4.71238898038469, 4.71238898038469, 1.5707963267948966]",0.0
5,13.195335900602888,"[4.71238898038469, 4.71238898038469, 0.0, 3.5707963267948966, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 1.5707963267948966, 1.5707963267948966, 0.0, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 0.0, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 4.71238898038469, 0.0, 3.141592653589793, 4.71238898038469, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 4.71238898038469, 0.0, 0.0, 4.71238898038469, 0.0, 0.0, 4.71238898038469, 4.71238898038469, 1.5707963267948966]",0.0
6,14.403987522389352,"[4.71238898038469, 4.71238898038469, 0.0, 1.5707963267948966, 5.141592653589793, 3.141592653589793, 0.0, 0.0, 1.5707963267948966, 1.5707963267948966, 0.0, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 0.0, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 4.71238898038469, 0.0, 3.141592653589793, 4.71238898038469, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 4.71238898038469, 0.0, 0.0, 4.71238898038469, 0.0, 0.0, 4.71238898038469, 4.71238898038469, 1.5707963267948966]",0.0
7,12.216812026175353,"[4.71238898038469, 4.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 5.141592653589793, 0.0, 0.0, 1.5707963267948966, 1.5707963267948966, 0.0, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 0.0, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 4.71238898038469, 0.0, 3.141592653589793, 4.71238898038469, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 4.71238898038469, 0.0, 0.0, 4.71238898038469, 0.0, 0.0, 4.71238898038469, 4.71238898038469, 1.5707963267948966]",0.0
8,9.20674941719368,"[4.71238898038469, 4.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 2.0, 0.0, 1.5707963267948966, 1.5707963267948966, 0.0, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 0.0, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 4.71238898038469, 0.0, 3.141592653589793, 4.71238898038469, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 4.71238898038469, 0.0, 0.0, 4.71238898038469, 0.0, 0.0, 4.71238898038469, 4.71238898038469, 1.5707963267948966]",0.0
9,12.2319377461373,"[4.71238898038469, 4.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 0.0, 2.0, 1.5707963267948966, 1.5707963267948966, 0.0, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 0.0, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 4.71238898038469, 0.0, 3.141592653589793, 4.71238898038469, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 4.71238898038469, 0.0, 0.0, 4.71238898038469, 0.0, 0.0, 4.71238898038469, 4.71238898038469, 1.5707963267948966]",0.0
10,8.126213066738803,"[4.71238898038469, 4.71238898038469, 0.0, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 3.5707963267948966, 1.5707963267948966, 0.0, 0.0, 3.141592653589793, 0.0, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 0.0, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 0.0, 0.0, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 4.71238898038469, 0.0, 3.141592653589793, 4.71238898038469, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 0.0, 4.71238898038469, 0.0, 0.0, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 0.0, 1.5707963267948966, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 0.0, 4.71238898038469, 3.141592653589793, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 3.141592653589793, 3.141592653589793, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 0.0, 4.71238898038469, 4.71238898038469, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 4.71238898038469, 0.0, 0.0, 4.71238898038469, 0.0, 0.0, 4.71238898038469, 4.71238898038469, 1.5707963267948966]",0.0
