index,bitstring,energy,probability
0,000011001001000010101010,897.75,0.0009765625
1,110100001100001000100000,997.75,0.0009765625
2,011000100000100111101010,1046.75,0.0009765625
3,001001010110001110101010,1297.0,0.0009765625
4,010010110100001011101010,1297.0,0.0009765625
5,011001110000100000000000,1346.0,0.0009765625
6,100100001001100101100000,1346.0,0.0009765625
7,011000100001100100100010,1346.0,0.0009765625
8,010110001100101000000000,1446.0,0.0009765625
9,110001000100101110000000,1446.0,0.0009765625
10,000011011000101110001000,1446.0,0.0009765625
11,010010100000101011011000,1446.0,0.0009765625
12,001100001001101100010100,1446.0,0.0009765625
13,100001000100101000101010,1446.0,0.0009765625
14,001110100001101000101010,1446.0,0.0009765625
15,000001001010101110101010,1446.0,0.0009765625
16,001001010011101110101010,1446.0,0.0009765625
17,001100001101101101101010,1446.0,0.0009765625
18,001100010010101101010110,1446.0,0.0009765625
19,100000000110101100011001,1446.0,0.0009765625
20,101101011010111000000000,1496.0,0.0009765625
21,110010001001000111101010,1496.25,0.0009765625
22,001001000110001000000000,1596.25,0.0009765625
23,011101100001001000000000,1596.25,0.0009765625
24,001100011000001011000000,1596.25,0.0009765625
25,110001010110001011001000,1596.25,0.0009765625
26,010000100110001100101010,1596.25,0.0009765625
27,001100110000011011000101,1646.25,0.0009765625
28,000111110100101100000000,1745.25,0.0009765625
29,001101011100101001000000,1745.25,0.0009765625
30,010011110000101001100010,1745.25,0.0009765625
31,001011000011101100101010,1745.25,0.0009765625
32,001110110000101010101010,1745.25,0.0009765625
33,110010000110101001101010,1745.25,0.0009765625
34,011000000011101001101010,1745.25,0.0009765625
35,001100001011101111101010,1745.25,0.0009765625
36,011000100001101000000101,1745.25,0.0009765625
37,000011000001101110000101,1745.25,0.0009765625
38,001000010110101100010101,1745.25,0.0009765625
39,100000100101101100010101,1745.25,0.0009765625
40,011011000100001110000000,1895.5,0.0009765625
41,011011100110001101000000,1895.5,0.0009765625
42,100111011010001011000000,1895.5,0.0009765625
43,010001010000001010100000,1895.5,0.0009765625
44,110000100000001110001000,1895.5,0.0009765625
45,011100011000001001101010,1895.5,0.0009765625
46,000000110010001011110110,1895.5,0.0009765625
47,011110101000100101000000,1944.5,0.0009765625
48,100001000010100011100100,1944.5,0.0009765625
49,110000000110100110010010,1944.5,0.0009765625
50,110010000101100110101010,1944.5,0.0009765625
51,001000110000100001101010,1944.5,0.0009765625
52,100001011000100100100110,1944.5,0.0009765625
53,110000100100011010000001,1945.5,0.0009765625
54,101101001011101000000000,2044.5,0.0009765625
55,010110110001101011000000,2044.5,0.0009765625
56,011110101001101011000000,2044.5,0.0009765625
57,010011000111101010100000,2044.5,0.0009765625
58,110010000001101110100000,2044.5,0.0009765625
59,001100110010101001010000,2044.5,0.0009765625
60,001111010110101100001000,2044.5,0.0009765625
61,010100111100101001001000,2044.5,0.0009765625
62,001101000010101000000100,2044.5,0.0009765625
63,100100001001101001010100,2044.5,0.0009765625
64,100101011010101111000010,2044.5,0.0009765625
65,100101001011101110100010,2044.5,0.0009765625
66,000111011100101100101010,2044.5,0.0009765625
67,010110110000101001101010,2044.5,0.0009765625
68,110001000110101111101010,2044.5,0.0009765625
69,110000011011101010100110,2044.5,0.0009765625
70,110000010010101000010110,2044.5,0.0009765625
71,100000000111101001011001,2044.5,0.0009765625
72,000011100100101001010101,2044.5,0.0009765625
73,000010101001101110110111,2044.5,0.0009765625
74,001100000110000001101011,2094.75,0.0009765625
75,001100001100001111100000,2194.75,0.0009765625
76,000110100000001001011000,2194.75,0.0009765625
77,010100101100001100001010,2194.75,0.0009765625
78,000110100001001110010001,2194.75,0.0009765625
79,000010001101001100000101,2194.75,0.0009765625
80,110000000001001101000101,2194.75,0.0009765625
81,110000100100001110010101,2194.75,0.0009765625
82,001101001100100111000000,2243.75,0.0009765625
83,001110010000100101010000,2243.75,0.0009765625
84,010000100011100011010000,2243.75,0.0009765625
85,010011011001100000001000,2243.75,0.0009765625
86,100011000000100101101000,2243.75,0.0009765625
87,000001001101100010101010,2243.75,0.0009765625
88,100101001000100110101010,2243.75,0.0009765625
89,010001010010100011101010,2243.75,0.0009765625
90,001110010100100101011010,2243.75,0.0009765625
91,110000001000100010101110,2243.75,0.0009765625
92,000010111000100001101101,2243.75,0.0009765625
93,001101100100101111000000,2343.75,0.0009765625
94,101100000101101100100000,2343.75,0.0009765625
95,011100001011101011100000,2343.75,0.0009765625
96,010100010000101000001000,2343.75,0.0009765625
97,011000100101101011000100,2343.75,0.0009765625
98,010010110100101000010100,2343.75,0.0009765625
99,110100010000101010100010,2343.75,0.0009765625
100,011001100101101000101010,2343.75,0.0009765625
101,111000000000101100101010,2343.75,0.0009765625
102,000001101100101001101010,2343.75,0.0009765625
103,110100001010101011101010,2343.75,0.0009765625
104,001110010010101111101010,2343.75,0.0009765625
105,100000010011101110111010,2343.75,0.0009765625
106,101100010000101001101110,2343.75,0.0009765625
107,000001000011101000000001,2343.75,0.0009765625
108,010000100011101111001001,2343.75,0.0009765625
109,011000100101101110000101,2343.75,0.0009765625
