iteration,energy,paramter,std
1,5.918509589405811,[0.5 0.5 0.5 0.5],0.023779021639216955
2,4.222566989440584,[2.5 0.5 0.5 0.5],0.023535426844459202
3,6.505259774009147,[2.5 2.5 0.5 0.5],0.046245255437183504
4,5.124733515135111,[2.5 0.5 2.5 0.5],0.02989095812694149
5,4.994998393802342,[2.5 0.5 0.5 2.5],0.027477063506331348
6,7.11859508384338,[ 3.60061988e+00 -9.81404539e-01 -8.54811455e-02 -1.28663673e-03],0.03939588940146902
7,4.123587753209383,[ 3.05030994 -0.24070227  0.20725943  0.24935668],0.0323892580154675
8,6.359671396535928,[3.37357023 0.06630803 0.03529924 0.10212505],0.03659696932332436
9,3.927818313907779,[ 2.93289966 -0.24070227 -0.01345493  0.24935668],0.020964902075643093
10,4.084403677007492,[ 2.56303773 -0.55761867  0.09236864  0.20976474],0.019978018597016197
11,5.7759954756218175,[ 2.97735763 -0.35346187 -0.06945651  0.73119958],0.043759849320543644
12,4.260702238172401,[ 2.79062229 -0.05486247  0.05876918  0.29940063],0.0220859351265346
13,6.794667126491648,[ 2.96050217 -0.23611149 -0.08124416  0.01035533],0.03848539775449815
14,4.319604436923024,[ 2.94702205 -0.27268182 -0.02935483  0.3683107 ],0.03181965476461692
15,4.246116346382977,[ 2.97505414 -0.20047189 -0.03587925  0.25217023],0.02298813246698277
16,3.7290824072837205,[ 2.8667055  -0.31366126  0.00411705  0.17444643],0.014846115106839928
17,3.607774518476905,[ 2.77106659 -0.24741828  0.04849723  0.18542212],0.014238783803176797
18,3.4938233611494782,[ 2.79746699 -0.24359539  0.10320049  0.17120213],0.014697558290608138
19,3.4988348801398583,[ 2.76763552 -0.31451863  0.17615326  0.23740538],0.017428492776367998
20,3.818123223190172,[ 2.77446653 -0.23280461  0.18432771  0.07956201],0.021040582493926145
21,3.3982093407881453,[ 2.82389772 -0.20467217  0.11568879  0.2104028 ],0.015280311396065635
22,3.4382075618625336,[ 2.88109381 -0.22792986  0.10928294  0.21767613],0.01734923113664223
23,3.485888002530555,[ 2.8328237  -0.18620544  0.10467196  0.18955817],0.014462814252075544
24,3.3227935681035237,[ 2.81205705 -0.20777994  0.16550005  0.24611315],0.017080079570895763
25,3.2464573254650255,[ 2.79263701 -0.21071617  0.14066997  0.30000153],0.015793919795704374
26,3.2155148623598935,[ 2.75857766 -0.26093106  0.14708902  0.31354671],0.014784741220771272
27,3.10363600413726,[ 2.73082351 -0.24992083  0.16230091  0.36630399],0.011807681606593875
28,3.008374982362404,[ 2.70871428 -0.23071342  0.17104903  0.42081983],0.010042236947232937
29,3.0044875972948155,[ 2.67787095 -0.22700237  0.18577188  0.47301566],0.010125337602033586
30,3.055978907595059,[ 2.65231103 -0.23320385  0.19084747  0.45692115],0.01203353428460404
31,3.0088761523808976,[ 2.69593264 -0.28484785  0.18575791  0.48831029],0.010436123075084819
32,2.990982842224285,[ 2.66987773 -0.22847978  0.15584092  0.47684   ],0.010507240226312166
33,3.1711011049166355,[ 2.71112625 -0.20437016  0.13158116  0.50901141],0.015998506474870416
34,3.0532193432444843,[ 2.64418572 -0.23943775  0.15694825  0.46286933],0.011715398031552445
35,3.005627611301845,[ 2.662384   -0.22733759  0.15946887  0.49001262],0.011072911639914664
36,3.0347386495187614,[ 2.69621209 -0.21849764  0.14258446  0.47961255],0.012248993308144954
37,3.031589465075084,[ 2.66564268 -0.21389155  0.15578436  0.47318139],0.011279778674179518
38,3.0309512519952846,[ 2.69402384 -0.24460582  0.14710224  0.48439737],0.012418536389361643
39,3.0348502333674157,[ 2.67327257 -0.21381767  0.15232442  0.47454382],0.011261885105290907
40,3.0161568256374145,[ 2.66525099 -0.23318157  0.15599667  0.47265703],0.01123047821327654
41,2.99669868695909,[ 2.66960675 -0.22916398  0.1521191   0.47777022],0.011003690364280934
42,3.008072684436888,[ 2.67621668 -0.23180688  0.15796533  0.47913568],0.010804264394740774
43,3.006530974395518,[ 2.67035517 -0.22468977  0.15592005  0.47602733],0.010863388262325548
44,3.004816140070573,[ 2.66791574 -0.22833484  0.15702909  0.47999858],0.011270614432487815
45,3.017407316573588,[ 2.67156704 -0.22937192  0.15619762  0.47703433],0.011234355930021093
46,3.018178206678528,[ 2.66844275 -0.22891989  0.15584603  0.47559028],0.010843564680487867
47,2.9960126035089614,[ 2.66948406 -0.22833741  0.15608657  0.4776874 ],0.010966572484544823
48,3.0070778719237765,[ 2.66982909 -0.22870607  0.15543235  0.47697387],0.010489805752093625
49,3.006906703653445,[ 2.67009297 -0.22755099  0.15593624  0.47665128],0.01072466244580023
