bitstring,energy,prob
1011,6.086254072274942,0.00234375
0001,6.002093747942411,0.02001953125
0111,6.911529753665361,0.00244140625
1101,4.538321965190134,0.01630859375
1010,5.294739040945382,0.000390625
0011,4.57570906206833,0.0541015625
1000,2.0,0.21171875
0100,2.3831906496271777,0.16474609375
1100,4.7353731677385404,0.0029296875
1110,13.09037222002324,0.001953125
0000,4.0,0.107421875
1001,2.91057876682106,0.13486328125
0110,6.136129710583916,0.00595703125
0010,2.692679049617419,0.16826171875
1111,12.774257281983335,0.00087890625
0101,3.2776544282001225,0.1056640625
