index,bitstring,energy,probability
0,010000100011001000,30.75,0.0009765625
1,100100001001000010,30.75,0.0009765625
2,001101001000110000,40.75,0.0009765625
3,100101001011110000,40.75,0.0009765625
4,100011000100110010,40.75,0.0009765625
5,000011000101110010,40.75,0.0009765625
6,001001000110101010,40.75,0.0009765625
7,000001010110101010,40.75,0.0009765625
8,001100101001110001,40.75,0.0009765625
9,010000110000101001,40.75,0.0009765625
10,010010110000101001,40.75,0.0009765625
11,110000000000100101,40.75,0.0009765625
12,100000001100110101,40.75,0.0009765625
13,100100001001100011,40.75,0.0009765625
14,000000010100100111,40.75,0.0009765625
15,100000011100100111,40.75,0.0009765625
16,000010001100010000,41.0,0.0009765625
17,001000000101010000,41.0,0.0009765625
18,000001000110000100,41.0,0.0009765625
19,001000000011000010,41.0,0.0009765625
20,110000100000000110,41.0,0.0009765625
21,000110001001011110,41.0,0.0009765625
22,000010011000001001,41.0,0.0009765625
23,100111001001100000,51.0,0.0009765625
24,100011010010100010,51.0,0.0009765625
25,100001000011100010,51.0,0.0009765625
26,001100000101110010,51.0,0.0009765625
27,110001100000101010,51.0,0.0009765625
28,100100010000100001,51.0,0.0009765625
29,000100010001100001,51.0,0.0009765625
30,000000001100111101,51.0,0.0009765625
31,000000001100100011,51.0,0.0009765625
32,011100111000000000,51.25,0.0009765625
33,010000100000010000,51.25,0.0009765625
34,101100010000010000,51.25,0.0009765625
35,100100001011001000,51.25,0.0009765625
36,000001100110011000,51.25,0.0009765625
37,100000001011011000,51.25,0.0009765625
38,000100001000000010,51.25,0.0009765625
39,101000000101010010,51.25,0.0009765625
40,110000100100000101,51.25,0.0009765625
41,001000000000001101,51.25,0.0009765625
42,000000110100001101,51.25,0.0009765625
43,011111100011100000,61.25,0.0009765625
44,001111001001101000,61.25,0.0009765625
45,001111010110100100,61.25,0.0009765625
46,100011000001110010,61.25,0.0009765625
47,000101011000101110,61.25,0.0009765625
48,010110100001111110,61.25,0.0009765625
49,001100111000110001,61.25,0.0009765625
50,111000000100101001,61.25,0.0009765625
51,010010110100101001,61.25,0.0009765625
52,011000110001100101,61.25,0.0009765625
53,011000100111100101,61.25,0.0009765625
54,001000000010110101,61.25,0.0009765625
55,010110011000101101,61.25,0.0009765625
56,000100111001100011,61.25,0.0009765625
57,111000010000101111,61.25,0.0009765625
58,111000001100000000,61.5,0.0009765625
59,100000011100010000,61.5,0.0009765625
60,000100100011010100,61.5,0.0009765625
61,001100101000001100,61.5,0.0009765625
62,011010100101001100,61.5,0.0009765625
63,001011100000011100,61.5,0.0009765625
64,000100001110010010,61.5,0.0009765625
65,010000100111010010,61.5,0.0009765625
66,011000000110001010,61.5,0.0009765625
67,000100001010011110,61.5,0.0009765625
68,000100001001000001,61.5,0.0009765625
69,000000001101011101,61.5,0.0009765625
70,000101100110100000,71.5,0.0009765625
71,010001000101100000,71.5,0.0009765625
72,111101010000101000,71.5,0.0009765625
73,000001000100101000,71.5,0.0009765625
74,001001100001101000,71.5,0.0009765625
75,110101100100100100,71.5,0.0009765625
76,000101011110110100,71.5,0.0009765625
77,001101100010101100,71.5,0.0009765625
78,000001000000100010,71.5,0.0009765625
79,110011000000100110,71.5,0.0009765625
80,100100001101100110,71.5,0.0009765625
81,111100110000110110,71.5,0.0009765625
82,110100111000110110,71.5,0.0009765625
83,100100000001111110,71.5,0.0009765625
84,100100000010100001,71.5,0.0009765625
85,010011100001100001,71.5,0.0009765625
86,100100101001100001,71.5,0.0009765625
87,000010010100110001,71.5,0.0009765625
88,000000010011110001,71.5,0.0009765625
89,110100110001100101,71.5,0.0009765625
90,011110101001100101,71.5,0.0009765625
91,000110101100110011,71.5,0.0009765625
92,111000000011110011,71.5,0.0009765625
93,000110000011110011,71.5,0.0009765625
94,110010000000101011,71.5,0.0009765625
95,110000101100101011,71.5,0.0009765625
96,111000000111101011,71.5,0.0009765625
97,101000000100111011,71.5,0.0009765625
98,111000010000100111,71.5,0.0009765625
99,010010101000111111,71.5,0.0009765625
100,110110000000000000,71.75,0.0009765625
101,010100000010000000,71.75,0.0009765625
102,100011011001000000,71.75,0.0009765625
103,001000110101000000,71.75,0.0009765625
104,010001100110001000,71.75,0.0009765625
105,010000011110000100,71.75,0.0009765625
106,001011100000010100,71.75,0.0009765625
107,110110101001010100,71.75,0.0009765625
108,000011000011010100,71.75,0.0009765625
109,110100110010001100,71.75,0.0009765625
110,001001110110001100,71.75,0.0009765625
111,010100111001001100,71.75,0.0009765625
112,110010110000011100,71.75,0.0009765625
113,110000011000011010,71.75,0.0009765625
114,111100010010000110,71.75,0.0009765625
115,100000001100010011,71.75,0.0009765625
116,011001110100110000,81.75,0.0009765625
117,101100000011110000,81.75,0.0009765625
118,001101110110101000,81.75,0.0009765625
119,101101001011101000,81.75,0.0009765625
