index,bitstring,energy,probability
1,100100001001000010,30.75,0.0009765625
13,100100001001100011,40.75,0.0009765625
21,000110001001011110,41.0,0.0009765625
23,100111001001100000,51.0,0.0009765625
44,001111001001101000,61.25,0.0009765625
48,010110100001111110,61.25,0.0009765625
68,000100001001000001,61.5,0.0009765625
74,001001100001101000,71.5,0.0009765625
85,010011100001100001,71.5,0.0009765625
132,111110100001101010,81.75,0.0009765625
134,111110001001101010,81.75,0.0009765625
151,100001100001010000,82.0,0.0009765625
162,101000001001000010,82.0,0.0009765625
176,001111100001100110,92.0,0.0009765625
210,001011100001001100,92.25,0.0009765625
228,001001100001110100,102.25,0.0009765625
309,111011100001001000,112.75,0.0009765625
312,110011100001000100,112.75,0.0009765625
313,000101001001000100,112.75,0.0009765625
349,011001001001101110,122.75,0.0009765625
351,110101001001100001,122.75,0.0009765625
372,101010001001001000,123.0,0.0009765625
419,101010001001110111,133.0,0.0009765625
479,111101100001001000,143.5,0.0009765625
507,110010100001000111,143.5,0.0009765625
582,010111100001011100,164.0,0.0009765625
586,110001001001000110,164.0,0.0009765625
653,111011001001111101,184.25,0.0009765625
681,000001001001000101,184.5,0.0009765625
686,011010001001010011,184.5,0.0009765625
706,111100100001001011,194.75,0.0009765625
756,100111001001001001,215.25,0.0009765625
757,010011100001000101,215.25,0.0009765625
857,110111100001111111,266.25,0.0009765625
878,010011100001011011,276.75,0.0009765625
883,011111100001010001,287.0,0.0009765625
934,111111001001011001,338.25,0.0009765625
936,111101001001001101,338.25,0.0009765625
992,111101001001010111,451.0,0.0009765625
