iteration,energy,paramter,std
1,2.7333483781553074,"[1.5707963267948966, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 0.0, 0.0, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 0.0, 4.71238898038469, 0.0]",0.0
2,2.155787101791594,"[3.5707963267948966, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 0.0, 0.0, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 0.0, 4.71238898038469, 0.0]",0.0
3,2.7385778825361156,"[3.5707963267948966, 2.0, 0.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 0.0, 0.0, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 0.0, 4.71238898038469, 0.0]",0.0
4,4.039503965952987,"[3.5707963267948966, 0.0, 2.0, 3.141592653589793, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 0.0, 0.0, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 0.0, 4.71238898038469, 0.0]",0.0
5,4.007563735094936,"[3.5707963267948966, 0.0, 0.0, 5.141592653589793, 3.141592653589793, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 0.0, 0.0, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 0.0, 4.71238898038469, 0.0]",0.0
6,2.1391733228030394,"[3.5707963267948966, 0.0, 0.0, 3.141592653589793, 5.141592653589793, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 0.0, 0.0, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 0.0, 4.71238898038469, 0.0]",0.0
7,3.100495437193372,"[3.5707963267948966, 0.0, 0.0, 3.141592653589793, 5.141592653589793, 6.71238898038469, 1.5707963267948966, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 0.0, 0.0, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 0.0, 4.71238898038469, 0.0]",0.0
8,3.318888794258369,"[3.5707963267948966, 0.0, 0.0, 3.141592653589793, 5.141592653589793, 4.71238898038469, 3.5707963267948966, 1.5707963267948966, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 0.0, 0.0, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 0.0, 4.71238898038469, 0.0]",0.0
9,2.0901485064721,"[3.5707963267948966, 0.0, 0.0, 3.141592653589793, 5.141592653589793, 4.71238898038469, 1.5707963267948966, 3.5707963267948966, 3.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 0.0, 0.0, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 0.0, 4.71238898038469, 0.0]",0.0
10,3.7275848549836397,"[3.5707963267948966, 0.0, 0.0, 3.141592653589793, 5.141592653589793, 4.71238898038469, 1.5707963267948966, 3.5707963267948966, 5.141592653589793, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 4.71238898038469, 0.0, 0.0, 0.0, 0.0, 3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.0, 3.141592653589793, 0.0, 0.0, 3.141592653589793, 0.0, 1.5707963267948966, 0.0, 1.5707963267948966, 4.71238898038469, 1.5707963267948966, 1.5707963267948966, 4.71238898038469, 3.141592653589793, 1.5707963267948966, 4.71238898038469, 0.0, 4.71238898038469, 0.0]",0.0
