iteration,energy,paramter,std
1,10.667077997656204,[0.5 0.5 0.5 0.5],0.3764540263732363
2,-1.5804876763671856,[2.5 0.5 0.5 0.5],0.3257123459606932
3,13.47388113496091,[2.5 2.5 0.5 0.5],0.4142108523385596
4,5.412461954980479,[2.5 0.5 2.5 0.5],0.36821121638780263
5,2.5054100945312525,[2.5 0.5 0.5 2.5],0.34527588333926335
6,3.3740951718749965,[ 3.66480789 -0.93174962 -0.16506627  0.11140964],0.3420275764072541
7,1.075299701953122,[ 3.08240394 -0.21587481  0.16746686  0.30570482],0.3442732705778713
8,8.44214533164062,[2.05608875 0.29737004 0.40587575 0.44500432],0.3835073598585068
9,3.929508321191412,[2.5        0.60532021 0.27326744 0.5       ],0.35229574982843914
10,9.448171112402344,[2.74704974 0.57159362 0.92748385 0.46685888],0.4258479805805191
11,6.268709665039064,[2.5        0.5784363  0.46862235 0.26470616],0.39561768115330437
12,1.7812485528320243,[2.62330346 0.66200061 0.22073955 0.8613387 ],0.3520888351937902
13,7.295681859082044,[2.63221712 0.30155622 0.42805854 0.47847962],0.3718700708162453
14,5.734105216113281,[2.49944307 0.57834343 0.45292097 0.58526759],0.37077418027603326
15,3.487868408593749,[2.45182431 0.48070646 0.46521641 0.49820698],0.3888433174386603
16,7.520046773925827,[2.49966456 0.49039663 0.6244071  0.5074522 ],0.36106170103042845
17,8.495875375781285,[2.55037457 0.46822677 0.48105552 0.49953012],0.39851454538074454
18,10.91270758671875,[2.50013547 0.53979956 0.49735238 0.4518833 ],0.3757829268246785
19,4.7955084322265575,[2.49100968 0.49404689 0.52612929 0.51332506],0.369974412289512
20,5.783721649316384,[2.50275453 0.51851667 0.48819377 0.52206175],0.3733008276369342
21,1.8612784964843663,[2.49938189 0.50687531 0.50175488 0.48609284],0.3566340820183624
22,-1.2753352883789082,[2.49261951 0.49966751 0.49746454 0.49984372],0.3266614063486945
23,1.0088056841796857,[2.504066   0.48671085 0.49300566 0.49855572],0.34550759720732244
24,-0.11239849042968696,[2.50157293 0.50449495 0.49605475 0.50477404],0.3316142243540506
25,-2.149415360546878,[2.49830247 0.49829032 0.50659237 0.50343091],0.3187294342302751
26,-0.492827149999996,[2.49752066 0.50065829 0.51184811 0.49821613],0.33636244477610083
27,-2.185335635839856,[2.4995647  0.49067698 0.50588233 0.50441824],0.31945704120563706
28,-1.7459793004882889,[2.50018018 0.49125683 0.5053508  0.50819465],0.31557799794670105
29,-2.076594901464847,[2.49774881 0.49046691 0.50523674 0.50465559],0.31599541751787297
30,-2.121706526074235,[2.49967937 0.48999905 0.50898705 0.50214961],0.31982396915080086
31,-2.074239704687508,[2.50112572 0.49072492 0.50350896 0.50173741],0.31990319465554584
32,-2.1519870293945313,[2.50090996 0.49091581 0.50636974 0.50572605],0.3153481558990152
33,-2.1693969389648537,[2.49968447 0.48970932 0.50588025 0.50447252],0.3148029746640057
34,-1.4359731005859417,[2.49956598 0.49082386 0.50756886 0.50344421],0.32324602774526767
35,-1.9390486179687583,[2.49995861 0.49074947 0.50500213 0.50428223],0.3208974724910777
36,-2.469909438378915,[2.4992288  0.49066451 0.50583503 0.50476924],0.3123228819596433
37,-2.8714019104492254,[2.49887566 0.49065327 0.50585597 0.50510561],0.30762773903258067
38,-2.4734446992187524,[2.49860316 0.49057411 0.50574016 0.50548573],0.30939845111163705
39,-2.577509865429691,[2.49902394 0.49068336 0.50597619 0.5052548 ],0.31086429068912996
40,-2.279888535351569,[2.49860064 0.49063004 0.50620785 0.5049096 ],0.3123552666024628
41,-2.32748258671876,[2.49882825 0.49089203 0.50584088 0.50511675],0.31412965676078836
42,-2.0374874626953217,[2.49903957 0.49032609 0.50559573 0.50491382],0.3181139482394923
43,-2.344928323632824,[2.49886249 0.49087153 0.50575651 0.50506196],0.31326114778707426
44,-2.0771758097656328,[2.49881124 0.49063016 0.50594611 0.50505988],0.315721139843574
45,-1.8016894489257889,[2.49891672 0.49064943 0.50586168 0.50506098],0.3184370460315177
46,-2.6634404971679695,[2.49882012 0.49062889 0.50580225 0.50519692],0.31327127045104847
47,-2.275166680078139,[2.49886057 0.49071229 0.50585367 0.50510872],0.3151360786692258
48,-1.7730077061523457,[2.49888796 0.49065614 0.50587551 0.50512536],0.31815998818460844
49,-2.3253482644531283,[2.49886819 0.49063561 0.50581258 0.5050672 ],0.31476196342401996
50,-2.4054335984374955,[2.49890007 0.49064332 0.50586379 0.50511884],0.3123226127257452
