index,bitstring,energy,probability
0,011000,0,0.0107421875
1,100100,0,0.022460937499999997
3,011010,0,0.015625
4,000110,0,0.018554687500000003
5,100110,0,0.014648437500000002
6,010110,0,0.0205078125
8,001001,0,0.012695312499999998
9,101001,0,0.019531250000000003
10,011001,0,0.007812500000000002
11,100101,0,0.015625
15,001000,0,0.015625
16,101000,0,0.017578124999999997
17,111000,0,0.022460937499999997
18,000100,0,0.014648437500000002
19,010100,0,0.011718749999999998
20,110100,0,0.019531250000000003
27,001011,0,0.017578124999999997
28,011011,0,0.014648437500000002
29,000111,0,0.017578124999999997
30,100111,0,0.022460937499999997
34,001010,0,0.011718749999999998
35,110110,0,0.015625
41,111001,0,0.0205078125
42,000101,0,0.015625
48,101011,0,0.015625
49,010111,0,0.014648437500000002
51,101010,0,0.0166015625
52,111010,0,0.0244140625
54,010101,0,0.0166015625
55,110101,0,0.014648437500000002
57,111011,0,0.018554687500000003
58,110111,0,0.0087890625
