index,bitstring,energy,probability
0,000011110000101010,300.25,0.0009765625
1,010010100001001110,300.5,0.0009765625
2,100100001000110110,450.5,0.0009765625
3,010110011000000100,450.75,0.0009765625
4,001100001001010100,450.75,0.0009765625
5,000111110000000010,450.75,0.0009765625
6,110000000111010010,450.75,0.0009765625
7,110000100100001010,450.75,0.0009765625
8,111000100001001010,450.75,0.0009765625
9,100000000110010110,450.75,0.0009765625
10,010010100100011110,450.75,0.0009765625
11,001100001000010101,450.75,0.0009765625
12,110000000100010101,450.75,0.0009765625
13,001000000000011101,450.75,0.0009765625
14,001101011010110000,600.75,0.0009765625
15,001001000110111000,600.75,0.0009765625
16,000011001100101010,600.75,0.0009765625
17,000010000100110110,600.75,0.0009765625
18,100001000110111110,600.75,0.0009765625
19,100001000110100001,600.75,0.0009765625
20,110000000001111001,600.75,0.0009765625
21,001100000001111001,600.75,0.0009765625
22,001100000100110101,600.75,0.0009765625
23,011001100100011000,601.0,0.0009765625
24,010110101001011000,601.0,0.0009765625
25,000101011010001100,601.0,0.0009765625
26,000110001000011010,601.0,0.0009765625
27,100100000001011010,601.0,0.0009765625
28,010000000011011010,601.0,0.0009765625
29,010110101001000110,601.0,0.0009765625
30,001011010000001001,601.0,0.0009765625
31,001001110010001001,601.0,0.0009765625
32,001010100001011001,601.0,0.0009765625
33,000000001000010101,601.0,0.0009765625
34,000000000100001101,601.0,0.0009765625
35,100000000100001101,601.0,0.0009765625
36,000000001100001101,601.0,0.0009765625
37,010000100000011101,601.0,0.0009765625
38,100001000010011101,601.0,0.0009765625
39,100001000010101000,751.0,0.0009765625
40,010110101000110100,751.0,0.0009765625
41,000101011010101100,751.0,0.0009765625
42,001100001000111100,751.0,0.0009765625
43,100001010011100010,751.0,0.0009765625
44,100001011000111010,751.0,0.0009765625
45,000001000001111010,751.0,0.0009765625
46,011010100001111010,751.0,0.0009765625
47,101100000011111010,751.0,0.0009765625
48,000001000100110110,751.0,0.0009765625
49,000000100011111001,751.0,0.0009765625
50,000000100110110101,751.0,0.0009765625
51,000000111000101101,751.0,0.0009765625
52,011000100000111101,751.0,0.0009765625
53,100001000110111101,751.0,0.0009765625
54,001000100100100111,751.0,0.0009765625
55,000010100000111111,751.0,0.0009765625
56,110100100000010000,751.25,0.0009765625
57,011110100100010000,751.25,0.0009765625
58,010001101000001000,751.25,0.0009765625
59,011100011000001000,751.25,0.0009765625
60,010011111100001000,751.25,0.0009765625
61,000001010110011000,751.25,0.0009765625
62,100111001000000100,751.25,0.0009765625
63,110011011100000100,751.25,0.0009765625
64,101101010110000100,751.25,0.0009765625
65,010011110110000100,751.25,0.0009765625
66,001001000100010100,751.25,0.0009765625
67,001001000010010100,751.25,0.0009765625
68,010000000110010100,751.25,0.0009765625
69,001011010010001100,751.25,0.0009765625
70,001100011010001100,751.25,0.0009765625
71,011010100001010010,751.25,0.0009765625
72,110010010000001010,751.25,0.0009765625
73,110000010100001010,751.25,0.0009765625
74,110010000101001010,751.25,0.0009765625
75,000100010011001010,751.25,0.0009765625
76,101101000010011010,751.25,0.0009765625
77,110100000011011010,751.25,0.0009765625
78,111100000011011010,751.25,0.0009765625
79,000011100000000110,751.25,0.0009765625
80,110000011010000110,751.25,0.0009765625
81,101001000110000110,751.25,0.0009765625
82,010010000001000110,751.25,0.0009765625
83,000000000000010110,751.25,0.0009765625
84,000000100000010110,751.25,0.0009765625
85,010100001000010110,751.25,0.0009765625
86,001010100100010110,751.25,0.0009765625
87,011001100100001110,751.25,0.0009765625
88,000110000000011110,751.25,0.0009765625
89,100011011000011110,751.25,0.0009765625
90,000100111000011110,751.25,0.0009765625
91,100001011010011110,751.25,0.0009765625
92,000000000000001001,751.25,0.0009765625
93,100000110001001001,751.25,0.0009765625
94,110100001001001001,751.25,0.0009765625
95,000001110010011001,751.25,0.0009765625
96,000110101001011001,751.25,0.0009765625
97,000110011001011001,751.25,0.0009765625
98,100001000111011001,751.25,0.0009765625
99,001000011100000101,751.25,0.0009765625
100,010010100000010101,751.25,0.0009765625
101,010010001100010101,751.25,0.0009765625
102,110000001110010101,751.25,0.0009765625
103,100010000000011101,751.25,0.0009765625
104,001010110000011101,751.25,0.0009765625
105,100010001100011101,751.25,0.0009765625
106,100000000111011101,751.25,0.0009765625
107,000000001001010111,751.25,0.0009765625
108,000111010110110000,901.25,0.0009765625
109,001111100101110000,901.25,0.0009765625
110,000011011100111000,901.25,0.0009765625
111,001011100100110100,901.25,0.0009765625
112,001001010000101100,901.25,0.0009765625
113,010110101000111100,901.25,0.0009765625
114,111100000010111100,901.25,0.0009765625
115,110100101000100010,901.25,0.0009765625
116,010010100000110010,901.25,0.0009765625
117,101100010000110010,901.25,0.0009765625
118,101100000101110010,901.25,0.0009765625
119,101001000011110010,901.25,0.0009765625
120,001001100100101010,901.25,0.0009765625
121,111100000001111010,901.25,0.0009765625
122,000100100001100110,901.25,0.0009765625
123,010000000000111110,901.25,0.0009765625
124,000001110000111110,901.25,0.0009765625
125,000001100100111110,901.25,0.0009765625
126,101001000010111110,901.25,0.0009765625
127,000100010010111110,901.25,0.0009765625
128,000011010110111110,901.25,0.0009765625
129,001100010001111110,901.25,0.0009765625
130,100000000110101001,901.25,0.0009765625
131,000000111001101001,901.25,0.0009765625
132,101000000011101001,901.25,0.0009765625
133,100011000000111001,901.25,0.0009765625
134,001011000000111001,901.25,0.0009765625
135,100100000011111001,901.25,0.0009765625
136,101100010000101101,901.25,0.0009765625
137,010010001000101101,901.25,0.0009765625
138,110000000101101101,901.25,0.0009765625
139,001000001000111101,901.25,0.0009765625
140,101000000100111101,901.25,0.0019531250000000004
141,001010100100110111,901.25,0.0009765625
142,000000001000101111,901.25,0.0009765625
143,000011100000000100,901.5,0.0009765625
144,110001101100010100,901.5,0.0009765625
145,110100100110010100,901.5,0.0009765625
146,011110100100001100,901.5,0.0009765625
147,100100000010011100,901.5,0.0009765625
148,000100100001011100,901.5,0.0009765625
149,001011100000000010,901.5,0.0009765625
150,110101000110000010,901.5,0.0009765625
151,001001100001000010,901.5,0.0009765625
152,000001000101000010,901.5,0.0009765625
153,000101111000010010,901.5,0.0009765625
154,000010000011010010,901.5,0.0009765625
155,001111010001001010,901.5,0.0009765625
156,001101110011001010,901.5,0.0009765625
157,001110100000011010,901.5,0.0009765625
158,000110101000011010,901.5,0.0009765625
159,010000100010011010,901.5,0.0009765625
160,110000001010011010,901.5,0.0009765625
161,000001000101011010,901.5,0.0009765625
162,101000010000000110,901.5,0.0009765625
163,110001011110000110,901.5,0.0009765625
164,001011100000010110,901.5,0.0009765625
165,100001011000010110,901.5,0.0009765625
166,001001100010010110,901.5,0.0009765625
167,000110110001010110,901.5,0.0009765625
168,100100000111010110,901.5,0.0009765625
169,100001000000001110,901.5,0.0009765625
170,000001100000001110,901.5,0.0009765625
171,001100001010001110,901.5,0.0009765625
172,101001010110001110,901.5,0.0009765625
173,000100000001001110,901.5,0.0009765625
174,001001010011001110,901.5,0.0009765625
175,101000000000011110,901.5,0.0009765625
176,011001100100011110,901.5,0.0009765625
177,001101100010011110,901.5,0.0009765625
178,000001000000010001,901.5,0.0009765625
179,000110010000010001,901.5,0.0009765625
180,000100000010010001,901.5,0.0009765625
181,001011000100001001,901.5,0.0009765625
182,110000001110001001,901.5,0.0009765625
183,110010000011001001,901.5,0.0009765625
184,100010010000011001,901.5,0.0009765625
185,010000111000000101,901.5,0.0009765625
186,010011100100010101,901.5,0.0009765625
187,100000100001010101,901.5,0.0009765625
188,001010000100001101,901.5,0.0009765625
189,010000000000011101,901.5,0.0009765625
190,010010000000011101,901.5,0.0009765625
191,100110001000011101,901.5,0.0009765625
192,100100001010011101,901.5,0.0009765625
193,110000000001001111,901.5,0.0009765625
194,110101001100101000,1051.5,0.0009765625
195,000101000000111000,1051.5,0.0009765625
196,010010001000100100,1051.5,0.0009765625
197,000000010010101100,1051.5,0.0009765625
198,111100000110101100,1051.5,0.0009765625
199,000110000000111100,1051.5,0.0009765625
200,000001100000111100,1051.5,0.0009765625
201,111000000100111100,1051.5,0.0009765625
202,000011001110111100,1051.5,0.0009765625
203,110001001000110010,1051.5,0.0009765625
204,000101010011110010,1051.5,0.0009765625
205,001101110011101010,1051.5,0.0009765625
206,010000000000111010,1051.5,0.0009765625
207,011010100100111010,1051.5,0.0009765625
208,000000000001100110,1051.5,0.0009765625
209,000001100000110110,1051.5,0.0009765625
210,000100000101110110,1051.5,0.0009765625
211,100001110000101110,1051.5,0.0009765625
212,000001000100101110,1051.5,0.0009765625
213,001100001010101110,1051.5,0.0009765625
214,000001110110101110,1051.5,0.0009765625
215,101100010001101110,1051.5,0.0009765625
216,000111001100111110,1051.5,0.0009765625
217,011100101001111110,1051.5,0.0009765625
218,001011100000110001,1051.5,0.0009765625
219,100100010000110001,1051.5,0.0009765625
220,000001000001110001,1051.5,0.0009765625
221,000110000101110001,1051.5,0.0009765625
222,010010000000101001,1051.5,0.0009765625
223,101100000001101001,1051.5,0.0009765625
224,001110011001101001,1051.5,0.0009765625
225,101000010000111001,1051.5,0.0009765625
226,000010101100111001,1051.5,0.0009765625
227,100000100011111001,1051.5,0.0009765625
228,000100000000100101,1051.5,0.0009765625
229,100110010000100101,1051.5,0.0009765625
230,001011110000100101,1051.5,0.0009765625
231,011010110100100101,1051.5,0.0009765625
232,011000100010100101,1051.5,0.0009765625
233,011000000000111101,1051.5,0.0009765625
234,110000110000111101,1051.5,0.0009765625
235,100100001100111101,1051.5,0.0009765625
236,100010000001101011,1051.5,0.0009765625
237,000111111010010000,1051.75,0.0009765625
238,100000000001010000,1051.75,0.0009765625
239,000101110001010000,1051.75,0.0009765625
240,010110100011010000,1051.75,0.0009765625
241,110100100010001000,1051.75,0.0009765625
242,010101100010011000,1051.75,0.0009765625
243,001100011010011000,1051.75,0.0009765625
244,010010000000010100,1051.75,0.0009765625
245,010111000000010100,1051.75,0.0009765625
246,011111000000010100,1051.75,0.0009765625
247,011111000110010100,1051.75,0.0009765625
248,100110000001010100,1051.75,0.0009765625
249,001110111000001100,1051.75,0.0009765625
250,001111100100011100,1051.75,0.0009765625
251,000000000010011100,1051.75,0.0009765625
252,011001010011000010,1051.75,0.0009765625
253,000100110010010010,1051.75,0.0009765625
254,000110001100001010,1051.75,0.0009765625
255,110001010110011010,1051.75,0.0009765625
256,010011000101011010,1051.75,0.0009765625
257,010001000100010110,1051.75,0.0009765625
258,000101001001010110,1051.75,0.0009765625
259,000000100011010110,1051.75,0.0009765625
260,011011000010001110,1051.75,0.0009765625
261,010000111000011110,1051.75,0.0009765625
262,100011010110011110,1051.75,0.0009765625
263,000110111001011110,1051.75,0.0009765625
264,000101011010010001,1051.75,0.0009765625
265,100101010010001001,1051.75,0.0009765625
266,010011110001001001,1051.75,0.0009765625
267,000001101000011001,1051.75,0.0009765625
