index,bitstring,energy,probability
0,001100000110001011010,500.5,0.0009765625
1,000000100001001100101,500.5,0.0009765625
2,011000100100010011000,580.5,0.0009765625
3,000011010000100111010,670.5,0.0009765625
4,001101011000001000000,750.75,0.0009765625
5,001001000110001011000,750.75,0.0009765625
6,000000100001001101101,750.75,0.0009765625
7,001000100001001100111,750.75,0.0009765625
8,001101010110010010000,830.75,0.0009765625
9,100101001110101000000,920.75,0.0009765625
10,110001010011100100000,920.75,0.0009765625
11,010011100000101100010,920.75,0.0009765625
12,000111011000111011000,1000.75,0.0009765625
13,011010100001000101000,1001.0,0.0009765625
14,000100011000001110010,1001.0,0.0009765625
15,000101010010000001010,1001.0,0.0009765625
16,110000011001000111010,1001.0,0.0009765625
17,000000001011001100101,1001.0,0.0009765625
18,001111100100010000000,1081.0,0.0009765625
19,110000000010010011000,1081.0,0.0009765625
20,110000000001010110100,1081.0,0.0009765625
21,100100011001101001000,1171.0,0.0009765625
22,000011011000101100100,1171.0,0.0009765625
23,011000010000100111010,1171.0,0.0009765625
24,001001000010101100101,1171.0,0.0009765625
25,000000010010100101101,1171.0,0.0009765625
26,110011001001110000000,1251.0,0.0009765625
27,000011001100111100000,1251.0,0.0009765625
28,000100001001111110010,1251.0,0.0009765625
29,001100000000111000110,1251.0,0.0009765625
30,001100011001110100110,1251.0,0.0009765625
31,000011011000111110110,1251.0,0.0009765625
32,000000001001111101110,1251.0,0.0009765625
33,110010000001000111000,1251.25,0.0009765625
34,110000000101000100100,1251.25,0.0009765625
35,001100000110000010100,1251.25,0.0009765625
36,000110000101001001010,1251.25,0.0009765625
37,100000001110001010110,1251.25,0.0009765625
38,000010000000000110110,1251.25,0.0009765625
39,001100000101001000001,1251.25,0.0009765625
40,100001010010001110001,1251.25,0.0009765625
41,000010010010000100101,1251.25,0.0009765625
42,000000000110001001011,1251.25,0.0009765625
43,000000000110001111011,1251.25,0.0009765625
44,110000000100011000000,1331.25,0.0009765625
45,110000010010010100100,1331.25,0.0009765625
46,110000000101010010100,1331.25,0.0009765625
47,000001100110011010010,1331.25,0.0009765625
48,010100011000010110010,1331.25,0.0009765625
49,000000000001011010110,1331.25,0.0009765625
50,000000010100010011110,1331.25,0.0009765625
51,000011000110010100101,1331.25,0.0009765625
52,011000110001010100101,1331.25,0.0009765625
53,010010100001010010101,1331.25,0.0009765625
54,001101100110100001000,1421.25,0.0009765625
55,111100001000101011000,1421.25,0.0009765625
56,001101000111101001010,1421.25,0.0009765625
57,010110111000100011010,1421.25,0.0009765625
58,001000000100100000110,1421.25,0.0009765625
59,101000000011101100110,1421.25,0.0009765625
60,011001110110110100000,1501.25,0.0009765625
61,001100010100110010100,1501.25,0.0009765625
62,000101001001111100010,1501.25,0.0009765625
63,001000000011110110110,1501.25,0.0009765625
64,001000000011111111111,1501.25,0.0009765625
65,000111100110000000000,1501.5,0.0009765625
66,010111100000000110000,1501.5,0.0009765625
67,000011011010000011000,1501.5,0.0009765625
68,000010100001000001010,1501.5,0.0009765625
69,100011000010001000110,1501.5,0.0009765625
70,011000000110000110001,1501.5,0.0009765625
71,110000000110000010011,1501.5,0.0009765625
72,011100001110010000000,1581.5,0.0009765625
73,000101110001010000000,1581.5,0.0009765625
74,001101001100010011000,1581.5,0.0009765625
75,011100011001010011000,1581.5,0.0009765625
76,000111001100011111000,1581.5,0.0009765625
77,111000100001011111000,1581.5,0.0009765625
78,100011000001011100100,1581.5,0.0009765625
79,011010100000011110010,1581.5,0.0009765625
