iteration,energy
1,-0.78076171875
2,2.739013671875
3,0.955078125
4,-1.4116210937500002
5,-1.53515625
6,1.318603515625
7,-1.313720703125
8,0.32861328125
9,-4.019775390625
10,-4.218505859375
11,0.61962890625
12,2.062255859375
13,0.9592285156249999
14,-0.469482421875
15,3.83935546875
16,1.155517578125
17,-0.194091796875
18,-1.97265625
19,6.387939453125
20,5.597900390625001
21,-2.3427734375000004
22,3.319091796875
23,-1.197265625
24,2.783447265625
25,5.27685546875
26,-1.2446289062499998
27,2.764404296875
28,-2.619384765625
29,0.51171875
30,-1.114501953125
31,4.539794921875
32,-0.8876953125
33,-5.958740234375
34,-0.6022949218750001
35,-3.16162109375
36,-3.791259765625
37,5.00390625
38,0.84912109375
39,1.360595703125
40,1.5932617187500002
41,4.019775390625
42,-0.0673828125
43,0.076416015625
44,2.986083984375
45,9.306640625
46,8.868408203125
47,-0.248779296875
48,3.46240234375
49,7.804443359374999
50,8.648193359375
51,3.962890625
52,4.10986328125
53,-7.203125
54,8.8779296875
55,-0.8176269531249999
56,2.978515625
57,-3.193359375
58,-0.177734375
59,-3.4873046875000004
60,0.43017578125
61,1.222900390625
62,4.669921875000001
63,6.099853515625
64,-8.497314453125
65,3.154541015625
66,-0.7333984375
67,-0.89892578125
68,2.3095703124999996
69,2.057373046875
70,1.481201171875
71,-0.8415527343750001
72,3.5068359375000004
73,-9.771484375
74,7.2763671875
75,-4.22900390625
76,-0.98388671875
77,-5.16455078125
78,3.7529296875000004
79,-3.224365234375
80,-3.55810546875
81,3.86572265625
82,-21.95458984375
83,-11.464111328125
84,-2.426025390625
85,5.8330078125
86,0.49755859375
87,-18.427734375
88,-6.362060546875
89,-10.147705078125
90,-8.21533203125
